10934,одинодушьныи,A-,одінодушьньіі,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10935,улюбити,V-,улюбіті,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10936,гостьбьникъ,Nb,гостьбьнікъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10937,прѣступьникъ,Nb,прѣступьнікъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10938,гаврильць,Ne,гаврільць,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10939,милятиничь,Ne,мілꙗтінічь,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10940,зажитие,Nb,зажітіе,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10941,рьжевъка,Ne,рьжевъка,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10942,городьць,Nb,городьць,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10943,пригонити,V-,прігоніті,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10944,ярунъ,Ne,ꙗрунъ,5,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10945,зубьчевъ,Ne,зубьчевъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10946,возуга,Ne,возуга,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10947,рюриковичь,Ne,рюріковічь,3,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,zadon,17592188141568
10948,шеша,Ne,шеша,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10949,къснятинь,Ne,къснꙗтінь,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10950,повължие,Ne,повължіе,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10951,еремеи,Ne,еремеі,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10952,марина,Nb,маріна,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10953,изборъ,Nb,ізборъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10954,къза,Ne,къза,3,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,spi,,suz-lav,,,,,,,343599480832
10955,липица,Ne,ліпіца,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10956,кулачьская,Ne,кулачьскаꙗ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10957,поскочити,V-,поскочіті,5,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,spi,,suz-lav,,,,,,,343599480832
10958,александра,Ne,александра,4,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,shch,,,,,,,,,,,17181966336
10959,домыслити,V-,домьісліті,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10960,повѧзати,V-,повꙗзаті,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10961,радиловъ,Ne,раділовъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10962,побѣдище,Nb,побѣдіще,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10963,съступъ,Nb,съступъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10964,котьльникъ,Nb,котьльнікъ,7,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,schism,,,,,,,,,,,,,4297064448
10965,прибышиничь,Nb,прібьішінічь,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10966,опоньникъ,Nb,опоньнікъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10967,загонъ,Nb,загонъ,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10968,поповичь,Ne,поповічь,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,pskov_subtitle_added,,,,,,,,,,,,,,,,,,136314880
10969,семьюнъ,Ne,семьюнъ,3,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10970,петриловичь,Ne,петріловічь,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10971,тьрьскыи,A-,тьрьскьіі,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10972,путиловичь,Ne,путіловічь,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10973,шелонъ,Ne,шелонъ,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10974,състичи,V-,състічі,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,usp-sbor,,,,,1099513724928
10975,дьрновичь,Ne,дьрновічь,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10976,нездила,Ne,незділа,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10977,ярышевичь,Ne,ꙗрьішевічь,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10978,середъ,Nb,середъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10979,печьнѣ,Df,печьнѣ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10980,удинье,Nb,удінье,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10981,огорѣти,V-,огорѣті,3,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10982,бориславъ,Ne,боріславъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10983,некуришиниць,Ne,некурішініць,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10984,провадити,V-,провадіті,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10985,поспѣшьникъ,Nb,поспѣшьнікъ,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,sergrad,,,,,,,,,,,,8592031744
10986,исадъ,Nb,ісадъ,4,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,suz-lav,,,,,,,274880004096
10987,ингваръ,Ne,інгваръ,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,spi,,,,,,,,,68721573888
10988,пирение,Nb,піреніе,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10989,изнарядити,V-,ізнарꙗдіті,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10990,пълъстьница,Nb,пълъстьніца,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10991,зъломысльныи,A-,зъломьісльньіі,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10992,думьць,Nb,думьць,3,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,suz-lav,,,,,,,274880004096
10993,душильцевичь,Ne,душільцевічь,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10994,моисеичь,Ne,моісеічь,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10995,ябедьничь,A-,ꙗбедьнічь,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10996,възвонити,V-,възвоніті,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10997,онъполовьць,Nb,онъполовьць,4,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10998,неревлянинъ,Nb,неревлꙗнінъ,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
10999,загородьць,Nb,загородьць,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11000,перезоръ,Nb,перезоръ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11001,переметати,V-,переметаті,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11002,переѣхати,V-,переѣхаті,4,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,suz-lav,,,,,,,274880004096
11003,коньчанинъ,Nb,коньчанінъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11004,матыевъ,A-,матьіевъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11005,възвеличати,V-,възвелічаті,3,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,usp-sbor,,,,,1099513724928
11006,еминъ,Ne,емінъ,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11007,тоимокари,Nb,тоімокарі,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11008,възвадити,V-,възвадіті,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11009,посторонь,Df,посторонь,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11010,галичь,Nb,галічь,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11011,пьртуевъ,Ne,пьртуевъ,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11012,васьянъ,Ne,васьꙗнъ,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,pskov_subtitle_added,,,,,,,,,,,,,,,,,,136314880
11013,съкрутити,V-,съкрутіті,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,usp-sbor,,,,,1099513724928
11014,санъки,Nb,санъкі,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11015,немочьныи,A-,немочьньіі,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11016,немочь,Nb,немочь,3,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,smol-pol-lit,,,,,,,,,,34361835520
11017,кесь,Ne,кесь,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11018,въсвятъ,Ne,въсвꙗтъ,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11019,свитати,V-,світаті,8,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,pskov_subtitle_added,,,,,,sergrad,,,,,suz-lav,,,,,,,283604156416
11020,арсения,Ne,арсеніꙗ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11021,търлиничь,Ne,търлінічь,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11022,богъша,Ne,богъша,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11023,розгонити,V-,розгоніті,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11024,отъколѣ,Pi,отъколѣ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11025,таурменинъ,Nb,таурменінъ,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11026,патомьскыи,A-,патомьскьіі,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11027,загънати,V-,загънаті,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11028,тигръ,Ne,тігръ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11029,отъколѣ,Du,отъколѣ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11030,обези,Nb,обезі,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,suz-lav,,,,,,,274880004096
11031,куманьскыи,A-,куманьскьіі,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11032,котянь,Ne,котꙗнь,3,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11033,кобяковичь,Ne,кобꙗковічь,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11034,галичьскыи,A-,галічьскьіі,10,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,spi,,suz-lav,,,,,,,343599480832
11035,буволъ,Nb,буволъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11036,възмолити,V-,възмоліті,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11037,пристраивати,V-,прістраіваті,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11038,зарубъ,Nb,зарубъ,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,suz-lav,,,,,,,274880004096
11039,гемябѣгъ,Ne,гемꙗбѣгъ,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11040,курганъ,Nb,курганъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11041,ублюсти,V-,ублюсті,5,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,rusprav,,,,,,,suz-lav,,,,,,,277027487744
11042,купа,Nb,купа,3,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,rusprav,,,,,,,,,,,,,,2149580800
11043,калкъ,Ne,калкъ,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11044,каменистыи,A-,каменістьіі,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11045,цьгырканъ,Ne,цьгьірканъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11046,тешуканъ,Ne,тешуканъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11047,дубровьчьскыи,A-,дубровьчьскьіі,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11048,бродьникъ,Nb,бродьнікъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11049,плоскына,Ne,плоскьіна,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11050,искупъ,Nb,іскупъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11051,извязати,V-,ізвꙗзаті,3,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,suz-lav,,,,,,,274880004096
11052,издавити,V-,іздавіті,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11053,подъкласти,V-,подъкласті,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11054,вьрху,Df,вьрху,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11055,яневьскыи,A-,ꙗневьскьіі,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11056,ингворовичь,Ne,інгворовічь,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11057,шумьскыи,A-,шумьскьіі,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11058,невѣжьскыи,A-,невѣжьскьіі,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11059,переже,Df,переже,3,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,riga-goth,,,,,,,,suz-lav,,,,,,,275953745920
11060,перебѣгнути,V-,перебѣгнуті,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11061,отрѣяти,V-,отрѣꙗті,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11062,фаллѣи,Ne,фаллѣі,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11063,богоприимьць,Nb,богопріімьць,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11064,костянтиновичь,Ne,костꙗнтіновічь,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11065,якимъ,Ne,ꙗкімъ,7,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,suz-lav,,,,,,,274880004096
11066,тудоровичь,Ne,тудоровічь,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11067,тимошькиничь,Ne,тімошькінічь,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11068,савиничь,Ne,савінічь,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11069,ивацъ,Ne,івацъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11070,рядъко,Ne,рꙗдъко,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11071,выдавати,V-,вьідаваті,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11072,издѣлати,V-,іздѣлаті,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,pvl-hyp,,,,,,,,,,,,,,,,,270532608
11073,уимати,V-,уіматі,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,suz-lav,,,,,,,274880004096
11074,доганяти,V-,доганꙗті,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11075,меченоша,Nb,меченоша,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11076,запрашати,V-,запрашаті,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11077,федотъ,Ne,федотъ,4,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,schism,,,,,,,,,,,,,4297064448
11078,феофилактъ,Ne,феофілактъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11079,потворъ,Nb,потворъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11080,въсѣдати,V-,въсѣдаті,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,pvl-hyp,,,,,,,,,,,,,,,,,270532608
11081,въгрети,V-,въгреті,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11082,островльць,Nb,островльць,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11083,олоньсь,Ne,олоньсь,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11084,судимиръ,Ne,судіміръ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11085,ижерянинъ,Nb,іжерꙗнінъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11086,устрѣсти,V-,устрѣсті,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,suz-lav,,,,,,,274880004096
11087,выводити,V-,вьіводіті,3,,,,,,,,,,,,,,,,,,,,,,nov-sin,novgorod-jaroslav,,,,,,,,,,,,,,,,,,,,,,,6291456
11088,промъкнути,V-,промъкнуті,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,usp-sbor,,,,,1099513724928
11089,обесчьствовати,V-,обесчьствоваті,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11090,рига,Ne,ріга,32,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,rig-smol1281,riga-goth,,,,,,,,,,,,,,,1612709888
11091,въздорожити,V-,въздорожіті,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11092,рижанинъ,Nb,ріжанінъ,7,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,rig-smol1281,riga-goth,,,,,,,,,,,,,,,1612709888
11093,тальба,Nb,тальба,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11094,миша,Ne,міша,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11095,роздьрати,V-,роздьраті,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11096,удумати,V-,удуматі,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11097,подъвести,V-,подъвесті,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,suz-lav,,,,,,,274880004096
11098,придатъкъ,Nb,прідатъкъ,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,rusprav,,,,,,,,,,,,,,2149580800
11099,даниловичь,Ne,даніловічь,7,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,sergrad,,,,,,,,,,,,8592031744
11100,никулинъ,A-,нікулінъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11101,арсении,Ne,арсеніі,4,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,stefan,,,,,,,,137441050624
11102,выпроводити,V-,вьіпроводіті,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11103,пьхати,V-,пьхаті,3,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,usp-sbor,,,,,1099513724928
11104,малѣ,Df,малѣ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11105,моисеевичь,Ne,моісеевічь,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11106,щитьникъ,Nb,щітьнікъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11107,богуславъ,Ne,богуславъ,3,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,vest-kur,,8796095119360
11108,андрѣичевъ,A-,андрѣічевъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11109,давыдъковъ,A-,давьідъковъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11110,софиискии,A-,софііскіі,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11111,судомировъ,A-,судоміровъ,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11112,душильць,Ne,душільць,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11113,липьньскыи,A-,ліпьньскьіі,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11114,помьрзнути,V-,помьрзнуті,1,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
11115,въздрати,V-,въздраті,2,,,,,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097152
