Ѣво|ѣво|1142|Euchologium Sinaiticum|Prayer and blessing for the house|-s---fv--i|FIXME|Nb
еси|есі|254006|Codex Zographensis|John 17|2spia----i|бꙑти|V-
ꙇ|і|254007|Codex Zographensis|John 17|---------n|и|C-
слово|слово|254008|Codex Zographensis|John 17|-s---na--i|слово|Nb
твое|твое|254009|Codex Zographensis|John 17|2s---na--i|твои|Ps
съхранишѧ|съхранішѧ|254010|Codex Zographensis|John 17|3paia----i|съхранити|V-
нꙑн҄ѣ|нъінѣ|254011|Codex Zographensis|John 17|---------n|нꙑнѣ|Df
разоумѣшѧ|разоумѣшѧ|254012|Codex Zographensis|John 17|3paia----i|разоумѣти|V-
ѣко|ѣко|254013|Codex Zographensis|John 17|---------n|ꙗко|G-
всѣ|всѣ|254014|Codex Zographensis|John 17|-p---nn--i|вьсь|Px
елико|еліко|254015|Codex Zographensis|John 17|---------n|ѥлико|Pr
далъ|далъ|254016|Codex Zographensis|John 17|-sspamn-si|дати|V-
еси|есі|254017|Codex Zographensis|John 17|2spia----i|бꙑти|V-
мьнѣ|мьнѣ|254018|Codex Zographensis|John 17|1s---qd--i|азъ|Pp
отъ|отъ|254019|Codex Zographensis|John 17|---------n|отъ|R-
тебе|тебе|254020|Codex Zographensis|John 17|2s---qg--i|тꙑ|Pp
сѫтъ|сѫтъ|254021|Codex Zographensis|John 17|3ppia----i|бꙑти|V-
ѣко|ѣко|254022|Codex Zographensis|John 17|---------n|ꙗко|Df
г҃лꙑ|глъі|254023|Codex Zographensis|John 17|-p---ma--i|глаголъ|Nb
ѩже|ѧже|254024|Codex Zographensis|John 17|-p---ma--i|иже|Pr
дастъ|дастъ|254025|Codex Zographensis|John 17|2saia----i|дати|V-
мьнѣ|мьнѣ|254026|Codex Zographensis|John 17|1s---qd--i|азъ|Pp
дахъ|дахъ|254027|Codex Zographensis|John 17|1saia----i|дати|V-
ꙇмъ|імъ|254028|Codex Zographensis|John 17|3p---md--i|и|Pp
ꙇ|і|254029|Codex Zographensis|John 17|---------n|и|C-
ти|ті|254030|Codex Zographensis|John 17|-p---mn--i|тъ|Pd
приѩшѧ|пріѧшѧ|254031|Codex Zographensis|John 17|3paia----i|приѩти|V-
ꙇ|і|254032|Codex Zographensis|John 17|---------n|и|C-
разоумѣшѧ|разоумѣшѧ|254033|Codex Zographensis|John 17|3paia----i|разоумѣти|V-
въ|въ|254034|Codex Zographensis|John 17|---------n|въ|R-
ꙇстинѫ|істінѫ|254035|Codex Zographensis|John 17|-s---fa--i|истина|Nb
ѣко|ѣко|254036|Codex Zographensis|John 17|---------n|ꙗко|G-
отъ|отъ|254037|Codex Zographensis|John 17|---------n|отъ|R-
тебе|тебе|254038|Codex Zographensis|John 17|2s---qg--i|тꙑ|Pp
ꙇзидъ|ізідъ|254039|Codex Zographensis|John 17|1saia----i|изити|V-
ꙇ|і|254040|Codex Zographensis|John 17|---------n|и|C-
вѣровашѧ|вѣровашѧ|254041|Codex Zographensis|John 17|3paia----i|вѣровати|V-
ѣко|ѣко|254042|Codex Zographensis|John 17|---------n|ꙗко|G-
тꙑ|тъі|254043|Codex Zographensis|John 17|2s---qn--i|тꙑ|Pp
мѧ|мѧ|254044|Codex Zographensis|John 17|1s---qa--i|азъ|Pp
посъла|посъла|254045|Codex Zographensis|John 17|2saia----i|посълати|V-
Азъ|азъ|254046|Codex Zographensis|John 17|1s---qn--i|азъ|Pp
о|о|254047|Codex Zographensis|John 17|---------n|о|R-
сихъ|сіхъ|254048|Codex Zographensis|John 17|-p---ml--i|сь|Pd
молѭ|молѭ|254049|Codex Zographensis|John 17|1spia----i|молити|V-
не|не|254050|Codex Zographensis|John 17|---------n|не|Df
о|о|254051|Codex Zographensis|John 17|---------n|о|R-
вьсемь|вьсемь|254052|Codex Zographensis|John 17|-s---ol--i|вьсь|Px
мирѣ|мірѣ|254053|Codex Zographensis|John 17|-s---ml--i|миръ#2|Nb
мол҄ѭ|молѭ|254054|Codex Zographensis|John 17|1spia----i|молити|V-
нъ|нъ|254055|Codex Zographensis|John 17|---------n|нъ|C-
о|о|254056|Codex Zographensis|John 17|---------n|о|R-
сихъ|сіхъ|254057|Codex Zographensis|John 17|-p---ml--i|сь|Pd
ѩже|ѧже|254058|Codex Zographensis|John 17|-p---ma--i|иже|Pr
далъ|далъ|254059|Codex Zographensis|John 17|-sspamn-si|дати|V-
еси|есі|254060|Codex Zographensis|John 17|2spia----i|бꙑти|V-
мьнѣ|мьнѣ|254061|Codex Zographensis|John 17|1s---qd--i|азъ|Pp
ѣко|ѣко|254062|Codex Zographensis|John 17|---------n|ꙗко|G-
твоі|твоі|254063|Codex Zographensis|John 17|2p---mn--i|твои|Ps
сѫтъ|сѫтъ|254064|Codex Zographensis|John 17|3ppia----i|бꙑти|V-
ꙇ|і|254065|Codex Zographensis|John 17|---------n|и|C-
моѣ|моѣ|254066|Codex Zographensis|John 17|1p---nn--i|мои|Ps
вьсѣ|вьсѣ|254067|Codex Zographensis|John 17|-p---nn--i|вьсь|Px
твоѣ|твоѣ|254068|Codex Zographensis|John 17|2p---nn--i|твои|Ps
сѫтъ|сѫтъ|254069|Codex Zographensis|John 17|3ppia----i|бꙑти|V-
ꙇ|і|254070|Codex Zographensis|John 17|---------n|и|C-
твоѣ|твоѣ|254071|Codex Zographensis|John 17|2p---nn--i|твои|Ps
моѣ|моѣ|254072|Codex Zographensis|John 17|1p---nn--i|мои|Ps
ꙇ|і|254073|Codex Zographensis|John 17|---------n|и|C-
прославихъ|прославіхъ|254074|Codex Zographensis|John 17|1saia----i|прославити|V-
сѧ|сѧ|254075|Codex Zographensis|John 17|3s---qa--i|себе|Pk
вь|вь|254076|Codex Zographensis|John 17|---------n|въ|R-
н҄ихъ|ніхъ|254077|Codex Zographensis|John 17|3p---ml--i|и|Pp
ꙇ|і|254078|Codex Zographensis|John 17|---------n|и|C-
к|к|254079|Codex Zographensis|John 17|---------n|къ|R-
томоу|томоу|254080|Codex Zographensis|John 17|-s---nd--i|тъ|Pd
нѣсмь|нѣсмь|254081|Codex Zographensis|John 17|1spia----i|не бꙑти|V-
въ|въ|254082|Codex Zographensis|John 17|---------n|въ|R-
всемь|всемь|254083|Codex Zographensis|John 17|-s---ol--i|вьсь|Px
мирѣ|мірѣ|254084|Codex Zographensis|John 17|-s---ml--i|миръ#2|Nb
ꙇ|і|254085|Codex Zographensis|John 17|---------n|и|C-
и|і|254086|Codex Zographensis|John 17|---------n|и|C-
сиі|сіі|254087|Codex Zographensis|John 17|-p---mn--i|сь|Pd
въ|въ|254088|Codex Zographensis|John 17|---------n|въ|R-
всемь|всемь|254089|Codex Zographensis|John 17|-s---ol--i|вьсь|Px
мирѣ|мірѣ|254090|Codex Zographensis|John 17|-s---ml--i|миръ#2|Nb
сѫтъ|сѫтъ|254091|Codex Zographensis|John 17|3ppia----i|бꙑти|V-
ꙇ|і|254092|Codex Zographensis|John 17|---------n|и|C-
азъ|азъ|254093|Codex Zographensis|John 17|1s---qn--i|азъ|Pp
къ|къ|254094|Codex Zographensis|John 17|---------n|къ|R-
тебѣ|тебѣ|254095|Codex Zographensis|John 17|2s---qd--i|тꙑ|Pp
грѧдѫ-|грѧдѫ|254096|Codex Zographensis|John 17|1spia----i|грѧсти|V-
-дѧтъ|дѧтъ|254097|Codex Zographensis|John 17|3ppia----i|видѣти|V-
славѫ|славѫ|254098|Codex Zographensis|John 17|-s---fa--i|слава|Nb
моѭ|моѭ|254099|Codex Zographensis|John 17|1s---fa--i|мои|Ps
ѭже|ѭже|254100|Codex Zographensis|John 17|-s---fa--i|иже|Pr
далъ|далъ|254101|Codex Zographensis|John 17|-sspamn-si|дати|V-
еси|есі|254102|Codex Zographensis|John 17|2spia----i|бꙑти|V-
мьнѣ|мьнѣ|254103|Codex Zographensis|John 17|1s---qd--i|азъ|Pp
ѣко|ѣко|254104|Codex Zographensis|John 17|---------n|ꙗко|G-
вьзл҄юбилъ|вьзлюбілъ|254105|Codex Zographensis|John 17|-sspamn-si|възлюбити|V-
мѧ|мѧ|254106|Codex Zographensis|John 17|1s---qa--i|азъ|Pp
еси|есі|254107|Codex Zographensis|John 17|2spia----i|бꙑти|V-
прѣжде|прѣжде|254108|Codex Zographensis|John 17|---------n|прѣжде|R-
съложениѣ|съложеніѣ|254109|Codex Zographensis|John 17|-s---ng--i|съложениѥ|Nb
вⸯсего|всего|254110|Codex Zographensis|John 17|-s---mg--i|вьсь|Px
мира|міра|254111|Codex Zographensis|John 17|-s---mg--i|миръ#2|Nb
О҃че|оче|254112|Codex Zographensis|John 17|-s---mv--i|отьць|Nb
правьдънꙑ|правьдънъі|254113|Codex Zographensis|John 17|-p---mapsi|правьдьнъ|A-
ꙇ|і|254114|Codex Zographensis|John 17|---------n|и|C-
вьсь|вьсь|254115|Codex Zographensis|John 17|-s---mn--i|вьсь|Px
миръ|міръ|254116|Codex Zographensis|John 17|-s---mn--i|миръ#2|Nb
тебе|тебе|254117|Codex Zographensis|John 17|2s---qg--i|тꙑ|Pp
не|не|254118|Codex Zographensis|John 17|---------n|не|Df
позна|позна|254119|Codex Zographensis|John 17|3saia----i|познати|V-
азъ|азъ|254120|Codex Zographensis|John 17|1s---qn--i|азъ|Pp
же|же|254121|Codex Zographensis|John 17|---------n|же|Df
тѧ|тѧ|254122|Codex Zographensis|John 17|2s---qa--i|тꙑ|Pp
познахъ|познахъ|254123|Codex Zographensis|John 17|1saia----i|познати|V-
ꙇ|і|254124|Codex Zographensis|John 17|---------n|и|C-
сиі|сіі|254125|Codex Zographensis|John 17|-p---mn--i|сь|Pd
познашѧ|познашѧ|254126|Codex Zographensis|John 17|3paia----i|познати|V-
ѣко|ѣко|254127|Codex Zographensis|John 17|---------n|ꙗко|G-
тꙑ|тъі|254128|Codex Zographensis|John 17|2s---qn--i|тꙑ|Pp
мѧ|мѧ|254129|Codex Zographensis|John 17|1s---qa--i|азъ|Pp
посъла|посъла|254130|Codex Zographensis|John 17|2saia----i|посълати|V-
Ꙇ|і|254131|Codex Zographensis|John 17|---------n|и|C-
съказахъ|съказахъ|254132|Codex Zographensis|John 17|1saia----i|съказати|V-
ꙇмъ|імъ|254133|Codex Zographensis|John 17|3p---md--i|и|Pp
ꙇмѧ|імѧ|254134|Codex Zographensis|John 17|-s---na--i|имѧ|Nb
твое|твое|254135|Codex Zographensis|John 17|2s---na--i|твои|Ps
ꙇ|і|254136|Codex Zographensis|John 17|---------n|и|C-
съкажѫ|съкажѫ|254137|Codex Zographensis|John 17|1spia----i|съказати|V-
да|да|254138|Codex Zographensis|John 17|---------n|да|G-
л҄юбꙑ|любъі|254139|Codex Zographensis|John 17|-s---fn--i|любꙑ|Nb
еѭже|еѭже|254140|Codex Zographensis|John 17|-s---fi--i|иже|Pr
мѧ|мѧ|254141|Codex Zographensis|John 17|1s---qa--i|азъ|Pp
еси|есі|254142|Codex Zographensis|John 17|2spia----i|бꙑти|V-
вьзл҄юбилъ|вьзлюбілъ|254143|Codex Zographensis|John 17|-sspamn-si|възлюбити|V-
вь|вь|254144|Codex Zographensis|John 17|---------n|въ|R-
н҄ихъ|ніхъ|254145|Codex Zographensis|John 17|3p---ml--i|и|Pp
бѫдетъ|бѫдетъ|254146|Codex Zographensis|John 17|3sfia----i|бꙑти|V-
ꙇ|і|254147|Codex Zographensis|John 17|---------n|и|C-
азъ|азъ|254148|Codex Zographensis|John 17|1s---qn--i|азъ|Pp
вь|вь|254149|Codex Zographensis|John 17|---------n|въ|R-
н҄ихъ|ніхъ|254150|Codex Zographensis|John 17|3p---ml--i|и|Pp
Си|сі|254151|Codex Zographensis|John 18|-p---na--i|сь|Pd
рекъ|рекъ|254152|Codex Zographensis|John 18|-supamn-si|рещи|V-
и҃с|іс|254153|Codex Zographensis|John 18|-s---mn--i|исоусъ|Ne
ꙇзиде|ізіде|254154|Codex Zographensis|John 18|3saia----i|изити|V-
съ|съ|254155|Codex Zographensis|John 18|---------n|съ|R-
оученикꙑ|оученікъі|254156|Codex Zographensis|John 18|-p---mi--i|оученикъ|Nb
своꙇми|своімі|254157|Codex Zographensis|John 18|3p---qi--i|свои|Pt
на|на|254158|Codex Zographensis|John 18|---------n|на|R-
онъ|онъ|254159|Codex Zographensis|John 18|-s---ma--i|онъ|Pd
полъ|полъ|254160|Codex Zographensis|John 18|-s---ma--i|полъ#1|Nb
острова|острова|254161|Codex Zographensis|John 18|-s---ogpsi|остръ|A-
кедрьска|кедрьска|254162|Codex Zographensis|John 18|-s---ogpsi|кедрьскъ|A-
ꙇдеже|ідеже|254163|Codex Zographensis|John 18|---------n|идеже|Dq
бѣ|бѣ|254164|Codex Zographensis|John 18|3siia----i|бꙑти|V-
врътъ|врътъ|254165|Codex Zographensis|John 18|-s---mn--i|врьтъ|Nb
въ|въ|254166|Codex Zographensis|John 18|---------n|въ|R-
н҄ьже|ньже|254167|Codex Zographensis|John 18|-s---ma--i|иже|Pr
вьниде|вьніде|254168|Codex Zographensis|John 18|3saia----i|вънити|V-
самъ|самъ|254169|Codex Zographensis|John 18|-s---mn--i|самъ|Pd
ꙇ|і|254170|Codex Zographensis|John 18|---------n|и|C-
оученици|оученіці|254171|Codex Zographensis|John 18|-p---mn--i|оученикъ|Nb
его|его|254172|Codex Zographensis|John 18|3s---mg--i|и|Pp
Вѣдѣаше|вѣдѣаше|254173|Codex Zographensis|John 18|3siia----i|вѣдѣти|V-
же|же|254174|Codex Zographensis|John 18|---------n|же|Df
ꙇюда|іюда|254175|Codex Zographensis|John 18|-s---mn--i|июда|Ne
ꙇже|іже|254176|Codex Zographensis|John 18|-s---mn--i|иже|Pr
і|і|254177|Codex Zographensis|John 18|3s---ma--i|и|Pp
прѣдаше|прѣдаше|254178|Codex Zographensis|John 18|3siia----i|прѣдаꙗти|V-
мѣсто|мѣсто|254179|Codex Zographensis|John 18|-s---na--i|мѣсто|Nb
ѣко|ѣко|254180|Codex Zographensis|John 18|---------n|ꙗко|G-
множицеѭ|множіцеѭ|254181|Codex Zographensis|John 18|---------n|мъножицеѭ|Df
събираше|събіраше|254182|Codex Zographensis|John 18|3siia----i|събирати|V-
сѧ|сѧ|254183|Codex Zographensis|John 18|3s---qa--i|себе|Pk
и҃с|іс|254184|Codex Zographensis|John 18|-s---mn--i|исоусъ|Ne
тоу|тоу|254185|Codex Zographensis|John 18|---------n|тоу|Df
съ|съ|254186|Codex Zographensis|John 18|---------n|съ|R-
оученикꙑ|оученікъі|254187|Codex Zographensis|John 18|-p---mi--i|оученикъ|Nb
своꙇми|своімі|254188|Codex Zographensis|John 18|3p---qi--i|свои|Pt
ꙇюда|іюда|254189|Codex Zographensis|John 18|-s---mn--i|июда|Ne
же|же|254190|Codex Zographensis|John 18|---------n|же|Df
примъ|прімъ|254191|Codex Zographensis|John 18|-supamn-si|приѩти|V-
спирѫ|спірѫ|254192|Codex Zographensis|John 18|-s---fa--i|спира|Nb
ꙇ|і|254193|Codex Zographensis|John 18|---------n|и|C-
отъ|отъ|254194|Codex Zographensis|John 18|---------n|отъ|R-
архиереі|архіереі|254195|Codex Zographensis|John 18|-p---mg--i|архиереи|Nb
ꙇ|і|254196|Codex Zographensis|John 18|---------n|и|C-
фарисѣі|фарісѣі|254197|Codex Zographensis|John 18|-p---mg--i|фарисеи|Nb
слоугꙑ|слоугъі|254198|Codex Zographensis|John 18|-p---ma--i|слоуга|Nb
приде|пріде|254199|Codex Zographensis|John 18|3saia----i|прити|V-
тамо|тамо|254200|Codex Zographensis|John 18|---------n|тамо|Df
съ|съ|254201|Codex Zographensis|John 18|---------n|съ|R-
свѣтилꙑ|свѣтілъі|254202|Codex Zographensis|John 18|-p---ni--i|свѣтило|Nb
ꙇ|і|254203|Codex Zographensis|John 18|---------n|и|C-
свѣщами|свѣштамі|254204|Codex Zographensis|John 18|-p---fi--i|свѣща|Nb
ꙇ|і|254205|Codex Zographensis|John 18|---------n|и|C-
орѫжиі|орѫжіі|254206|Codex Zographensis|John 18|-p---ni--i|орѫжиѥ|Nb
Ꙇ҃с|іс|254207|Codex Zographensis|John 18|-s---mn--i|исоусъ|Ne
же|же|254208|Codex Zographensis|John 18|---------n|же|Df
вѣдꙑ|вѣдъі|254209|Codex Zographensis|John 18|-sppamn-si|вѣдѣти|V-
вьсѣ|вьсѣ|254210|Codex Zographensis|John 18|-p---na--i|вьсь|Px
грѧдѫшта|грѧдѫшта|254211|Codex Zographensis|John 18|-pppana-si|грѧсти|V-
на|на|254212|Codex Zographensis|John 18|---------n|на|R-
н҄ь|нь|254213|Codex Zographensis|John 18|3s---ma--i|и|Pp
ꙇшьдъ|ішьдъ|254214|Codex Zographensis|John 18|-supamn-si|изити|V-
рече|рече|254215|Codex Zographensis|John 18|3saia----i|рещи|V-
ꙇмъ|імъ|254216|Codex Zographensis|John 18|3p---md--i|и|Pp
кого|кого|254217|Codex Zographensis|John 18|-s---qg--i|къто|Pi
ꙇштете|іштете|254218|Codex Zographensis|John 18|2ppia----i|искати|V-
отъвѣшташѧ|отъвѣшташѧ|254219|Codex Zographensis|John 18|3paia----i|отъвѣщати|V-
емоу|емоу|254220|Codex Zographensis|John 18|3s---md--i|и|Pp
ꙇ҃са|іса|254221|Codex Zographensis|John 18|-s---mg--i|исоусъ|Ne
назарѣа|назарѣа|254222|Codex Zographensis|John 18|-s---mg--i|назареи|Nb
г҃ла|гла|254223|Codex Zographensis|John 18|3saia----i|глаголати|V-
ꙇмъ|імъ|254224|Codex Zographensis|John 18|3p---md--i|и|Pp
и҃с|іс|254225|Codex Zographensis|John 18|-s---mn--i|исоусъ|Ne
азъ|азъ|254226|Codex Zographensis|John 18|1s---qn--i|азъ|Pp
есмь|есмь|254227|Codex Zographensis|John 18|1spia----i|бꙑти|V-
стоѣаше|стоѣаше|254228|Codex Zographensis|John 18|3siia----i|стоꙗти|V-
же|же|254229|Codex Zographensis|John 18|---------n|же|Df
ꙇюда|іюда|254230|Codex Zographensis|John 18|-s---mn--i|июда|Ne
ꙇже|іже|254231|Codex Zographensis|John 18|-s---mn--i|иже|Pr
ꙇ|і|254232|Codex Zographensis|John 18|3s---ma--i|и|Pp
прѣдааше|прѣдааше|254233|Codex Zographensis|John 18|3siia----i|прѣдаꙗти|V-
съ|съ|254234|Codex Zographensis|John 18|---------n|съ|R-
н҄ими|німі|254235|Codex Zographensis|John 18|3p---mi--i|и|Pp
да|да|254236|Codex Zographensis|John 18|---------n|да|Df
ѣко|ѣко|254237|Codex Zographensis|John 18|---------n|ꙗко|G-
рече|рече|254238|Codex Zographensis|John 18|3saia----i|рещи|V-
ꙇмъ|імъ|254239|Codex Zographensis|John 18|3p---md--i|и|Pp
азъ|азъ|254240|Codex Zographensis|John 18|1s---qn--i|азъ|Pp
есмь|есмь|254241|Codex Zographensis|John 18|1spia----i|бꙑти|V-
ꙇдѫ|ідѫ|254242|Codex Zographensis|John 18|3paia----i|ити|V-
вьспѧт҄ь|вьспѧть|254243|Codex Zographensis|John 18|---------n|въспѧть|Df
ꙇ|і|254244|Codex Zographensis|John 18|---------n|и|C-
падѫ|падѫ|254245|Codex Zographensis|John 18|3paia----i|пасти#1|V-
на|на|254246|Codex Zographensis|John 18|---------n|на|R-
земл҄и|землі|254247|Codex Zographensis|John 18|-s---fl--i|землꙗ|Nb
пакꙑ|пакъі|254248|Codex Zographensis|John 18|---------n|пакꙑ|Df
же|же|254249|Codex Zographensis|John 18|---------n|же|Df
ѩ|ѧ|254250|Codex Zographensis|John 18|3p---ma--i|и|Pp
въпроси|въпросі|254251|Codex Zographensis|John 18|3saia----i|въпросити|V-
ꙇ҃[с|іс|254252|Codex Zographensis|John 18|-s---mn--i|исоусъ|Ne
кого|кого|254253|Codex Zographensis|John 18|-s---qg--i|къто|Pi
ꙇштете|іштете|254254|Codex Zographensis|John 18|2ppia----i|искати|V-
они|оні|254255|Codex Zographensis|John 18|-p---mn--i|онъ|Pd
же|же|254256|Codex Zographensis|John 18|---------n|же|Df
рѣшѧ|рѣшѧ|254257|Codex Zographensis|John 18|3paia----i|рещи|V-
ꙇ҃са|іса|254258|Codex Zographensis|John 18|-s---mg--i|исоусъ|Ne
назарѣа|назарѣа|254259|Codex Zographensis|John 18|-s---mg--i|назареи|Nb
отъвѣшта|отъвѣшта|254260|Codex Zographensis|John 18|3saia----i|отъвѣщати|V-
и҃[с|іс|254261|Codex Zographensis|John 18|-s---mn--i|исоусъ|Ne
рѣхъ|рѣхъ|254262|Codex Zographensis|John 18|1saia----i|рещи|V-
вамъ|вамъ|254263|Codex Zographensis|John 18|2p---qd--i|вꙑ|Pp
ѣко|ѣко|254264|Codex Zographensis|John 18|---------n|ꙗко|G-
азъ|азъ|254265|Codex Zographensis|John 18|1s---qn--i|азъ|Pp
есмь|есмь|254266|Codex Zographensis|John 18|1spia----i|бꙑти|V-
аште|аште|254267|Codex Zographensis|John 18|---------n|аще|G-
оубо|оубо|254268|Codex Zographensis|John 18|---------n|оубо|Df
мене|мене|254269|Codex Zographensis|John 18|1s---qg--i|азъ|Pp
ꙇштете|іштете|254270|Codex Zographensis|John 18|2ppia----i|искати|V-
не|не|254271|Codex Zographensis|John 18|---------n|не|Df
дѣꙇте|дѣіте|254272|Codex Zographensis|John 18|2ppma----i|дѣꙗти|V-
сихъ|сіхъ|254273|Codex Zographensis|John 18|-p---mg--i|сь|Pd
ꙇти|іті|254274|Codex Zographensis|John 18|--pna----i|ити|V-
да|да|254275|Codex Zographensis|John 18|---------n|да|G-
събѫдетъ|събѫдетъ|254276|Codex Zographensis|John 18|3spia----i|събꙑти|V-
сѧ|сѧ|254277|Codex Zographensis|John 18|3s---qa--i|себе|Pk
слово|слово|254278|Codex Zographensis|John 18|-s---nn--i|слово|Nb
еже|еже|254279|Codex Zographensis|John 18|-s---na--i|иже|Pr
рече|рече|254280|Codex Zographensis|John 18|3saia----i|рещи|V-
ѣко|ѣко|254281|Codex Zographensis|John 18|---------n|ꙗко|G-
ѩже|ѧже|254282|Codex Zographensis|John 18|-p---ma--i|иже|Pr
далъ|далъ|254283|Codex Zographensis|John 18|-sspamn-si|дати|V-
еси|есі|254284|Codex Zographensis|John 18|2spia----i|бꙑти|V-
мьнѣ|мьнѣ|254285|Codex Zographensis|John 18|1s---qd--i|азъ|Pp
не|не|254286|Codex Zographensis|John 18|---------n|не|Df
погоубихъ|погоубіхъ|254287|Codex Zographensis|John 18|1saia----i|погоубити|V-
никогоже|нікогоже|254288|Codex Zographensis|John 18|-s---qg--i|никътоже|Px
отъ|отъ|254289|Codex Zographensis|John 18|---------n|отъ|R-
н҄их[ъ|ніхъ|254290|Codex Zographensis|John 18|3p---mg--i|и|Pp
Симонъ|сімонъ|254291|Codex Zographensis|John 18|-s---mn--i|симонъ|Ne
же|же|254292|Codex Zographensis|John 18|---------n|же|Df
петръ|петръ|254293|Codex Zographensis|John 18|-s---mn--i|петръ|Ne
ꙇмꙑ|імъі|254294|Codex Zographensis|John 18|-sppamn-si|имѣти|V-
ножь|ножь|254295|Codex Zographensis|John 18|-s---ma--i|ножь|Nb
ꙇзвлѣче|ізвлѣче|254296|Codex Zographensis|John 18|3saia----i|извлѣщи|V-
і|і|254297|Codex Zographensis|John 18|3s---ma--i|и|Pp
ꙇ|і|254298|Codex Zographensis|John 18|---------n|и|C-
оудари|оударі|254299|Codex Zographensis|John 18|3saia----i|оударити|V-
архиереова|архіереова|254300|Codex Zographensis|John 18|-s---ogpsi|архиереовъ|A-
раба|раба|254301|Codex Zographensis|John 18|-s---mg--i|рабъ|Nb
ꙇ|і|254302|Codex Zographensis|John 18|---------n|и|C-
оурѣза|оурѣза|254303|Codex Zographensis|John 18|3saia----i|оурѣзати#1|V-
емоу|емоу|254304|Codex Zographensis|John 18|3s---md--i|и|Pp
оухо|оухо|254305|Codex Zographensis|John 18|-s---na--i|оухо|Nb
десное|десное|254306|Codex Zographensis|John 18|-s---napwi|деснъ|A-
Бѣ|бѣ|254307|Codex Zographensis|John 18|3siia----i|бꙑти|V-
же|же|254308|Codex Zographensis|John 18|---------n|же|Df
ꙇмѧ|імѧ|254309|Codex Zographensis|John 18|-s---nn--i|имѧ|Nb
рабоу|рабоу|254310|Codex Zographensis|John 18|-s---md--i|рабъ|Nb
малхъ|малхъ|254311|Codex Zographensis|John 18|-s---mn--i|мальхъ|Ne
Рече|рече|254312|Codex Zographensis|John 18|3saia----i|рещи|V-
же|же|254313|Codex Zographensis|John 18|---------n|же|Df
и҃с|іс|254314|Codex Zographensis|John 18|-s---mn--i|исоусъ|Ne
петрови|петрові|254315|Codex Zographensis|John 18|-s---md--i|петръ|Ne
въньзи|въньзі|254316|Codex Zographensis|John 18|2spma----i|вънисти|V-
ножь|ножь|254317|Codex Zographensis|John 18|-s---ma--i|ножь|Nb
въ|въ|254318|Codex Zographensis|John 18|---------n|въ|R-
ножьницѧ|ножьніцѧ|254319|Codex Zographensis|John 18|-p---fa--i|ножьницѧ|Nb
чашѫ|чашѫ|254320|Codex Zographensis|John 18|-s---fa--i|чаша|Nb
ѭже|ѭже|254321|Codex Zographensis|John 18|-s---fa--i|иже|Pr
дастъ|дастъ|254322|Codex Zographensis|John 18|3saia----i|дати|V-
мьнѣ|мьнѣ|254323|Codex Zographensis|John 18|1s---qd--i|азъ|Pp
о҃ць|оць|254324|Codex Zographensis|John 18|-s---mn--i|отьць|Nb
не|не|254325|Codex Zographensis|John 18|---------n|не|Df
ꙇмамь|імамь|254326|Codex Zographensis|John 18|1spia----i|имѣти|V-
ли|лі|254327|Codex Zographensis|John 18|---------n|ли|Du
пити|піті|254328|Codex Zographensis|John 18|--pna----i|пити|V-
еѩ|еѧ|254329|Codex Zographensis|John 18|3s---fg--i|и|Pp
спира|спіра|254330|Codex Zographensis|John 18|-s---fn--i|спира|Nb
же|же|254331|Codex Zographensis|John 18|---------n|же|Df
ꙇ|і|254332|Codex Zographensis|John 18|---------n|и|C-
тꙑсѫштьникъ|тъісѫштьнікъ|254333|Codex Zographensis|John 18|-s---mn--i|тꙑсѧщьникъ|Nb
ꙇ|і|254334|Codex Zographensis|John 18|---------n|и|C-
слоугꙑ|слоугъі|254335|Codex Zographensis|John 18|-p---mn--i|слоуга|Nb
ꙇюдѣꙇскꙑ|іюдѣіскъі|254336|Codex Zographensis|John 18|-p---mnpsi|июдеискъ|A-
ѩшѧ|ѧшѧ|254337|Codex Zographensis|John 18|3paia----i|ѩти|V-
и҃са|іса|254338|Codex Zographensis|John 18|-s---mg--i|исоусъ|Ne
ꙇ|і|254339|Codex Zographensis|John 18|---------n|и|C-
съвѧзашѧ|съвѧзашѧ|254340|Codex Zographensis|John 18|3paia----i|съвѧзати|V-
і|і|254341|Codex Zographensis|John 18|3s---ma--i|и|Pp
Ꙇ|і|254342|Codex Zographensis|John 18|---------n|и|C-
ведошѧ|ведошѧ|254343|Codex Zographensis|John 18|3paia----i|вести#1|V-
і|і|254344|Codex Zographensis|John 18|3s---ma--i|и|Pp
къ|къ|254345|Codex Zographensis|John 18|---------n|къ|R-
аннѣ|аннѣ|254346|Codex Zographensis|John 18|-s---md--i|анна#1|Ne
прьвѣе|прьвѣе|254347|Codex Zographensis|John 18|---------n|прьвѣѥ|Df
кѫѭ|кѫѭ|254631|Codex Zographensis|John 18|-s---fa--i|кꙑи|Pi
рѣчь|рѣчь|254632|Codex Zographensis|John 18|-s---fa--i|рѣчь|Nb
приносите|пріносіте|254633|Codex Zographensis|John 18|2ppia----i|приносити|V-
на|на|254634|Codex Zographensis|John 18|---------n|на|R-
ч҃ка|чка|254635|Codex Zographensis|John 18|-s---mg--i|чловѣкъ|Nb
сег[о|сего|254636|Codex Zographensis|John 18|-s---og--i|сь|Pd
отъвѣшташѧ|отъвѣшташѧ|254637|Codex Zographensis|John 18|3paia----i|отъвѣщати|V-
