се,Pd,-s---nn--i,,47
грѧдетъ,V-,3spia----i,,958
година,Nb,-s---fn--i,,1413
ꙇ,C-,---------n,,13
нꙑн҄ѣ,Df,---------n,,289
приде,V-,3saia----i,,221
да,G-,---------n,,366
разидетъ,V-,3spia----i,,1921
сѧ,Pk,3s---qa--i,,21
кождо,Px,-s---mn--i,,1523
въ,R-,---------n,,111
своѣ,Pt,3p---na--i,,217
ꙇ,C-,---------n,,13
мене,Pp,1s---qg--i,,440
единого,Ma,-s---og--i,,243
оставите,V-,2ppia----i,,669
ꙇ,C-,---------n,,13
нѣсмь,V-,1spia----i,,176
единъ,Ma,-s---mn--i,,243
ѣко,Df,---------n,,771
о҃ць,Nb,-s---mn--i,,306
съ,R-,---------n,,92
мⸯноѭ,Pp,1s---qi--i,,440
естъ,V-,3spia----i,,18
Си,Pd,-p---na--i,,47
г҃лахъ,V-,1saia----i,,102
вамъ,Pp,2p---qd--i,,266
да,G-,---------n,,366
въ,R-,---------n,,111
мьнѣ,Pp,1s---ql--i,,440
миръ,Nb,-s---mn--i,,284
ꙇмате,V-,2ppia----i,,9
въ,R-,---------n,,111
всемь,Px,-s---ml--i,,54
мирѣ,Nb,-s---ml--i,,284
скръбьни,A-,-p---mnpsi,,608
бѫдете,V-,2pfia----i,,18
нъ,C-,---------n,,11
дръзаꙇте,V-,2ppma----i,,1032
азъ,Pp,1s---qn--i,,440
побѣбѣдихъ,V-,1saia----i,,2769
всего,Px,-s---mg--i,,54
мира,Nb,-s---mg--i,,284
си,Pd,-p---na--i,,47
г҃ла,V-,3saia----i,,102
и҃с,Ne,-s---mn--i,,343
ꙇ,C-,---------n,,13
възведе,V-,3saia----i,,1268
очи,Nb,-d---na--i,,427
своі,Pt,3d---na--i,,217
на,R-,---------n,,117
н҃бо,Nb,-s---na--i,,209
ꙇ,C-,---------n,,13
рече,V-,3saia----i,,106
о҃че,Nb,-s---mv--i,,306
приде,V-,3saia----i,,221
часъ,Nb,-s---mn--i,,422
прослави,V-,2spma----i,,392
с҃на,Nb,-s---mg--i,,341
своего,Pt,3s---og--i,,217
до,R-,---------n,,187
ꙇ,C-,---------n,,13
с҃нъ,Nb,-s---mn--i,,341
твоі,Ps,2s---mn--i,,307
прославитъ,V-,3spia----i,,392
тѧ,Pp,2s---qa--i,,304
ѣкоже,Dq,---------n,,88
далъ,V-,-sspamn-si,,116
емоу,Pp,3s---md--i,,64
еси,V-,2spia----i,,18
власть,Nb,-s---fa--i,,927
вьсѣкоѩ,A-,-s---fgpsi,,362
плъти,Nb,-s---fg--i,,1509
да,G-,---------n,,366
вⸯсѣко,A-,-s---nnpsi,,362
еже,Pr,-s---nn--i,,96
емоу,Pp,3s---md--i,,64
еси,V-,2spia----i,,18
далъ,V-,-sspamn-si,,116
дастъ,V-,3saia----i,,116
ꙇмъ,Pp,3p---md--i,,64
живота,Nb,-s---mg--i,,36
вѣчьнаго,A-,-s---mgpwi,,411
се,Pd,-s---nn--i,,47
же,Df,---------n,,20
естъ,V-,3spia----i,,18
вѣчьнꙑ,A-,-s---mapwi,,411
животъ,Nb,-s---ma--i,,36
да,G-,---------n,,366
знаѭтъ,V-,3ppia----i,,907
тебе,Pp,2s---qg--i,,304
единого,Ma,-s---og--i,,243
ꙇстиньнаго,A-,-s---mgpwi,,72
б҃а,Nb,-s---mg--i,,34
ꙇ,C-,---------n,,13
егоже,Pr,-s---mg--i,,96
посъла,V-,3saia----i,,63
и҃у,Ne,-s---mn--i,,343
х҃а,Ne,-s---mg--i,,305
азъ,Pp,1s---qn--i,,440
прославихъ,V-,1saia----i,,392
тѧ,Pp,2s---qa--i,,304
на,R-,---------n,,117
земли,Nb,-s---fl--i,,210
дѣло,Nb,-s---na--i,,470
съвръшихъ,V-,1saia----i,,1179
еже,Pr,-s---na--i,,96
далъ,V-,-sspamn-si,,116
еси,V-,2spia----i,,18
мьнѣ,Pp,1s---qd--i,,440
да,G-,---------n,,366
сътвор҄ѭ,V-,1spia----i,,73
ꙇ,C-,---------n,,13
нꙑн҄ѣ,Df,---------n,,289
прослави,V-,2spma----i,,392
мѧ,Pp,1s---ma--i,,440
о҃че,Nb,-s---mv--i,,306
оу,R-,---------n,,736
тебе,Pp,2s---qg--i,,304
самого,Pd,-s---og--i,,567
славѫ,Nb,-s---fi--i,,291
ѭже,Pr,-s---fa--i,,96
ꙇмѣхъ,V-,1siia----i,,9
прѣжде,Df,---------n,,5
даже,G-,---------n,,1923
не,Df,---------n,,8
бꙑс,V-,3saia----i,,18
оу,R-,---------n,,736
тебе,Pp,2s---mg--i,,304
вьсь,Px,-s---ma--i,,54
миръ,Nb,-s---ma--i,,284
ѣвихъ,V-,1saia----i,,358
ꙇмѧ,Nb,-s---na--i,,442
твое,Ps,2s---na--i,,307
ч҃комъ,Nb,-p---md--i,,211
ѩже,Pr,-p---ma--i,,96
далъ,V-,-sspamn-si,,116
еси,V-,2spia----i,,18
мьнѣ,Pp,1s---qd--i,,440
отъ,R-,---------n,,80
вьсего,Px,-s---mg--i,,54
мира,Nb,-s---mg--i,,284
твоі,Ps,2p---mn--i,,307
бѣшѧ,V-,3piia----i,,18
ꙇ,C-,---------n,,13
мьнѣ,Pp,1s---qd--i,,440
ѩ,Pp,3p---ma--i,,64
далъ,V-,-sspamn-si,,116
еси,V-,2spia----i,,18
ꙇ,C-,---------n,,13
слово,Nb,-s---na--i,,520
твое,Ps,2s---na--i,,307
съхранишѧ,V-,3paia----i,,1609
нꙑн҄ѣ,Df,---------n,,289
разоумѣшѧ,V-,3paia----i,,1260
ѣко,G-,---------n,,115
всѣ,Px,-p---nn--i,,54
елико,Pr,---------n,,2092
далъ,V-,-sspamn-si,,116
еси,V-,2spia----i,,18
мьнѣ,Pp,1s---qd--i,,440
отъ,R-,---------n,,80
тебе,Pp,2s---qg--i,,304
сѫтъ,V-,3ppia----i,,18
ѣко,G-,---------n,,115
г҃лꙑ,Nb,-p---ma--i,,468
ѩже,Pr,-p---ma--i,,96
дастъ,V-,3saia----i,,116
мьнѣ,Pp,1s---qd--i,,440
дахъ,V-,1saia----i,,116
ꙇмъ,Pp,3p---md--i,,64
ꙇ,C-,---------n,,13
ти,Pp,-p---mn--i,,304
приѩшѧ,V-,3paia----i,,165
ꙇ,C-,---------n,,13
разоумѣшѧ,V-,3paia----i,,1260
въ,R-,---------n,,111
ꙇстинѫ,Nb,-s---fa--i,,385
ѣко,G-,---------n,,115
отъ,R-,---------n,,80
тебе,Pp,2s---qg--i,,304
ꙇзидъ,V-,1saia----i,,684
ꙇ,C-,---------n,,13
вѣровашѧ,V-,3paia----i,,968
ѣко,G-,---------n,,115
тꙑ,Pp,2s---qn--i,,304
мѧ,Pp,1s---qa--i,,440
посъла,V-,2saia----i,,63
Азъ,Pp,1s---qn--i,,440
о,R-,---------n,,1
сихъ,Pd,-p---ml--i,,47
молѭ,V-,1spia----i,,409
не,Df,---------n,,8
о,R-,---------n,,1
вьсемь,Px,-s---ol--i,,54
мирѣ,Nb,-s---ml--i,,284
мол҄ѭ,V-,1spia----i,,409
нъ,C-,---------n,,11
о,R-,---------n,,1
сихъ,Pd,-p---ml--i,,47
ѩже,Pr,-p---ma--i,,96
далъ,V-,-sspamn-si,,116
еси,V-,2spia----i,,18
мьнѣ,Pp,1s---qd--i,,440
ѣко,G-,---------n,,115
твоі,Ps,2p---mn--i,,307
сѫтъ,V-,3ppia----i,,18
ꙇ,C-,---------n,,13
моѣ,Ps,1p---nn--i,,447
вьсѣ,Px,-p---nn--i,,54
твоѣ,Ps,2p---nn--i,,307
сѫтъ,V-,3ppia----i,,18
ꙇ,C-,---------n,,13
твоѣ,Ps,2p---nn--i,,307
моѣ,Ps,1p---nn--i,,447
ꙇ,C-,---------n,,13
прославихъ,V-,1saia----i,,392
сѧ,Pk,3s---qa--i,,21
вь,R-,---------n,,111
н҄ихъ,Pp,3p---ml--i,,64
ꙇ,C-,---------n,,13
к,R-,---------n,,59
томоу,Pd,-s---nd--i,,105
нѣсмь,V-,1spia----i,,176
въ,R-,---------n,,111
всемь,Px,-s---ml--i,,54
мирѣ,Nb,-s---ml--i,,284
ꙇ,C-,---------n,,13
и,C-,---------n,,13
сиі,Pd,-p---mn--i,,47
въ,R-,---------n,,111
всемь,Px,-s---ml--i,,54
мирѣ,Nb,-s---ml--i,,284
сѫтъ,V-,3ppia----i,,18
ꙇ,C-,---------n,,13
азъ,Pp,1s---qn--i,,440
къ,R-,---------n,,59
тебѣ,Pp,2s---qd--i,,304
грѧдѫ-,V-,1spia----i,,958
-дѧтъ,V-,3ppia----i,,0
славѫ,Nb,-s---fa--i,,291
моѭ,Ps,1s---fa--i,,447
ѭже,Pr,-s---fa--i,,96
далъ,V-,-sspamn-si,,116
еси,V-,2spia----i,,18
мьнѣ,Pp,1s---qd--i,,440
ѣко,G-,---------n,,115
вьзл҄юбилъ,V-,-sspamn-si,,635
мѧ,Pp,1s---ma--i,,440
еси,V-,2spia----i,,18
прѣжде,Df,---------n,,5
съложениѣ,Nb,-s---ng--i,,1364
вⸯсего,Px,-s---mg--i,,54
мира,Nb,-s---mg--i,,284
О҃че,Nb,-s---mv--i,,306
правьдънꙑ,A-,-s---mnpwi,,71
ꙇ,C-,---------n,,13
вьсь,Px,-s---ma--i,,54
миръ,Nb,-s---ma--i,,284
тебе,Pp,2s---qg--i,,304
не,Df,---------n,,8
позна,V-,3saia----i,,894
азъ,Pp,1s---qn--i,,440
же,Df,---------n,,20
тѧ,Pp,2s---qa--i,,304
познахъ,V-,1saia----i,,894
ꙇ,C-,---------n,,13
сиі,Pd,-p---mn--i,,47
познашѧ,V-,3paia----i,,894
ѣко,G-,---------n,,115
тꙑ,Pp,2s---qn--i,,304
мѧ,Pp,1s---qa--i,,440
посъла,V-,2saia----i,,63
Ꙇ,C-,---------n,,13
съказахъ,V-,1saia----i,,97
ꙇмъ,Pp,3p---md--i,,64
ꙇмѧ,Nb,-s---na--i,,442
твое,Ps,2s---na--i,,307
ꙇ,C-,---------n,,13
съкажѫ,V-,1spia----i,,97
да,G-,---------n,,366
л҄юбꙑ,Nb,-s---fn--i,,518
еѭже,Pr,-s---fi--i,,96
мѧ,Pp,1s---qa--i,,440
еси,V-,2spia----i,,18
вьзл҄юбилъ,V-,-sspamn-si,,635
вь,R-,---------n,,111
н҄ихъ,Pp,3p---ml--i,,64
бѫдетъ,V-,3sfia----i,,18
ꙇ,C-,---------n,,13
азъ,Pp,1s---qn--i,,440
вь,R-,---------n,,111
н҄ихъ,Pp,3p---ml--i,,64
Си,Pd,-p---na--i,,47
рекъ,V-,-supamn-si,,106
и҃с,Ne,-s---mn--i,,343
ꙇзиде,V-,3saia----i,,684
съ,R-,---------n,,92
оученикꙑ,Nb,-p---mi--i,,359
своꙇми,Pt,3p---qi--i,,217
на,R-,---------n,,117
онъ,Pd,-s---ma--i,,83
полъ,Nb,-s---ma--i,,986
острова,A-,-s---mgpsi,,2519
кедрьска,A-,-s---mgpsi,,3212
ꙇдеже,Dq,---------n,,798
бѣ,V-,3siia----i,,18
врътъ,Nb,-s---mn--i,,3213
въ,R-,---------n,,111
н҄ьже,Pr,-s---ma--i,,96
вьниде,V-,3saia----i,,380
самъ,Pd,-s---mn--i,,567
ꙇ,C-,---------n,,13
оученици,Nb,-p---mn--i,,359
его,Pp,3s---mg--i,,64
Вѣдѣаше,V-,3siia----i,,138
же,Df,---------n,,20
ꙇюда,Ne,-s---mn--i,,1113
ꙇже,Pr,-s---mn--i,,96
і,C-,---------n,,13
прѣдаше,V-,3siia----i,,516
мѣсто,Nb,-s---na--i,,113
ѣко,G-,---------n,,115
множицеѭ,Df,---------n,,1533
събираше,V-,3siia----i,,152
сѧ,Pk,3s---qa--i,,21
и҃с,Ne,-s---mn--i,,343
тоу,Df,---------n,,177
съ,R-,---------n,,92
оученикꙑ,Nb,-p---mi--i,,359
своꙇми,Pt,3p---qi--i,,217
ꙇюда,Ne,-s---mn--i,,1113
же,Df,---------n,,20
примъ,V-,-supamn-si,,165
спирѫ,Nb,-s---fa--i,,1983
ꙇ,C-,---------n,,13
отъ,R-,---------n,,80
архиереі,Nb,-p---mn--i,,943
ꙇ,C-,---------n,,13
фарисѣі,Nb,-p---mn--i,,929
слоугꙑ,Nb,-p---mn--i,,681
приде,V-,3saia----i,,221
тамо,Df,---------n,,1539
съ,R-,---------n,,92
свѣтилꙑ,Nb,-p---ni--i,,3214
ꙇ,C-,---------n,,13
свѣщами,Nb,-p---fi--i,,2353
ꙇ,C-,---------n,,13
орѫжиі,Nb,-p---ni--i,,1937
Ꙇ҃с,Ne,-s---mn--i,,343
же,Df,---------n,,20
вѣдꙑ,V-,-sppamn-si,,138
вьсѣ,Px,-p---na--i,,54
грѧдѫшта,V-,-sppamg-si,,958
на,R-,---------n,,117
н҄ь,Pp,3s---ma--i,,64
ꙇшьдъ,V-,-supamn-si,,684
рече,V-,3saia----i,,106
ꙇмъ,Pp,3p---md--i,,64
кого,Pi,-s---qg--i,,265
ꙇштете,V-,2ppia----i,,114
отъвѣшташѧ,V-,3paia----i,,271
емоу,Pp,3s---md--i,,64
ꙇ҃са,Ne,-s---mg--i,,343
назарѣа,Nb,-s---mg--i,,3215
г҃ла,V-,3saia----i,,102
ꙇмъ,Pp,3p---md--i,,64
и҃с,Ne,-s---mn--i,,343
азъ,Pp,1s---qn--i,,440
есмь,V-,1spia----i,,18
стоѣаше,V-,3siia----i,,774
же,Df,---------n,,20
ꙇюда,Ne,-s---mn--i,,1113
ꙇже,Pr,-s---mn--i,,96
ꙇ,C-,---------n,,13
прѣдааше,V-,3siia----i,,516
съ,R-,---------n,,92
н҄ими,Pp,3p---mi--i,,64
да,G-,---------n,,366
ѣко,Df,---------n,,771
рече,V-,3saia----i,,106
ꙇмъ,Pp,3p---md--i,,64
азъ,Pp,1s---qn--i,,440
есмь,V-,1spia----i,,18
ꙇдѫ,V-,1spia----i,,671
вьспѧт҄ь,Df,---------n,,1842
ꙇ,C-,---------n,,13
падѫ,V-,3paia----i,,457
на,R-,---------n,,117
земл҄и,Nb,-s---fl--i,,210
пакꙑ,Df,---------n,,616
же,Df,---------n,,20
ѩ,Pp,3p---ma--i,,64
въпроси,V-,3saia----i,,263
ꙇ҃[с,Ne,-s---mn--i,,343
кого,Pi,-s---qg--i,,265
ꙇштете,V-,2ppia----i,,114
они,Pd,-p---mn--i,,83
же,Df,---------n,,20
рѣшѧ,V-,3paia----i,,106
ꙇ҃са,Ne,-s---mg--i,,343
назарѣа,Nb,-s---mg--i,,3215
отъвѣшта,V-,3saia----i,,271
и҃[с,Ne,-s---mn--i,,343
рѣхъ,V-,1saia----i,,106
вамъ,Pp,2p---qd--i,,266
ѣко,G-,---------n,,115
азъ,Pp,1s---qn--i,,440
есмь,V-,1spia----i,,18
аште,G-,---------n,,248
оубо,Df,---------n,,6
мене,Pp,1s---qg--i,,440
ꙇштете,V-,2ppia----i,,114
не,Df,---------n,,8
дѣꙇте,V-,2ppma----i,,709
сихъ,Pd,-p---fg--i,,47
ꙇти,V-,--pna----i,,671
да,G-,---------n,,366
събѫдетъ,V-,3spia----i,,980
сѧ,Pk,3s---qa--i,,21
слово,Nb,-s---nn--i,,520
еже,Pr,-s---nn--i,,96
рече,V-,3saia----i,,106
ѣко,G-,---------n,,115
ѩже,Pr,-p---ma--i,,96
далъ,V-,-sspamn-si,,116
еси,V-,2spia----i,,18
мьнѣ,Pp,1s---qd--i,,440
не,Df,---------n,,8
погоубихъ,V-,1saia----i,,1164
никогоже,Px,-s---qg--i,,940
отъ,R-,---------n,,80
н҄их[ъ,Pp,3p---mg--i,,64
Симонъ,Ne,-s---mn--i,,1104
же,Df,---------n,,20
петръ,Ne,-s---mn--i,,438
ꙇмꙑ,V-,-sppamn-si,,9
ножь,Nb,-s---ma--i,,1941
ꙇзвлѣче,V-,3saia----i,,1384
і,C-,---------n,,13
ꙇ,C-,---------n,,13
оудари,V-,3saia----i,,728
архиереова,A-,-s---ogpsi,,1899
раба,Nb,-s---mg--i,,2441
ꙇ,C-,---------n,,13
оурѣза,V-,3saia----i,,1942
емоу,Pp,3s---md--i,,64
оухо,Nb,-s---na--i,,1160
десное,A-,-s---napwi,,695
Бѣ,V-,3siia----i,,18
же,Df,---------n,,20
ꙇмѧ,Nb,-s---na--i,,442
рабоу,Nb,-s---md--i,,511
малхъ,Ne,-s---mn--i,,3216
Рече,V-,3saia----i,,106
же,Df,---------n,,20
и҃с,Ne,-s---mn--i,,343
петрови,Ne,-s---md--i,,438
въньзи,V-,2spma----i,,3217
ножь,Nb,-s---ma--i,,1941
въ,R-,---------n,,111
ножьницѧ,Nb,-s---fg--i,,3218
чашѫ,Nb,-s---fa--i,,1177
ѭже,Pr,-s---fa--i,,96
дастъ,V-,3saia----i,,116
мьнѣ,Pp,1s---qd--i,,440
о҃ць,Nb,-s---mn--i,,306
не,Df,---------n,,8
ꙇмамь,V-,1spia----i,,9
ли,Du,---------n,,752
пити,V-,--pna----i,,365
еѩ,Pp,3s---fg--i,,64
спира,Nb,-s---fn--i,,1983
же,Df,---------n,,20
ꙇ,C-,---------n,,13
тꙑсѫштьникъ,Nb,-s---mn--i,,2183
ꙇ,C-,---------n,,13
слоугꙑ,Nb,-p---mn--i,,681
ꙇюдѣꙇскꙑ,A-,-p---fnpsi,,1587
ѩшѧ,V-,3paia----i,,1080
и҃са,Ne,-s---mg--i,,343
ꙇ,C-,---------n,,13
съвѧзашѧ,V-,3paia----i,,1279
і,Pp,3s---ma--i,,64
Ꙇ,C-,---------n,,13
ведошѧ,V-,3paia----i,,1145
і,C-,3s---ma--i,,13
къ,R-,---------n,,59
аннѣ,Ne,-s---ml--i,,2515
прьвѣе,R-,---------n,,6589
кѫѭ,Px,-s---fa--i,,2302
рѣчь,Nb,-s---fa--i,,26
приносите,V-,2ppia----i,,391
на,R-,---------n,,117
ч҃ка,Nb,-s---mg--i,,211
сег[о,Pd,-s---og--i,,47
отъвѣшташѧ,V-,3paia----i,,271
же,Df,---------n,,20
ꙇ,C-,---------n,,13
рѣшѧ,V-,3paia----i,,106
емоу,Pp,3s---md--i,,64
аште,G-,---------n,,248
не,Df,---------n,,8
би,V-,3spsa----i,,18
бꙑлъ,V-,-sspamn-si,,18
сь,R-,-s---mn--i,,92
зълодѣі,Nb,-s---mn--i,,451
не,Df,---------n,,8
бихомъ,V-,1paia----i,,0
прѣдали,V-,-pspamn-si,,679
его,Pp,3s---mg--i,,64
тебѣ,Pp,2s---qd--i,,304
рече,V-,3saia----i,,106
же,Df,---------n,,20
ꙇмъ,Pp,3p---md--i,,64
пилатъ,Ne,-s---mn--i,,1961
поꙇмѣте,V-,2ppma----i,,734
ꙇ,C-,3s---ma--i,,13
вꙑ,Pp,2p---qn--i,,266
ꙇ,C-,---------n,,13
по,R-,---------n,,77
законоу,Nb,-s---md--i,,197
вашемоу,Ps,2s---od--i,,723
сѫдите,V-,2ppma----i,,849
емоу,Pp,3s---md--i,,64
рѣшѧ,V-,3paia----i,,106
же,Df,---------n,,20
емоу,Pp,3s---md--i,,64
ꙇюдѣі,Ne,-p---mn--i,,1840
намъ,Pp,1p---md--i,,167
не,Df,---------n,,8
достоꙇтъ,V-,3spia----i,,617
никогоже,Px,-s---mg--i,,940
оубити,V-,--pna----i,,1144
да,G-,---------n,,366
слово,Nb,-s---nn--i,,520
ꙇ҃св[о,A-,-s---nnpsi,,1398
събѫдетъ,V-,3spia----i,,980
сѧ,Pk,3s---qa--i,,21
еже,Pr,-s---nn--i,,96
рече,V-,3saia----i,,106
клепл҄ѧ,V-,-sppamn-si,,3186
коеѭ,Pi,-s---fi--i,,267
съмрътиѭ,Nb,-s---fi--i,,1147
хотѣа,A-,-s---mg--i,,0
оумьрѣти,V-,--pna----i,,1068
Вьниде,V-,3saia----i,,380
же,Df,---------n,,20
пакꙑ,Df,---------n,,616
пилатъ,Ne,-s---mn--i,,1961
въ,R-,---------n,,111
преторъ,Nb,-s---ma--i,,2365
ꙇ,C-,---------n,,13
гласи,Nb,3saia----i,,382
ꙇ҃са,Ne,-s---mg--i,,343
ꙇ,C-,---------n,,13
рече,V-,3saia----i,,106
емоу,Pp,3s---md--i,,64
тꙑ,Pp,2s---qn--i,,304
ли,Du,---------n,,752
еси,V-,2spia----i,,18
ц҃рь,Nb,-s---mn--i,,275
ꙇюдеꙇскъ,A-,-s---mnpsi,,1587
отъвѣшта,V-,3saia----i,,271
емоу,Pp,3s---md--i,,64
и҃с,Ne,-s---mn--i,,343
о,R-,---------n,,1
себѣ,Pk,3s---ql--i,,21
ли,C-,---------n,,469
се,I-,-s---na--i,,419
т,Ma,---------n,,286
г҃леши,V-,2spia----i,,102
ли,Du,---------n,,752
ꙇни,Px,-p---mn--i,,259
тебѣ,Pp,2s---qd--i,,304
рѣшѧ,V-,3paia----i,,106
о,R-,---------n,,1
мьнѣ,Pp,1s---ql--i,,440
Отъвѣшта,V-,3saia----i,,271
пилатъ,Ne,-s---mn--i,,1961
еда,Du,---------n,,869
азъ,Pp,1s---qn--i,,440
жидовинъ,Nb,-s---mn--i,,93
есмь,V-,1spia----i,,18
р[о]дъ,Nb,-s---ma--i,,57
твоі,Ps,2s---ma--i,,307
ꙇ,C-,---------n,,13
архиереі,Nb,-p---mn--i,,943
прѣд[а]шѧ,V-,3paia----i,,679
тѧ,Pp,2s---qa--i,,304
мнѣ,Pp,1s---md--i,,440
чьто,Pi,-s---na--i,,134
еси,V-,2spia----i,,18
сътв[о]рилъ,V-,-sspamn-si,,73
отъвѣшта,V-,3saia----i,,271
и҃с,Ne,-s---mn--i,,343
ц҃рсо,Nb,-s---nn--i,,622
мое,Ps,1s---nn--i,,447
нѣстъ,V-,3spia----i,,176
отъ,R-,---------n,,80
сего,Pd,-s---og--i,,47
мира,Nb,-s---mg--i,,284
аште,G-,---------n,,248
отъ,R-,---------n,,80
сего,Pd,-s---og--i,,47
мира,Nb,-s---mg--i,,284
би,V-,3spsa----i,,18
бꙑло,V-,-sspann-si,,18
ц҃рсо,Nb,-s---nn--i,,622
мое,Ps,1s---nn--i,,447
слоугꙑ,Nb,-p---mn--i,,681
оубо,Df,---------n,,6
моѩ,Ps,1p---fn--i,,447
подвизалꙑ,V-,-pspafn-si,,2845
сѧ,Pk,3s---qa--i,,21
бꙑшѧ,V-,3paia----i,,18
да,G-,---------n,,366
не,Df,---------n,,8
прѣданъ,V-,-suppmn-si,,679
бимь,V-,1spsa----i,,18
ꙇюдеомъ,Nb,-p---md--i,,2043
нꙑн҄ѣ,Df,---------n,,289
же,Df,---------n,,20
ц҃рсо,Nb,-s---nn--i,,622
мое,Ps,1s---nn--i,,447
нѣстъ,V-,3spia----i,,176
отъсѫдоу,Df,---------n,,1538
Рече,V-,3saia----i,,106
же,Df,---------n,,20
емоу,Pp,3s---md--i,,64
пилатъ,Ne,-s---mn--i,,1961
оубо,Df,---------n,,6
ц҃рь,Nb,-s---mn--i,,275
ли,Du,---------n,,752
еси,V-,2spia----i,,18
тꙑ,Pp,2s---qn--i,,304
отъвѣшта,V-,3saia----i,,271
и҃с,Ne,-s---mn--i,,343
тꙑ,Pp,2s---qn--i,,304
г҃леши,V-,2spia----i,,102
ѣко,G-,---------n,,115
ц҃рь,Nb,-s---mn--i,,275
есмь,V-,1spia----i,,18
азъ,Pp,1s---qn--i,,440
азъ,Pp,1s---qn--i,,440
на,R-,---------n,,117
се,Pd,---------n,,47
родихъ,V-,1saia----i,,1198
сѧ,Pk,3s---qa--i,,21
ꙇ,C-,---------n,,13
на,R-,---------n,,117
се,Pd,---------n,,47
придъ,V-,1saia----i,,221
въ,R-,---------n,,111
вьсь,Px,-s---ma--i,,54
миръ,Nb,-s---ma--i,,284
да,G-,---------n,,366
съвѣдѣтел҄ьствоуѭ,V-,1spia----i,,1810
о,R-,---------n,,1
ꙇстинѣ,Nb,-s---fl--i,,385
вьсѣкъ,A-,-s---mnpsi,,362
ꙇже,Pr,-s---mn--i,,96
естъ,V-,3spia----i,,18
отъ,R-,---------n,,80
ꙇстинꙑ,Nb,-s---fg--i,,385
послоушаетъ,V-,3spia----i,,1008
гласа,Nb,-s---mg--i,,382
моего,Ps,1s---og--i,,447
Г҃ла,V-,3saia----i,,102
емоу,Pp,3s---md--i,,64
пилатъ,Ne,-s---mn--i,,1961
чьто,Pi,-s---nn--i,,134
естъ,V-,3spia----i,,18
ꙇстина,Nb,-s---fn--i,,385
ꙇ,C-,---------n,,13
се,Pd,-s---na--i,,47
рекъ,V-,-supamn-si,,106
пакꙑ,Df,---------n,,616
ꙇзиде,V-,3saia----i,,684
къ,R-,---------n,,59
ꙇюдеомъ,Nb,-p---md--i,,2043
ꙇ,C-,---------n,,13
г҃ла,V-,3saia----i,,102
ꙇмъ,Pp,3p---md--i,,64
азъ,Pp,1s---qn--i,,440
ни,C-,---------n,,157
единоѩ,Ma,-s---fg--i,,243
винꙑ,Nb,-s---fg--i,,1590
не,Df,---------n,,8
обрѣтаѭ,V-,1spia----i,,867
вь,R-,---------n,,111
н҄емь,Pp,3s---ml--i,,64
Естъ,V-,3spia----i,,18
же,Df,---------n,,20
обꙑчаі,Nb,-s---mn--i,,195
вамъ,Pp,2p---qd--i,,266
да,G-,---------n,,366
единого,Ma,-s---mg--i,,243
вамъ,Pp,2p---qd--i,,266
отъпоуштѫ,V-,1spia----i,,732
на,R-,---------n,,117
пасхѫ,Nb,-s---fa--i,,1897
Хоштете,V-,2ppia----i,,301
ли,Du,---------n,,752
оубо,Df,---------n,,6
да,G-,---------n,,366
отъпоуштѫ,V-,1spia----i,,732
вамъ,Pp,2p---qd--i,,266
ц҃рѣ,Nb,-s---mg--i,,275
ꙇюдеꙇска,A-,-s---ogpsi,,1587
Възъпишѧ,V-,3paia----i,,1014
же,Df,---------n,,20
вⸯси,Px,-p---mn--i,,54
г҃л҄ѭште,V-,-pppamn-si,,102
не,Df,---------n,,8
сего,Pd,-s---og--i,,47
нъ,C-,---------n,,11
вараавѫ,Ne,-s---ma--i,,1973
Бѣ,V-,3siia----i,,18
же,Df,---------n,,20
вараава,Ne,-s---mn--i,,1973
разбоꙇникъ,Nb,-s---mn--i,,1681
тогда,Df,---------n,,673
же,Df,---------n,,20
пилатъ,Ne,-s---mn--i,,1961
поѩтъ,V-,3saia----i,,734
ꙇ҃са,Ne,-s---mg--i,,343
ꙇ,C-,---------n,,13
би,V-,3spsa----i,,18
і,C-,---------n,,13
ꙇ,C-,---------n,,13
воꙇни,Nb,-p---mn--i,,957
съплетъше,V-,-pupamn-si,,1987
отъ,R-,---------n,,80
тръниѣ,Nb,-s---ng--i,,896
вѣньць,Nb,-s---ma--i,,1988
възложишѧ,V-,3paia----i,,1069
на,R-,---------n,,117
главѫ,Nb,-s---fa--i,,719
емоу,Pp,3s---md--i,,64
ꙇ,C-,---------n,,13
въ,R-,---------n,,111
ризѫ,Nb,-s---fa--i,,731
прапрѫдьнѫ,A-,-s---fapsi,,3221
облѣшѧ,V-,3paia----i,,819
і,C-,3s---ma--i,,13
ꙇ,C-,---------n,,13
похождаахѫ,V-,3piia----i,,4427
къ,R-,---------n,,59
н҄емоу,Pp,3s---md--i,,64
ꙇ,C-,---------n,,13
г҃лаахѫ,V-,3piia----i,,102
Радоуꙇ,V-,2spma----i,,1566
сѧ,Pk,3s---qa--i,,21
ц҃рю,Nb,-s---mv--i,,275
ꙇюдеꙇскъ,A-,-s---mvpsi,,1587
ꙇ,C-,---------n,,13
биѣахѫ,V-,3piia----i,,1705
і,C-,3s---ma--i,,13
по,R-,---------n,,77
ланитама,Nb,-d---fd--i,,729
ꙇзиде,V-,3saia----i,,684
же,Df,---------n,,20
пакꙑ,Df,---------n,,616
пилатъ,Ne,-s---mn--i,,1961
вънъ,Df,---------n,,1387
