сапогоу,Nb,сапогоу
слъішахъ,V-,слꙑшахъ
отъ,R-,отъ
оца,Nb,о҃ца
моего,Ps,моего
съказахъ,V-,съказахъ
вамъ,Pp,вамъ
не,Df,н[е
въі,Pp,вꙑ
мене,Pp,мене
ізбърасте,V-,ꙇзбърасте
нъ,C-,нъ
азъ,Pp,азъ
ізбърахъ,V-,ꙇзбърахъ
въі,Pp,вꙑ
і,C-,ꙇ
положіхъ,V-,положихъ
въі,Pp,вꙑ
да,G-,да
въі,Pp,вꙑ
ідете,V-,ꙇдете
і,C-,ꙇ
плодъ,Nb,плодъ
прінесете,V-,принесете
і,C-,ꙇ
плодъ,Nb,пл[о]дъ
вашь,Ps,вашь
прѣбѫдетъ,V-,прѣбѫдетъ
да,G-,Да
егоже,Pr,е]гоже
коліждо,Df,колиждо
просіте,V-,просите
отъ,R-,отъ
оца,Nb,о҃ца
въ,R-,въ
імѧ,Nb,ꙇмѧ
мое,Ps,мое
дастъ,V-,даст[ъ
вамъ,Pp,вамъ
сі,Pd,Си
заповѣдаѭ,V-,заповѣдаѭ
вамъ,Pp,ва]мъ
да,G-,да
любіте,V-,л҄юбите
дроугъ,Pc,дроугъ
дроуга,Pc,дроуга
аште,G-,аште
міръ,Nb,миръ
васъ,Pp,васъ
ненавідітъ,V-,ненавидитъ
вѣдіте,V-,вѣдите
ѣко,G-,ѣко
мене,Pp,мене
прѣжде,Df,прѣжде
вьзненавідѣ,V-,вьзненавидѣ
аште,G-,аште
отъ,R-,отъ
міра,Nb,мира
бъісте,V-,бꙑсте
бъілі,V-,бꙑли
міръ,Nb,миръ
оубо,Df,оубо
своѧ,Pt,своѩ
любілъ,V-,л҄юбилъ
бі,V-,би
ѣко,G-,ѣко
же,Df,же
отъ,R-,отъ
міра,Nb,мира
нѣсте,V-,нѣсте
нъ,C-,нъ
азъ,Pp,азъ
ізбърахъ,V-,ꙇзбърахъ
въі,Pp,вꙑ
отъ,R-,отъ
міра,Nb,мира
сего,Pd,сего
раді,R-,ради
ненавідітъ,V-,ненавидитъ
васъ,Pp,васъ
міръ,Nb,миръ
помьніте,V-,Помьните
слово,Nb,слово
еже,Pr,еже
азъ,Pp,азъ
рѣхъ,V-,рѣхъ
вамъ,Pp,вамъ
нѣстъ,V-,нѣстъ
рабъ,Nb,рабъ
болі,Nb,боли
гѣ,Nb,г҃ѣ
своего,Pt,своего
аште,G-,Аште
мене,Pp,мене
ізгънашѧ,V-,ꙇзгънашѧ
і,C-,ꙇ
васъ,Pp,васъ
іжденѫтъ,V-,ꙇжденѫтъ
аште,G-,аште
слово,Nb,слово
мое,Ps,мое
съблюдошѧ,V-,събл҄юдошѧ
і,C-,ꙇ
ваше,Ps,ваше
съблюдѫтъ,V-,събл҄юдѫтъ
нъ,C-,нъ
сі,Pd,си
вьсѣ,Px,вьсѣ
творѧтъ,V-,творѧтъ
вамъ,Pp,вамъ
за,R-,за
імѧ,Nb,ꙇмѧ
мое,Ps,мое
ѣко,G-,ѣко
не,Df,не
вѣдѧтъ,V-,вѣдѧтъ
посълавъшаего,V-,посълавъшаего
мѧ,Pp,мѧ
аште,G-,Аште
не,Df,не
бімь,V-,бимь
прішьлъ,V-,пришьлъ
і,C-,ꙇ
глалъ,V-,г҃лалъ
імъ,Pp,ꙇмъ
грѣха,Nb,грѣха
не,Df,не
бѫ,V-,бѫ
імѣлі,V-,ꙇмѣли
нъінѣ,Df,нꙑн҄ѣ
же,Df,же
вінъі,Nb,винꙑ
не,Df,не
імѫтъ,V-,ꙇмѫтъ
о,R-,о
грѣсѣ,Nb,грѣсѣ
своемь,Pt,своемь
ненавідѧі,V-,ненавидѧи
мене,Pp,мене
і,C-,ꙇ
оца,Nb,о҃ца
моего,Ps,моего
ненавідітъ,V-,ненавидитъ
аште,G-,Аште
дѣла,Nb,дѣла
не,Df,не
бімь,V-,бимь
сътворілъ,V-,сътворилъ
вь,R-,вь
ніхъ,Pp,н҄ихъ
іхъже,Pr,ꙇхъже
нікътоже,Px,никътоже
інъ,Px,ꙇнъ
не,Df,не
сътворі,V-,сътвори
грѣха,Nb,грѣха
не,Df,не
бѫ,V-,бѫ
імѣлі,V-,ꙇмѣли
нъінѣ,Df,нꙑн҄ѣ
же,Df,же
і,C-,ꙇ
відѣшѧ,V-,видѣшѧ
і,C-,ꙇ
вьзненавідѣшѧ,V-,вьзненавидѣшѧ
і,C-,ꙇ
мене,Pp,мене
і,C-,ꙇ
оца,Nb,о҃ца
моего,Ps,моего
нъ,C-,нъ
да,G-,да
събѫдетъ,V-,събѫдетъ
сѧ,Pk,сѧ
слово,Nb,слово
псаное,V-,пⸯсаное
въ,R-,въ
законѣ,Nb,законѣ
іхъ,Pp,ꙇхъ
ѣко,G-,ѣко
вьзненавідѣшѧ,V-,вьзненавидѣшѧ
мѧ,Pp,мѧ
спъіті,Df,спꙑти
егда,Dq,Егда
же,Df,же
прідетъ,V-,придетъ
параклітъ,Nb,параклитъ
егоже,Pr,егоже
посълѭ,V-,посъл҄ѭ
вамъ,Pp,вамъ
отъ,R-,отъ
оца,Nb,о҃ца
дхъ,Nb,д҃хъ
істіньнъі,A-,ꙇстиньнꙑ
іже,Pr,ꙇже
отъ,R-,отъ
оца,Nb,о҃ца
ісходітъ,V-,ꙇсходитъ
тъ,Pd,тъ
съвѣдѣтельствоуетъ,V-,съвѣдѣтел҄ьствоуетъ
о,R-,о
мьнѣ,Pp,мьнѣ
і,C-,ꙇ
въі,Pp,вꙑ
же,Df,же
съвѣдѣтельствоуіте,V-,съвѣдѣтельствоу[и]те
ѣко,G-,ѣко
ісконі,Df,ꙇскони
съ,R-,съ
мноѭ,Pp,мноѭ
есте,V-,есте
сі,Pd,си
глахъ,V-,г҃лахъ
вамъ,Pp,вамъ
да,G-,да
не,Df,не
съблазніте,V-,съблазните
сѧ,Pk,сѧ
отъ,R-,отъ
сънъмішт,Nb,сънъмишт
іжденѫтъ,V-,ꙇжденѫтъ
въі,Pp,вꙑ
нъ,C-,нъ
прідетъ,V-,придетъ
годіна,Nb,година
да,G-,да
вьсѣкъ,A-,вьсѣкъ
іже,Pr,ꙇже
оубіетъ,V-,оубиетъ
въі,Pp,вꙑ
мьнітъ,V-,мьнитъ
сі,Pd,си
слоужьбѫ,Nb,слоужьбѫ
пріносіті,V-,приносити
бві,Nb,б҃ви
і,C-,ꙇ
сі,Pd,си
творѧтъ,V-,творѧтъ
вамъ,Pp,вамъ
ѣко,G-,ѣко
не,Df,не
познашѧ,V-,познашѧ
оца,Nb,о҃ца
ні,C-,ни
мене,Pp,мене
нъ,C-,нъ
се,I-,се
глахъ,V-,г҃лахъ
вамъ,Pp,вамъ
да,G-,да
егда,Dq,егда
прідетъ,V-,придетъ
годіна,Nb,година
помінаете,V-,поминаете
сі,Pk,си
ко,R-,ко
азъ,Pp,азъ
рѣхъ,V-,рѣхъ
вамъ,Pp,вамъ
сіхъ,Pd,сихъ
же,Df,же
вамъ,Pp,вамъ
іспръва,Df,ꙇспръва
не,Df,не
рѣхъ,V-,рѣхъ
ѣко,G-,ѣко
съ,R-,съ
вамі,Pp,вами
бѣхъ,V-,бѣхъ
нъінѣ,Df,нꙑн҄ѣ
же,Df,же
ідѫ,V-,ꙇдѫ
къ,R-,къ
посълавъшоуемоу,V-,посълавъшюемоу
мѧ,Pp,мѧ
і,C-,ꙇ
ніктоже,Px,никтоже
отъ,R-,отъ
васъ,Pp,васъ
не,Df,не
въпрашаетъ,V-,въпрашаетъ
мене,Pp,мене
камо,Du,камо
ідеші,V-,ꙇдеши
нъ,C-,нъ
ѣко,G-,ѣко
сі,Pd,си
глахъ,V-,г҃лахъ
вамъ,Pp,вамъ
скръбь,Nb,скръбь
ісплъні,V-,ꙇсплъни
сръдьца,Nb,сръдьца
ваша,Ps,ваша
нъ,C-,нъ
азъ,Pp,азъ
істінѫ,Nb,ꙇстинѫ
глѭ,V-,г҃лѭ
вамъ,Pp,вамъ
добрѣе,Df,добрѣе
естъ,V-,естъ
вамъ,Pp,вамъ
да,G-,да
азъ,Pp,азъ
ідѫ,V-,ꙇдѫ
аште,G-,аште
бо,Df,бо
не,Df,не
ідѫ,V-,ꙇдѫ
азъ,Pp,азъ
параклітъ,Nb,параклитъ
не,Df,не
прідетъ,V-,придетъ
къ,R-,къ
вамъ,Pp,вамъ
і,C-,ꙇ
прішьдъ,V-,пришьдъ
онъ,Pd,онъ
облічітъ,V-,обличитъ
всего,Px,всего
міра,Nb,мира
о,R-,о
грѣсѣ,Nb,грѣсѣ
і,C-,ꙇ
о,R-,о
правдѣ,Nb,пра[в]дѣ
і,C-,ꙇ
о,R-,о
сѫдѣ,Nb,сѫдѣ
о,R-,о
грѣсѣ,Nb,грѣсѣ
оубо,Df,оубо
ѣко,G-,ѣ]ко
не,Df,не
вѣроуѭтъ,V-,вѣроуѭтъ
въ,R-,въ
мѧ,Pp,мѧ
о,R-,о
правьдѣ,Nb,правьдѣ
же,Df,же
ѣко,G-,ѣко
къ,R-,къ
оцоу,Nb,о҃цю
ідѫ,V-,ꙇдѫ
і,C-,ꙇ
к,R-,кⸯ
томоу,Pd,томоу
не,Df,не
відіте,V-,видите
мене,Pp,мене
о,R-,о
сѫдѣ,Nb,сѫдѣ
же,Df,же
ѣко,G-,ѣко
кнѧзь,Nb,кⸯнѧзь
міра,Nb,мира
сего,Pd,сего
осѫжденъ,V-,осѫжденъ
бъіс,V-,бꙑс
еште,Df,Еште
много,Df,много
імамь,V-,ꙇмамь
глаті,V-,г҃лати
вамъ,Pp,вамъ
нъ,C-,нъ
не,Df,не
можете,V-,можете
носіті,V-,носити
нъінѣ,Df,нꙑн҄ѣ
егда,Dq,егда
же,Df,ж]е
прідетъ,V-,придетъ
онъ,Pd,онъ
дхъ,Nb,д҃хъ
істіньнъі,A-,ꙇсти[н]ьнꙑ
наставітъ,V-,наставитъ
въі,Pp,вꙑ
на,R-,на
всѣкѫ,A-,всѣкѫ
істінѫ,Nb,ꙇстинѫ
не,Df,не
о,R-,о
себѣ,Pk,себѣ
бо,Df,бо
глаті,V-,г҃лати
іматъ,V-,ꙇматъ
нъ,C-,нъ
еліко,Pr,елико
аште,Df,аште
оуслъішітъ,V-,оуслꙑшитъ
глаті,V-,г҃лати
іматъ,V-,ꙇматъ
і,C-,ꙇ
грѧдѫштаа,V-,грѧдѫштаа
вьзвѣстітъ,V-,вьзвѣститъ
вамъ,Pp,вамъ
онъ,Pd,онъ
мѧ,Pp,мѧ
прославітъ,V-,прославитъ
ѣко,G-,ѣко
отъ,R-,отъ
моего,Ps,моего
прііметъ,V-,приіметъ
і,C-,ꙇ
вьзвѣстітъ,V-,вьзвѣститъ
вамъ,Pp,вамъ
всѣ,Px,вⸯсѣ
еліко,Pr,елико
іматъ,V-,ꙇматъ
оць,Nb,о҃ць
моѣ,Ps,моѣ
сѫтъ,V-,сѫтъ
сего,Pd,Сего
раді,R-,ради
рѣхъ,V-,рѣхъ
ѣко,G-,ѣко
отъ,R-,отъ
моего,Ps,моего
прііметъ,V-,приіметъ
і,C-,ꙇ
вьзвѣстітъ,V-,вьзвѣститъ
вамъ,Pp,вамъ
въ,R-,въ
малѣ,A-,малѣ
і,C-,ꙇ
к,R-,кⸯ
томоу,Pd,томоу
не,Df,не
відітъ,V-,ви]дитъ
мене,Pp,мене
і,C-,ꙇ
пакъі,Df,пакꙑ
въ,R-,въ
малѣ,A-,м[а]лѣ
і,C-,ꙇ
оузьріте,V-,оузьрите
мѧ,Pp,мѧ
і,C-,ꙇ
ѣко,G-,ѣко
ідѫ,V-,ꙇд[ѫ
къ,R-,къ
оцоу,Nb,о҃цю
рѣшѧ,V-,рѣшѧ
же,Df,же
і,C-,ꙇ
отъ,R-,отъ
оученікъ,Nb,оученикъ
его,Pp,его
къ,R-,къ
себѣ,Pk,себѣ
чьто,Pi,чьто
се,Pd,се
естъ,V-,естъ
еже,Pr,еже
глетъ,V-,г҃летъ
къ,R-,къ
намъ,Pp,намъ
въ,R-,въ
малѣ,A-,мал[ѣ
і,C-,ꙇ
не,Df,не
відіте,V-,видите
мене,Pp,мене
і,C-,ꙇ
пакъі,Df,пакꙑ
въ,R-,въ
малѣ,A-,малѣ
оузьріте,V-,оузьрите
мѧ,Pp,мѧ
і,C-,ꙇ
ѣко,G-,ѣко
ідѫ,V-,ꙇдѫ
къ,R-,къ
оцоу,Nb,о҃цю
глаахѫ,V-,г҃лаахѫ
же,Df,же
чьто,Pi,чьто
оубо,Df,оубо
естъ,V-,естъ
се,Pd,се
еже,Pr,еже
глетъ,V-,г҃летъ
въ,R-,въ
малѣ,A-,малѣ
не,Df,не
вѣмъ,V-,вѣмъ
чьто,Pi,чьто
глетъ,V-,г҃лет[ъ
разоумѣ,V-,Разоумѣ
же,Df,же
іс,Ne,и҃с
ѣко,G-,ѣко
хотѣахѫ,V-,хотѣахѫ
і,C-,і
въпрашаті,V-,въпрашати
і,C-,ꙇ
рече,V-,рече
імъ,Pp,ꙇмъ
о,R-,о
семь,Pd,семь
лі,Du,ли
сътѧзаете,V-,сътѧзаете
сѧ,Pk,сѧ
междоу,R-,междю
собоѭ,Pk,собоѭ
ѣко,G-,ѣко
рѣхъ,V-,рѣхъ
въ,R-,въ
малѣ,A-,малѣ
і,C-,ꙇ
не,Df,не
відіте,V-,видите
мене,Pp,мене
і,C-,ꙇ
пакъі,Df,пакꙑ
въ,R-,въ
малѣ,A-,малѣ
оузьріте,V-,оузьрите
мѧ,Pp,мѧ
амін,I-,амин
амін,I-,амин
глѭ,V-,г҃лѭ
вамъ,Pp,вамъ
ѣко,G-,ѣко
въсплачете,V-,въсплачете
сѧ,Pk,сѧ
і,C-,ꙇ
въздръідаете,V-,въздрꙑдаете
въі,Pp,вꙑ
а,C-,а
вьсь,Px,вьсь
міръ,Nb,миръ
въздрадоуетъ,V-,въздрадоуетъ
сѧ,Pk,сѧ
въі,Pp,вꙑ
же,Df,же
печальні,A-,печальни
бѫдете,V-,бѫдете
нъ,C-,нъ
печаль,Nb,печаль
ваша,Ps,ваша
въ,R-,въ
радость,Nb,радость
бѫдетъ,V-,бѫдетъ
жена,Nb,жена
егда,Dq,егда
раждаетъ,V-,раждаетъ
печаль,Nb,печаль
іматъ,V-,ꙇматъ
ѣко,G-,ѣко
пріде,V-,приде
годъ,Nb,годъ
еѧ,Pp,еѩ
егда,Dq,егда
же,Df,же
родітъ,V-,родитъ
отрочѧ,Nb,отрочѧ
къ,R-,къ
томоу,Pd,томоу
не,Df,не
помьнітъ,V-,помьн҄итъ
скръбі,Nb,скръби
за,R-,за
радость,Nb,радость
ѣко,G-,ѣко
роді,V-,роди
сѧ,Pk,сѧ
чкъ,Nb,ч҃къ
въ,R-,въ
міръ,Nb,миръ
і,C-,ꙇ
въі,Pp,вꙑ
же,Df,же
оубо,Df,оубо
нъінѣ,Df,нꙑн҄ѣ
печальні,A-,печальни
бѫдете,V-,бѫдете
пакъі,Df,пакꙑ
же,Df,же
зьрѫ,V-,зьрѫ
въі,Pp,вꙑ
і,C-,ꙇ
въздрадоуетъ,V-,въздрадоуетъ
сѧ,Pk,сѧ
сръдьце,Nb,сръдьце
ваше,Ps,ваше
і,C-,ꙇ
радості,Nb,радости
вашеѧ,Ps,вашеѩ
нікътоже,Px,никътоже
не,Df,не
възъметъ,V-,възъметъ
отъ,R-,отъ
васъ,Pp,васъ
і,C-,ꙇ
въ,R-,въ
тъ,Pd,тъ
дьнь,Nb,дьнь
мене,Pp,мене
не,Df,не
въпросіте,V-,въпросите
нічесоже,Px,ничесоже
амін,I-,амин
амін,I-,амин
глѭ,V-,г҃лѭ
вамъ,Pp,вамъ
аште,G-,аште
чесо,Px,чесо
просіте,V-,просите
оу,R-,оу
оца,Nb,о҃ца
въ,R-,въ
імѧ,Nb,ꙇмѧ
мое,Ps,мое
дастъ,V-,дастъ
вамъ,Pp,вамъ
доселѣ,Df,доселѣ
не,Df,не
просісте,V-,просисте
нічесоже,Px,ничесоже
въ,R-,въ
імѧ,Nb,ꙇмѧ
мое,Ps,мое
просіте,V-,просите
і,C-,ꙇ
пріімете,V-,приімете
да,G-,да
радость,Nb,радость
ваша,Ps,ваша
ісплънена,V-,ꙇсплън҄ена
бѫдетъ,V-,бѫдет[ъ
сі,Pk,Си
въ,R-,въ
прітъчахъ,Nb,притъчахъ
глахъ,V-,г҃лахъ
вамъ,Pp,вамъ
прідетъ,V-,придетъ
годіна,Nb,година
егда,Dq,егда
к,R-,к
томоу,Pd,томоу
въ,R-,въ
прітъчахъ,Nb,притъчахъ
не,Df,не
глѭ,V-,г҃лѭ
вамъ,Pp,вамъ
нъ,C-,нъ
не,Df,не
обіноуѧ,V-,обиноуѩ
сѧ,Pk,сѧ
о,R-,о
оці,Nb,о҃ци
вьзвѣштѫ,V-,вьзвѣштѫ
вамъ,Pp,вамъ
въ,R-,въ
тъ,Pd,тъ
дьнь,Nb,дьнь
въ,R-,въ
імѧ,Nb,ꙇмѧ
мое,Ps,мое
въспросіте,V-,въспросите
і,C-,ꙇ
не,Df,не
глѭ,V-,г҃лѭ
вамъ,Pp,вамъ
ѣко,G-,ѣко
азъ,Pp,азъ
оумолѭ,V-,оумо[л҄ѭ
оца,Nb,о҃ца
о,R-,о
васъ,Pp,васъ
самъ,Pd,самъ
бо,Df,бо
оць,Nb,о҃ць
любітъ,V-,л҄юбитъ
въі,Pp,вꙑ
ѣко,G-,ѣко
въі,Pp,вꙑ
мене,Pp,мене
вьзлюбісте,V-,вьзлюбисте
і,C-,ꙇ
вѣровасте,V-,вѣровасте
ѣко,G-,ѣко
отъ,R-,отъ
ба,Nb,б҃а
ізідъ,V-,ꙇзидъ
ізідъ,V-,ꙇзидъ
отъ,R-,отъ
оца,Nb,о҃ца
і,C-,ꙇ
прідъ,V-,придъ
въ,R-,въ
вьсь,Px,вьсь
міръ,Nb,миръ
пакъі,Df,пакꙑ
оставлѣѭ,V-,оставл҄ѣѭ
вьсь,Px,вьсь
міръ,Nb,миръ
і,C-,ꙇ
ідѫ,V-,идѫ
къ,R-,къ
оцоу,Nb,о҃цю
глашѧ,V-,г҃лашѧ
емоу,Pp,емоу
оученіці,Nb,оученици
его,Pp,его
се,Pd,се
нъінѣ,Df,нꙑн҄ѣ
обіноуѧ,V-,обиноуѩ
сѧ,Pk,сѧ
глеші,V-,г҃леши
а,C-,а
прітъчѧ,Nb,притъчѧ
ні,C-,ни
едіноѧ,Ma,единоѩ
же,Df,же
глеші,V-,г҃леши
нъінѣ,Df,нꙑн҄ѣ
вѣмъ,V-,вѣмъ
ѣко,G-,ѣко
вѣсі,V-,вѣси
всѣ,Px,вⸯсѣ
і,C-,ꙇ
не,Df,не
трѣбоуеші,V-,трѣбоуеши
да,G-,да
къто,Px,къто
тѧ,Pp,тѧ
въпрашаетъ,V-,въпрашаетъ
о,R-,о
семь,Pd,семь
вѣроуемъ,V-,вѣроуемъ
ѣко,G-,ѣко
отъ,R-,отъ
ба,Nb,б҃а
есі,V-,еси
ішьлъ,V-,ꙇшьлъ
отъвѣшта,V-,Ѡтъвѣшта
імъ,Pp,ꙇмъ
іс,Ne,и҃с
нъінѣ,Df,нꙑн҄ѣ
лі,Du,ли
вѣроуете,V-,вѣроуете
се,Pd,се
грѧдетъ,V-,грѧдетъ
годіна,Nb,година
і,C-,ꙇ
нъінѣ,Df,нꙑн҄ѣ
пріде,V-,приде
да,G-,да
разідетъ,V-,разидетъ
сѧ,Pk,сѧ
кождо,Px,кождо
въ,R-,въ
своѣ,Pt,своѣ
і,C-,ꙇ
мене,Pp,мене
едіного,Ma,единого
оставіте,V-,оставите
і,C-,ꙇ
нѣсмь,V-,нѣсмь
едінъ,Ma,единъ
ѣко,Df,ѣко
оць,Nb,о҃ць
съ,R-,съ
мноѭ,Pp,мⸯноѭ
естъ,V-,естъ
сі,Pd,Си
глахъ,V-,г҃лахъ
вамъ,Pp,вамъ
да,G-,да
въ,R-,въ
мьнѣ,Pp,мьнѣ
міръ,Nb,миръ
імате,V-,ꙇмате
въ,R-,въ
всемь,Px,всемь
мірѣ,Nb,мирѣ
скръбьні,A-,скръбьни
бѫдете,V-,бѫдете
нъ,C-,нъ
дръзаіте,V-,дръзаꙇте
азъ,Pp,азъ
побѣбѣдіхъ,V-,побѣбѣдихъ
всего,Px,всего
міра,Nb,мира
сі,Pd,си
гла,V-,г҃ла
іс,Ne,и҃с
і,C-,ꙇ
възведе,V-,възведе
очі,Nb,очи
своі,Pt,своі
на,R-,на
нбо,Nb,н҃бо
і,C-,ꙇ
рече,V-,рече
оче,Nb,о҃че
пріде,V-,приде
часъ,Nb,часъ
прославі,V-,прослави
сна,Nb,с҃на
своего,Pt,своего
до,R-,до
і,C-,ꙇ
снъ,Nb,с҃нъ
твоі,Ps,твоі
прославітъ,V-,прославитъ
тѧ,Pp,тѧ
ѣкоже,Dq,ѣкоже
далъ,V-,далъ
емоу,Pp,емоу
есі,V-,еси
власть,Nb,власть
вьсѣкоѧ,A-,вьсѣкоѩ
плъті,Nb,плъти
да,G-,да
всѣко,A-,вⸯсѣко
еже,Pr,еже
емоу,Pp,емоу
есі,V-,еси
далъ,V-,далъ
дастъ,V-,дастъ
імъ,Pp,ꙇмъ
жівота,Nb,живота
вѣчьнаго,A-,вѣчьнаго
се,Pd,се
же,Df,же
естъ,V-,естъ
вѣчьнъі,A-,вѣчьнꙑ
жівотъ,Nb,животъ
да,G-,да
знаѭтъ,V-,знаѭтъ
тебе,Pp,тебе
едіного,Ma,единого
істіньнаго,A-,ꙇстиньнаго
ба,Nb,б҃а
і,C-,ꙇ
егоже,Pr,егоже
посъла,V-,посъла
іу,Ne,и҃у
ха,Ne,х҃а
азъ,Pp,азъ
прославіхъ,V-,прославихъ
тѧ,Pp,тѧ
на,R-,на
землі,Nb,земли
дѣло,Nb,дѣло
съвръшіхъ,V-,съвръшихъ
еже,Pr,еже
далъ,V-,далъ
есі,V-,еси
мьнѣ,Pp,мьнѣ
да,G-,да
сътворѭ,V-,сътвор҄ѭ
і,C-,ꙇ
нъінѣ,Df,нꙑн҄ѣ
прославі,V-,прослави
мѧ,Pp,мѧ
оче,Nb,о҃че
оу,R-,оу
тебе,Pp,тебе
самого,Pd,самого
славѫ,Nb,славѫ
ѭже,Pr,ѭже
імѣхъ,V-,ꙇмѣхъ
прѣжде,Df,прѣжде
даже,G-,даже
не,Df,не
бъіс,V-,бꙑс
оу,R-,оу
тебе,Pp,тебе
вьсь,Px,вьсь
міръ,Nb,миръ
ѣвіхъ,V-,ѣвихъ
імѧ,Nb,ꙇмѧ
твое,Ps,твое
чкомъ,Nb,ч҃комъ
ѧже,Pr,ѩже
далъ,V-,далъ
есі,V-,еси
мьнѣ,Pp,мьнѣ
отъ,R-,отъ
вьсего,Px,вьсего
міра,Nb,мира
твоі,Ps,твоі
бѣшѧ,V-,бѣшѧ
і,C-,ꙇ
мьнѣ,Pp,мьнѣ
ѧ,Pp,ѩ
далъ,V-,далъ
есі,V-,еси
і,C-,ꙇ
слово,Nb,слово
твое,Ps,твое
съхранішѧ,V-,съхранишѧ
нъінѣ,Df,нꙑн҄ѣ
разоумѣшѧ,V-,разоумѣшѧ
ѣко,G-,ѣко
всѣ,Px,всѣ
еліко,Pr,елико
далъ,V-,далъ
есі,V-,еси
мьнѣ,Pp,мьнѣ
отъ,R-,отъ
тебе,Pp,тебе
сѫтъ,V-,сѫтъ
ѣко,G-,ѣко
глъі,Nb,г҃лꙑ
ѧже,Pr,ѩже
дастъ,V-,дастъ
мьнѣ,Pp,мьнѣ
дахъ,V-,дахъ
імъ,Pp,ꙇмъ
і,C-,ꙇ
ті,Pp,ти
пріѧшѧ,V-,приѩшѧ
і,C-,ꙇ
разоумѣшѧ,V-,разоумѣшѧ
въ,R-,въ
істінѫ,Nb,ꙇстинѫ
ѣко,G-,ѣко
отъ,R-,отъ
тебе,Pp,тебе
ізідъ,V-,ꙇзидъ
і,C-,ꙇ
вѣровашѧ,V-,вѣровашѧ
ѣко,G-,ѣко
тъі,Pp,тꙑ
мѧ,Pp,мѧ
посъла,V-,посъла
азъ,Pp,Азъ
о,R-,о
сіхъ,Pd,сихъ
молѭ,V-,молѭ
не,Df,не
о,R-,о
вьсемь,Px,вьсемь
мірѣ,Nb,мирѣ
молѭ,V-,мол҄ѭ
нъ,C-,нъ
о,R-,о
сіхъ,Pd,сихъ
ѧже,Pr,ѩже
далъ,V-,далъ
есі,V-,еси
мьнѣ,Pp,мьнѣ
ѣко,G-,ѣко
твоі,Ps,твоі
сѫтъ,V-,сѫтъ
і,C-,ꙇ
моѣ,Ps,моѣ
вьсѣ,Px,вьсѣ
твоѣ,Ps,твоѣ
сѫтъ,V-,сѫтъ
і,C-,ꙇ
твоѣ,Ps,твоѣ
моѣ,Ps,моѣ
і,C-,ꙇ
прославіхъ,V-,прославихъ
сѧ,Pk,сѧ
вь,R-,вь
ніхъ,Pp,н҄ихъ
і,C-,ꙇ
к,R-,к
томоу,Pd,томоу
нѣсмь,V-,нѣсмь
въ,R-,въ
всемь,Px,всемь
мірѣ,Nb,мирѣ
і,C-,ꙇ
і,C-,и
сіі,Pd,сиі
въ,R-,въ
всемь,Px,всемь
мірѣ,Nb,мирѣ
сѫтъ,V-,сѫтъ
і,C-,ꙇ
азъ,Pp,азъ
къ,R-,къ
тебѣ,Pp,тебѣ
грѧдѫ,V-,грѧдѫ-
дѧтъ,V-,-дѧтъ
славѫ,Nb,славѫ
моѭ,Ps,моѭ
ѭже,Pr,ѭже
далъ,V-,далъ
есі,V-,еси
мьнѣ,Pp,мьнѣ
ѣко,G-,ѣко
вьзлюбілъ,V-,вьзл҄юбилъ
мѧ,Pp,мѧ
есі,V-,еси
прѣжде,Df,прѣжде
съложеніѣ,Nb,съложениѣ
всего,Px,вⸯсего
міра,Nb,мира
оче,Nb,О҃че
правьдънъі,A-,правьдънꙑ
і,C-,ꙇ
вьсь,Px,вьсь
міръ,Nb,миръ
тебе,Pp,тебе
не,Df,не
позна,V-,позна
азъ,Pp,азъ
же,Df,же
тѧ,Pp,тѧ
познахъ,V-,познахъ
і,C-,ꙇ
сіі,Pd,сиі
познашѧ,V-,познашѧ
ѣко,G-,ѣко
тъі,Pp,тꙑ
мѧ,Pp,мѧ
посъла,V-,посъла
і,C-,Ꙇ
съказахъ,V-,съказахъ
імъ,Pp,ꙇмъ
імѧ,Nb,ꙇмѧ
твое,Ps,твое
і,C-,ꙇ
съкажѫ,V-,съкажѫ
да,G-,да
любъі,Nb,л҄юбꙑ
еѭже,Pr,еѭже
мѧ,Pp,мѧ
есі,V-,еси
вьзлюбілъ,V-,вьзл҄юбилъ
вь,R-,вь
ніхъ,Pp,н҄ихъ
бѫдетъ,V-,бѫдетъ
і,C-,ꙇ
азъ,Pp,азъ
вь,R-,вь
ніхъ,Pp,н҄ихъ
сі,Pd,Си
рекъ,V-,рекъ
іс,Ne,и҃с
ізіде,V-,ꙇзиде
съ,R-,съ
оученікъі,Nb,оученикꙑ
своімі,Pt,своꙇми
на,R-,на
онъ,Pd,онъ
полъ,Nb,полъ
острова,A-,острова
кедрьска,A-,кедрьска
ідеже,Dq,ꙇдеже
бѣ,V-,бѣ
врътъ,Nb,врътъ
въ,R-,въ
ньже,Pr,н҄ьже
вьніде,V-,вьниде
самъ,Pd,самъ
і,C-,ꙇ
оученіці,Nb,оученици
его,Pp,его
вѣдѣаше,V-,Вѣдѣаше
же,Df,же
іюда,Ne,ꙇюда
іже,Pr,ꙇже
і,C-,і
прѣдаше,V-,прѣдаше
мѣсто,Nb,мѣсто
ѣко,G-,ѣко
множіцеѭ,Df,множицеѭ
събіраше,V-,събираше
сѧ,Pk,сѧ
іс,Ne,и҃с
тоу,Df,тоу
съ,R-,съ
оученікъі,Nb,оученикꙑ
