torot_word|pos|lemma|morph_tag|deep_cleaned|lemma_id|sentence_no|pres_before|pres_after|text_id|subtitle_id|autotagged
тако|Df|тако|---------n|тако|366|278971|| |1|51|0
въ|R-|въ|---------n|въ|1|278971|| |1|51|0
мало|A-|малыи|-s---napsi|мало|26|278971|| |1|51|0
дьнии|Nb|дьнь|-p---mg--i|дьніі|3|278971|| |1|51|0
сътвори|V-|сътворити|3saia----i|сътворі|166|278971|| |1|51|0
манастырь|Nb|манастырь|-s---ma--i|манастьірь|1262|278971|| |1|51|0
славьнъ|A-|славьныи|-s---mapsi|славьнъ|1575|278971||. |1|51|0
тако же|Df|такоже|---------n|такоже|2006|278972|| |1|51|0
и|Df|и|---------n|і|40|278972|| |1|51|0
сьде|Df|сьдѣ|---------n|сьде|735|278972|| |1|51|0
разѹмѣвати|V-|разумѣвати|--pna----i|разоумѣваті|2404|278972|| |1|51|0
ѥсть|V-|быти|3spia----i|есть|23|278972|| |1|51|0
бѹ҃|Nb|богъ|-s---md--i|боу|278|278972|| |1|51|0
назнаменавъшю|V-|назнаменати|-supamd-si|назнаменавъшоу|1363|278972|| |1|51|0
мѣсто|Nb|мѣсто|-s---na--i|мѣсто|260|278972|| |1|51|0
то|Pd|тыи|-s---na--i|то|90|278972||. |1|51|0
еже|Pr|иже|-s---nn--i|еже|39|278972|| |1|51|0
ꙗко|Df|яко|---------n|ꙗко|489|278972|| |1|51|0
видѣти|V-|видѣти|--pna----i|відѣті|351|278972|| |1|51|0
ѥсть|V-|быти|3spia----i|есть|23|278972|| |1|51|0
манастырь|Nb|манастырь|-s---ma--i|манастьірь|1262|278972|| |1|51|0
славьнъ|A-|славьныи|-s---mapsi|славьнъ|1575|278972|| |1|51|0
сѹщь|V-|быти|-sppama-si|соущь|23|278972|| |1|51|0
на|R-|на|---------n|на|137|278972|| |1|51|0
мѣстѣ|Nb|мѣсто|-s---nl--i|мѣстѣ|260|278972|| |1|51|0
томь|Pd|тыи|-s---nl--i|томь|90|278972||. |1|51|0
иже|Pr|иже|-s---mn--i|іже|39|278972|| |1|51|0
и|Df|и|---------n|і|40|278972|| |1|51|0
донынѣ|Df|донынѣ|---------n|доньінѣ|1744|278972|| |1|51|0
ѥсть|V-|быти|3spia----i|есть|23|278972|| |1|51|0
мл҃твами|Nb|молитва|-p---fi--i|млтвамі|514|278972|| |1|51|0
ѥго|Pp|и|3s---mg--i|его|21|278972|| |1|51|0
цвьтѹщь|V-|цвьсти|-sppamn-si|цвьтоущь|1226|278972|| ⁘ |1|51|0
сицева|A-|сицевыи|-s---fnpsi|сіцева|208|278973|| |1|52|0
ти|Df|ти|---------n|ті|764|278973|| |1|52|0
бѣ|V-|быти|3siia----i|бѣ|23|278973|| |1|52|0
блаженаго|A-|блаженыи|-s---mgpwi|блаженаго|151|278973|| |1|52|0
оцѧ҃|Nb|отьць|-s---mg--i|оца|14|278973|| |1|52|0
нашего|Ps|нашь|1s---mg--i|нашего|569|278973|| |1|52|0
ѳеодосиꙗ|Ne|феодосии|-s---mg--i|ѳеодосіꙗ|1233|278973|| |1|52|0
молитва|Nb|молитва|-s---fn--i|молітва|514|278973||. |1|52|0
ѥже|Pr|иже|-s---nn--i|еже|39|278973|| |1|52|0
къ|R-|къ|---------n|къ|182|278973|| |1|52|0
бѹ҃|Nb|богъ|-s---md--i|боу|278|278973|| |1|52|0
о|R-|о|---------n|о|51|278973|| |1|52|0
стадѣ|Nb|стадо|-s---nl--i|стадѣ|1365|278973|| |1|52|0
своѥмь|Pt|свои|3s---nl--i|своемь|175|278973|| |1|52|0
и|C-|и|---------n|і|5|278973|| |1|52|0
о|R-|о|---------n|о|51|278973|| |1|52|0
мѣстѣ|Nb|мѣсто|-s---nl--i|мѣстѣ|260|278973|| |1|52|0
томь|Pd|тыи|-s---nl--i|томь|90|278973||. |1|52|0
и|C-|и|---------n|і|5|278974|| |1|52|0
сицево|A-|сицевыи|-s---nnpsi|сіцево|208|278974|| |1|52|0
бъдѣниѥ|Nb|бъдѣние|-s---nn--i|бъдѣніе|1941|278974|| |1|52|0
и|C-|и|---------n|і|5|278974|| |1|52|0
несъпаниѥ|Nb|несъпание|-s---nn--i|несъпаніе|2145|278974|| |1|52|0
по|R-|по|---------n|по|52|278974|| |1|52|0
вьсѧ|Px|вьсь|-p---fa--i|вьсꙗ|30|278974|| |1|52|0
нощи|Nb|нощь|-p---fa--i|нощі|1407|278974||. |1|52|0
и|C-|и|---------n|і|5|278975|| |1|52|0
тако|Df|тако|---------n|тако|366|278975|| |1|52|0
сиꙗше|V-|сияти|3siia----i|сіꙗше|1080|278975|| |1|52|0
ꙗко|Df|яко|---------n|ꙗко|489|278975|| |1|52|0
свѣтило|Nb|свѣтило|-s---nn--i|свѣтіло|1074|278975|| |1|52|0
прѣсвѣтьло|A-|прѣсвѣтьлыи|-s---nnpsi|прѣсвѣтьло|1360|278975|| |1|52|0
въ|R-|въ|---------n|въ|1|278975|| |1|52|0
манастыри|Nb|манастырь|-s---ml--i|манастьірі|1262|278975|| |1|52|0
томь|Pd|тыи|-s---ml--i|томь|90|278975|| ⁘ |1|52|0
тѣмь|Pd|тыи|-s---ni--i|тѣмь|90|278976|| |1|53|0
же|Df|же|---------n|же|37|278976|| |1|53|0
тако|Df|тако|---------n|тако|366|278976|| |1|53|0
того|Pd|тыи|-s---mg--i|того|90|278976|| |1|53|0
молитвами|Nb|молитва|-p---fi--i|молітвамі|514|278976|| |1|53|0
бл҃гыи|A-|благыи|-s---mnpwi|блгьіі|227|278976|| |1|53|0
б҃ъ|Nb|богъ|-s---mn--i|бъ|278|278976||. |1|53|0
ино|Px|иныи|-s---na--i|іно|98|278976|| |1|53|0
пакы|Df|пакы|---------n|пакьі|134|278976|| |1|53|0
чюдо|Nb|чудо|-s---na--i|чоудо|1079|278976|| |1|53|0
показа|V-|показати|3saia----i|показа|947|278976||. |1|53|0
о|R-|о|---------n|о|51|278976|| |1|53|0
стѣмь|A-|святыи|-s---nlpwi|стѣмь|8|278976|| |1|53|0
томь|Pd|тыи|-s---nl--i|томь|90|278976|| |1|53|0
мѣстѣ|Nb|мѣсто|-s---nl--i|мѣстѣ|260|278976|| |1|53|0
человѣкомъ|Nb|человѣкъ|-p---md--i|человѣкомъ|389|278976|| |1|53|0
близь|R-|близъ|---------n|блізь|1109|278976|| |1|53|0
тѹ|Df|ту|---------n|тоу|232|278976|| |1|53|0
помылꙗющемъ|V-|помышляти|-pppamd-si|помьілꙗющемъ|266|278976||. |1|53|0
иже|Pr|иже|-p---mn--i|іже|39|278976|| |1|53|0
ꙗкоже|Df|якоже|---------n|ꙗкоже|1027|278976|| |1|53|0
и|Df|и|---------n|і|40|278976|| |1|53|0
послѣже|Df|послѣже|---------n|послѣже|1750|278976|| |1|53|0
съповѣдаша|V-|съповѣдати|3paia----i|съповѣдаша|104|278976|| |1|53|0
вьсеи|Px|вьсь|-s---fd--i|вьсеі|30|278976|| |1|53|0
братии|Nb|братия|-s---fd--i|братіі|324|278976|| |1|53|0
бывъшеѥ|V-|быти|-supana-wi|бьівъшее|23|278976||. |1|53|0
въ|R-|въ|---------n|въ|1|278977|| |1|53|0
ѥдинѹ|Ma|единъ|-s---fa--i|едіноу|58|278977|| |1|53|0
бо|Df|бо|---------n|бо|172|278977|| |1|53|0
нощь|Nb|нощь|-s---fa--i|нощь|1407|278977|| |1|53|0
слышаша|V-|слышати|3paia----i|сльішаша|478|278977|| |1|53|0
гласъ|Nb|гласъ|-p---mg--i|гласъ|453|278977|| |1|53|0
бещисльно|A-|бесчисльныи|-s---napsi|бещісльно|339|278977|| |1|53|0
поющиихъ|V-|пѣти|-pppamg-wi|поющііхъ|512|278977||. |1|53|0
тоже|Df|тоже|---------n|тоже|1461|278978|| |1|53|0
ꙗко|Dq|яко|---------n|ꙗко|122|278978|| |1|53|0
ти|Pd|тыи|-p---mn--i|ті|90|278978|| |1|53|0
слышаша|V-|слышати|3paia----i|сльішаша|478|278978|| |1|53|0
гла҃с|Nb|гласъ|-s---ma--i|глас|453|278978|| |1|53|0
тъ|Pd|тыи|-s---ma--i|тъ|90|278978|| |1|53|0
въсташа|V-|въстати|3paia----i|въсташа|161|278978|| |1|53|0
ѿ|R-|отъ|---------n|от|57|278978|| |1|53|0
ложь|Nb|ложе|-p---ng--i|ложь|2103|278978|| |1|53|0
своихъ|Pt|свои|3p---ng--i|своіхъ|175|278978||. |1|53|0
и|C-|и|---------n|і|5|278979|| |1|53|0
ишьдъше|V-|изити|-pupamn-si|ішьдъше|143|278979|| |1|53|0
исъ|R-|из|---------n|ісъ|131|278979|| |1|53|0
храмъ|Nb|храмъ|-p---mg--i|храмъ|1429|278979|| |1|53|0
и|C-|и|---------n|і|5|278979|| |1|53|0
на|R-|на|---------n|на|137|278979|| |1|53|0
высоцѣ|A-|высокыи|-s---nlpsi|вьісоцѣ|1120|278979|| |1|53|0
мѣстѣ|Nb|мѣсто|-s---nl--i|мѣстѣ|260|278979|| |1|53|0
ставъше|V-|стати|-pupamn-si|ставъше|469|278979|| |1|53|0
съмотрѧхȣ|V-|съмотрити|3piia----i|съмотрꙗхȣ|458|278979|| |1|53|0
гласа|Nb|гласъ|-s---mg--i|гласа|453|278979|| |1|53|0
того|Pd|тыи|-s---mg--i|того|90|278979||. |1|53|0
сиꙗше|V-|сияти|3siia----i|сіꙗше|1080|278980|| |1|53|0
бо|Df|бо|---------n|бо|172|278980|| |1|53|0
и|Df|и|---------n|і|40|278980|| |1|53|0
свѣтъ|Nb|свѣтъ|-s---mn--i|свѣтъ|212|278980|| |1|53|0
великъ|A-|великыи|-s---mnpsi|велікъ|139|278980|| |1|53|0
надъ|R-|надъ|---------n|надъ|1735|278980|| |1|53|0
манастырьмь|Nb|манастырь|-s---mi--i|манастьірьмь|1262|278980|| |1|53|0
блаженаго|A-|блаженыи|-s---mgpwi|блаженаго|151|278980||. |1|53|0
и|C-|и|---------n|і|5|278981|| |1|53|0
се|I-|се|---------n|се|111|278981|| |1|53|0
видѣша|V-|видѣти|3paia----i|відѣша|351|278981|| |1|53|0
мъножьство|Nb|мъножьство|-s---na--i|мъножьство|321|278981|| |1|53|0
чьрьноризьць|Nb|чьрноризьць|-p---mg--i|чьрьнорізьць|1270|278981|| |1|53|0
исходѧщь|V-|исходити|-pppamg-si|ісходꙗщь|1023|278981||. |1|53|0
отъ|R-|отъ|---------n|отъ|57|278981|| |1|53|0
ветъхыꙗ|A-|ветъхыи|-s---fgpwi|ветъхьіꙗ|2405|278981|| |1|53|0
црк҃ве|Nb|цьркы|-s---fg--i|цркве|200|278981||. |1|53|0
и|C-|и|---------n|і|5|278982|| |1|53|0
бѧхȣть|V-|быти|3piia----i|бꙗхȣть|23|278982|| |1|53|0
грѧдѹще|V-|грясти|-pppamn-si|грꙗдоуще|2406|278982|| |1|53|0
на|R-|на|---------n|на|137|278982|| |1|53|0
нареченоѥ|V-|нарещи|-suppna-wi|нареченое|149|278982|| |1|53|0
мѣсто|Nb|мѣсто|-s---na--i|мѣсто|260|278982||. |1|53|0
носѧхѹ|V-|носити|3piia----i|носꙗхоу|845|278983|| |1|53|0
же|Df|же|---------n|же|37|278983|| |1|53|0
прѣди|Df|прѣди|---------n|прѣді|2407|278983|| |1|53|0
иконѹ|Nb|икона|-s---fa--i|іконоу|561|278983|| |1|53|0
ст҃ыꙗ|A-|святыи|-s---fgpwi|стьіꙗ|8|278983|| |1|53|0
бц҃ѧ|Nb|богородица|-s---fg--i|бца|201|278983||. |1|53|0
вьси|Px|вьсь|-p---mn--i|вьсі|30|278984|| |1|53|0
иже|Pr|иже|-p---mn--i|іже|39|278984|| |1|53|0
ти|Pd|тыи|-p---mn--i|ті|90|278984|| |1|53|0
въ|R-|въ|---------n|въ|1|278984|| |1|53|0
слѣдъ|Nb|слѣдъ|-s---ma--i|слѣдъ|999|278984|| |1|53|0
идѹще|V-|ити|-pppamn-si|ідоуще|135|278984|| |1|53|0
поꙗхѹ|V-|пѣти|3piia----i|поꙗхоу|512|278984||. |1|53|0
и|C-|и|---------n|і|5|278985|| |1|53|0
вьси|Px|вьсь|-p---mn--i|вьсі|30|278985|| |1|53|0
въ|R-|въ|---------n|въ|1|278985|| |1|53|0
рѹкахъ|Nb|рука|-p---fl--i|роукахъ|155|278985|| |1|53|0
свѣщѣ|Nb|свѣща|-p---fa--i|свѣщѣ|951|278985|| |1|53|0
горȣщѣ|V-|горѣти|-pppafa-si|горȣщѣ|251|278985|| |1|53|0
имѧхѹть|V-|имѣти|3piia----i|імꙗхоуть|54|278985||. |1|53|0
прѣдъ|R-|прѣдъ|---------n|прѣдъ|163|278986|| |1|53|0
ними|Pp|и|3p---mi--i|німі|21|278986|| |1|53|0
же|Df|же|---------n|же|37|278986|| |1|53|0
идѧше|V-|ити|3siia----i|ідꙗше|135|278986|| |1|53|0
прп҃дбьныи|A-|прѣподобьныи|-s---mnpwi|прпдбьньіі|1232|278986|| |1|53|0
оц҃ь|Nb|отьць|-s---mn--i|оць|14|278986|| |1|53|0
ихъ|Pp|и|3p---mg--i|іхъ|21|278986|| |1|53|0
и|C-|и|---------n|і|5|278986|| |1|53|0
наставьникъ|Nb|наставьникъ|-s---mn--i|наставьнікъ|1965|278986|| |1|53|0
ѳеодосии|Ne|феодосии|-s---mn--i|ѳеодосіі|1233|278986||. |1|53|0
таче|Df|таче|---------n|таче|395|278987|| |1|53|0
дошьдъше|V-|доити|-pupamn-si|дошьдъше|1558|278987|| |1|53|0
мѣста|Nb|мѣсто|-s---ng--i|мѣста|260|278987|| |1|53|0
того|Pd|тыи|-s---ng--i|того|90|278987||. |1|53|0
тѹ|Df|ту|---------n|тоу|232|278987|| |1|53|0
же|Df|же|---------n|же|37|278987|| |1|53|0
пѣниѥ|Nb|пѣние|-s---na--i|пѣніе|952|278987|| |1|53|0
и|C-|и|---------n|і|5|278987|| |1|53|0
мл҃твѹ|Nb|молитва|-s---fa--i|млтвоу|514|278987|| |1|53|0
сътворьше|V-|сътворити|-pupamn-si|сътворьше|166|278987|| |1|53|0
възвращахѹ|V-|възвращати|3piia----i|възвращахоу|969|278987|| |1|53|0
сѧ|Pk|себе|3s---qa--i|сꙗ|17|278987|| |1|53|0
въспѧть|Df|въспять|---------n|въспꙗть|180|278987||. |1|53|0
и|C-|и|---------n|і|5|278988|| |1|53|0
ꙗкоже|Dq|якоже|---------n|ꙗкоже|305|278988|| |1|53|0
тѣмъ|Pd|тыи|-p---md--i|тѣмъ|90|278988|| |1|53|0
зьрѧщемъ|V-|зьрѣти|-pppamd-si|зьрꙗщемъ|365|278988|| |1|53|0
вънидоша|V-|вънити|3paia----i|вънідоша|729|278988|| |1|53|0
пакы|Df|пакы|---------n|пакьі|134|278988|| |1|53|0
поюще|V-|пѣти|-pppamn-si|поюще|512|278988|| |1|53|0
въ|R-|въ|---------n|въ|1|278988|| |1|53|0
ветъхѹю|A-|ветъхыи|-s---fapwi|ветъхоую|2405|278988|| |1|53|0
цр҃квь|Nb|цьркы|-s---fa--i|црквь|200|278988||. |1|53|0
се|Pd|сии|-s---na--i|се|28|278989|| |1|53|0
же|Df|же|---------n|же|37|278989|| |1|53|0
не|Df|не|---------n|не|56|278989|| |1|53|0
ѥдинъ|Ma|единъ|-s---mn--i|едінъ|58|278989|| |1|53|0
ни|C-|ни|---------n|ні|240|278989|| |1|53|0
дъва|Ma|дъва|-d---mn--i|дъва|88|278989|| |1|53|0
видѣста|V-|видѣти|3daia----i|відѣста|351|278989|| |1|53|0
нъ|C-|нъ|---------n|нъ|60|278989|| |1|53|0
мънози|A-|мъногыи|-p---mnpsi|мънозі|113|278989|| |1|53|0
людиѥ|Nb|людие|-p---mn--i|людіе|2015|278989|| |1|53|0
видѣвъше|V-|видѣти|-pupamn-si|відѣвъше|351|278989|| |1|53|0
сиꙗ|Pd|сии|-p---na--i|сіꙗ|28|278989|| |1|53|0
съповѣдаахѹ|V-|съповѣдати|3piia----i|съповѣдаахоу|104|278989||. |1|53|0
си|Pd|сии|-p---nn--i|сі|28|278990|| |1|53|0
же|Df|же|---------n|же|37|278990|| |1|53|0
ꙗкоже|Dq|якоже|---------n|ꙗкоже|305|278990|| |1|53|0
разѹмѣти|V-|разумѣти|--pna----i|разоумѣті|832|278990|| |1|53|0
ѥсть|V-|быти|3spia----i|есть|23|278990|| |1|53|0
аньгеломъ|Nb|ангелъ|-p---md--i|аньгеломъ|1019|278990|| |1|53|0
сице|Df|сице|---------n|сіце|24|278990|| |1|53|0
ꙗвльшимъ|V-|явити|-pupamd-wi|ꙗвльшімъ|565|278990|| |1|53|0
сѧ|Pk|себе|3s---qa--i|сꙗ|17|278990|| |1|53|0
быти|V-|быти|--pna----i|бьіті|23|278990||. |1|53|0
имь|Pp|и|3p---md--i|імь|21|278990|| |1|53|0
же|Df|же|---------n|же|37|278990|| |1|53|0
ѿ|R-|отъ|---------n|от|57|278990|| |1|53|0
братиꙗ|Nb|братия|-s---fg--i|братіꙗ|324|278990|| |1|53|0
ни|C-|ни|---------n|ні|240|278990|| |1|53|0
ѥдиномѹ|Ma|единъ|-s---md--i|едіномоу|58|278990|| |1|53|0
же|Df|же|---------n|же|37|278990|| |1|53|0
сихъ|Pd|сии|-p---mg--i|сіхъ|28|278990|| |1|53|0
чювъшю|V-|чути|-supamd-si|чоувъшоу|2183|278990||. |1|53|0
бѹ҃|Nb|богъ|-s---md--i|боу|278|278990|| |1|53|0
сице|Df|сице|---------n|сіце|24|278990|| |1|53|0
извольшю|V-|изволити|-supamd-si|ізвольшоу|566|278990|| |1|53|0
и|C-|и|---------n|і|5|278990|| |1|53|0
съкрывъшю|V-|съкрыти|-supamd-si|съкрьівъшоу|320|278990|| |1|53|0
отъ|R-|отъ|---------n|отъ|57|278990|| |1|53|0
нихъ|Pp|и|3p---mg--i|ніхъ|21|278990|| |1|53|0
таинѹ|Nb|таина|-s---fa--i|таіноу|1716|278990|| |1|53|0
сию|Pd|сии|-s---fa--i|сію|28|278990||. |1|53|0
и|C-|и|---------n|і|5|278991|| |1|53|0
ꙗкоже|Dq|якоже|---------n|ꙗкоже|305|278991|| |1|53|0
послѣже|Df|послѣже|---------n|послѣже|1750|278991|| |1|53|0
слышавъше|V-|слышати|-pupamn-si|сльішавъше|478|278991|| |1|53|0
прославиша|V-|прославити|3paia----i|прославіша|1326|278991|| |1|53|0
б҃а|Nb|богъ|-s---mg--i|ба|278|278991||. |1|53|0
творѧщааго|V-|творити|-sppamg-wi|творꙗщааго|515|278991|| |1|53|0
чюдеса|Nb|чудо|-p---na--i|чоудеса|1079|278991|| |1|53|0
велика|A-|великыи|-p---napsi|веліка|139|278991|| |1|53|0
и|C-|и|---------n|і|5|278991|| |1|53|0
прославлѧющааго|V-|прославляти|-sppamg-wi|прославлꙗющааго|1271|278991|| |1|53|0
мѣсто|Nb|мѣсто|-s---na--i|мѣсто|260|278991|| |1|53|0
то|Pd|тыи|-s---na--i|то|90|278991||. |1|53|0
и|C-|и|---------n|і|5|278991|| |1|53|0
ос҃щающа|V-|освящати|-sppamg-si|осщающа|2408|278991|| |1|53|0
ѥ|Pp|и|3s---na--i|е|21|278991|| |1|53|0
молитвами|Nb|молитва|-p---fi--i|молітвамі|514|278991|| |1|53|0
пр҃пдбьнааго|A-|прѣподобьныи|-s---mgpwi|прпдбьнааго|1232|278991|| |1|53|0
оц҃ѧ|Nb|отьць|-s---mg--i|оца|14|278991|| |1|53|0
нашего|Ps|нашь|1s---mg--i|нашего|569|278991|| |1|53|0
ѳеодосиѧ|Ne|феодосии|-s---mg--i|ѳеодосіꙗ|1233|278991|| ⁘ |1|53|0
нъ|C-|нъ|---------n|нъ|60|278992|| |1|54|0
се|I-|се|---------n|се|111|278992|| |1|54|0
пакы|Df|пакы|---------n|пакьі|134|278992|| |1|54|0
лѣпо|A-|лѣпыи|-s---nnpsi|лѣпо|1054|278992|| |1|54|0
ѥсть|V-|быти|3spia----i|есть|23|278992|| |1|54|0
намъ|Pp|мы|1p---md--i|намъ|427|278992|| |1|54|0
сиꙗ|Pd|сии|-p---na--i|сіꙗ|28|278992|| |1|54|0
съповѣдавъше|V-|съповѣдати|-pupamn-si|съповѣдавъше|104|278992|| |1|54|0
на|R-|на|---------n|на|137|278992|| |1|54|0
прокоѥ|A-|прокыи|-s---napwi|прокое|2250|278992|| |1|54|0
похваление|Nb|похваление|-s---na--i|похваленіе|1325|278992|| |1|54|0
блаженааго|A-|блаженыи|-s---mgpwi|блаженааго|151|278992|| |1|54|0
съказаниѥ|Nb|съказание|-s---na--i|съказаніе|4|278992|| |1|54|0
поити|V-|поити#1|--pna----i|поіті|299|278992||. |1|54|0
и|C-|и|---------n|і|5|278992|| |1|54|0
ꙗже|Pr|иже|-p---nn--i|ꙗже|39|278992|| |1|54|0
о|R-|о|---------n|о|51|278992|| |1|54|0
немь|Pp|и|3s---ml--i|немь|21|278992|| |1|54|0
достоинаꙗ|A-|достоиныи|-p---napwi|достоінаꙗ|1058|278992|| |1|54|0
съ|R-|съ|---------n|съ|159|278992|| |1|54|0
истиною|Nb|истина|-s---fi--i|істіною|419|278992|| |1|54|0
исповѣдающе|V-|исповѣдати|-pppamn-si|ісповѣдающе|1319|278992||. |1|54|0
ѥже|Pr|иже|-s---nn--i|еже|39|278992|| |1|54|0
по|R-|по|---------n|по|52|278992|| |1|54|0
г҃и|Nb|господь|-s---ml--i|гі|12|278992|| |1|54|0
нашемь|Ps|нашь|1s---ml--i|нашемь|569|278992|| |1|54|0
іс҃у|Ne|исусъ|-s---md--i|ісу|563|278992|| |1|54|0
х҃ѣ|Ne|христ(ос)ъ|-s---ml--i|хѣ|564|278992|| |1|54|0
того|Pd|тыи|-s---mg--i|того|90|278992|| |1|54|0
рьвьниѥ|Nb|рьвьние|-s---na--i|рьвьніе|1659|278992||. |1|54|0
се|I-|се|---------n|се|111|278993|| |1|54|0
бо|Df|бо|---------n|бо|172|278993|| |1|54|0
и|Df|и|---------n|і|40|278993|| |1|54|0
сиць|A-|сиции|-s---mapsi|сіць|636|278993|| |1|54|0
обычаи|Nb|обычаи|-s---ma--i|обьічаі|1063|278993|| |1|54|0
имѧше|V-|имѣти|3siia----i|імꙗше|54|278993|| |1|54|0
блаженыи|A-|блаженыи|-s---mnpwi|блаженьіі|151|278993||. |1|54|0
ꙗкоже|G-|якоже|---------n|ꙗкоже|1289|278993|| |1|54|0
многашьды|Df|мъногашьды|---------n|многашьдьі|1392|278993|| |1|54|0
въ|R-|въ|---------n|въ|1|278993|| |1|54|0
нощи|Nb|нощь|-s---fl--i|нощі|1407|278993|| |1|54|0
въстаꙗ|V-|въстаяти|-sppamn-si|въстаꙗ|1125|278993||. |1|54|0
и|C-|и|---------n|і|5|278993|| |1|54|0
отаи|R-|отаи|---------n|отаі|2409|278993|| |1|54|0
вьсѣхъ|Px|вьсь|-p---mg--i|вьсѣхъ|30|278993|| |1|54|0
исхожааше|V-|исходити|3siia----i|ісхожааше|1023|278993|| |1|54|0
къ|R-|къ|---------n|къ|182|278993|| |1|54|0
жидомъ|Nb|жидъ|-p---md--i|жідомъ|2410|278993||. |1|54|0
и|C-|и|---------n|і|5|278993|| |1|54|0
тѣхъ|Pd|тыи|-p---mg--i|тѣхъ|90|278993|| |1|54|0
еже|Pr|иже|-s---nn--i|еже|39|278993|| |1|54|0
о|R-|о|---------n|о|51|278993|| |1|54|0
х҃ѣ|Ne|христ(ос)ъ|-s---ml--i|хѣ|564|278993|| |1|54|0
прѣпираꙗ|V-|прѣпирати|-sppamn-si|прѣпіраꙗ|2411|278993|| |1|54|0
корѧ|V-|корити|-sppamn-si|корꙗ|1422|278993|| |1|54|0
же|Df|же|---------n|же|37|278993|| |1|54|0
и|C-|и|---------n|і|5|278993|| |1|54|0
досажаꙗ|V-|досажати|-sppamn-si|досажаꙗ|2412|278993|| |1|54|0
тѣмъ|Pd|тыи|-s---ni--i|тѣмъ|90|278993||. |1|54|0
и|C-|и|---------n|і|5|278993|| |1|54|0
ꙗко|Df|яко|---------n|ꙗко|489|278993|| |1|54|0
ѿметьникы|Nb|отъметьникъ|-p---ma--i|отметьнікьі|2413|278993|| |1|54|0
и|C-|и|---------n|і|5|278993|| |1|54|0
безаконьникы|Nb|безаконьникъ|-p---ma--i|безаконьнікьі|2414|278993|| |1|54|0
тѣхъ|Pd|тыи|-p---mg--i|тѣхъ|90|278993|| |1|54|0
нарицѧꙗ|V-|нарицати|-sppamn-si|наріцаꙗ|1203|278993||. |1|54|0
жьдаше|V-|жьдати|3siia----i|жьдаше|2415|278994|| |1|54|0
бо|Df|бо|---------n|бо|172|278994|| |1|54|0
ѥже|Pr|иже|-s---nn--i|еже|39|278994|| |1|54|0
о|R-|о|---------n|о|51|278994|| |1|54|0
хв҃ѣ|A-|христ(ос)овъ|-s---nlpsi|хвѣ|596|278994|| |1|54|0
исповѣдании|Nb|исповѣдание|-s---nl--i|ісповѣданіі|1243|278994|| |1|54|0
ѹбиѥнъ|V-|убити|-suppmn-si|оубіенъ|85|278994|| |1|54|0
быти|V-|быти|--pna----i|бьіті|23|278994|| ⁘ |1|54|0
и|C-|и|---------n|і|5|278995|| |1|55|0
се|I-|се|---------n|се|111|278995|| |1|55|0
же|Df|же|---------n|же|37|278995|| |1|55|0
ꙗкоже|Dq|якоже|---------n|ꙗкоже|305|278995|| |1|55|0
бѣ|V-|быти|3siia----i|бѣ|23|278995|| |1|55|0
отъходѧ|V-|отъходити|-sppamn-si|отъходꙗ|1635|278995|| |1|55|0
въ|R-|въ|---------n|въ|1|278995|| |1|55|0
постьныꙗ|A-|постьныи|-p---mapwi|постьньіꙗ|2308|278995|| |1|55|0
дн҃и|Nb|дьнь|-p---ma--i|дні|3|278995|| |1|55|0
въ|R-|въ|---------n|въ|1|278995|| |1|55|0
прѣжѣ реченѹю|A-|прѣжереченыи|-p---fapwi|прѣжѣреченоую|1501|278995|| |1|55|0
пещерѹ|Nb|пещера|-s---fa--i|пещероу|1567|278995||. |1|55|0
и|C-|и|---------n|і|5|278995|| |1|55|0
ѿтѹдѹ|Df|отътуду|---------n|оттоудоу|1046|278995|| |1|55|0
пакы|Df|пакы|---------n|пакьі|134|278995|| |1|55|0
многашьды|Df|мъногашьды|---------n|многашьдьі|1392|278995|| |1|55|0
ꙗкоже|Dq|якоже|---------n|ꙗкоже|305|278995|| |1|55|0
того|Pd|тыи|-s---ng--i|того|90|278995|| |1|55|0
не|Df|не|---------n|не|56|278995|| |1|55|0
вѣдѹщю|V-|вѣдѣти|-sppamd-si|вѣдоущоу|255|278995|| |1|55|0
никомѹже|Px|никътоже|-s---md--i|нікомоуже|875|278995||. |1|55|0
въ|R-|въ|---------n|въ|1|278995|| |1|55|0
нощи|Nb|нощь|-s---fl--i|нощі|1407|278995|| |1|55|0
въставъ|V-|въстати|-supamn-si|въставъ|161|278995|| |1|55|0
и|C-|и|---------n|і|5|278995|| |1|55|0
бѹ҃|Nb|богъ|-s---md--i|боу|278|278995|| |1|55|0
того|Pd|тыи|-s---mg--i|того|90|278995|| |1|55|0
съблюдающю|V-|съблюдати|-sppamd-si|съблюдающоу|1560|278995|| |1|55|0
ѿходѧаше|V-|отъходити|3siia----i|отходꙗаше|1635|278995|| |1|55|0
ѥдинъ|Ma|единъ|-s---mn--i|едінъ|58|278995|| |1|55|0
на|R-|на|---------n|на|137|278995|| |1|55|0
село|Nb|село|-s---na--i|село|932|278995|| |1|55|0
манастырьско|A-|манастырьскыи|-s---napsi|манастьірьско|1854|278995||. |1|55|0
и|C-|и|---------n|і|5|278996|| |1|55|0
тѹ|Df|ту|---------n|тоу|232|278996|| |1|55|0
ѹготованѣ|V-|уготовати|-suppfd-si|оуготованѣ|1382|278996|| |1|55|0
