torot_word|deep_cleaned
а|а
грѣшьнии|грѣшьніі
къде|къде
любо|любо
да|да
сѹть|соуть
кромѣ|кромѣ
҃црѧ|҃црѧ
сѹть.|соуть
тѣмьже|тѣмьже
сльꙁамъ|сльзамъ
достоини|достоіні
сѹть.|соуть
а|а
правьднии|правьдніі
аще|аще
сьде|сьде
сѹть|соуть
нъ|нъ
онѹди|оноуді
съ|съ
҃црьмь|҃црьмь
сѹть.|соуть
онъде|онъде
же|же
паче|паче
ближе.|бліже
не|не
въ|въ
ведениѥмь|веденіемь
ни|ні
вѣрою|вѣрою
нъ|нъ
лиць|ліць
къ|къ
лицю|ліцоу
тѣмьже|тѣмьже
не|не
плачимъ|плачімъ
сѧ|сѧ
ѹмьръшиихъ.|оумьръшііхъ
нъ|нъ
сѹщиихъ|соущііхъ
въ|въ
грѣсѣхъ.|грѣсѣхъ
ти|ті
бо|бо
сѹть|соуть
плачю|плачоу
подобьни|подобьні
и|і
жалости|жалості
и|і
сльꙁамъ.|сльзамъ
каꙗ|каꙗ
бо|бо
надѣжа|надѣжа
повѣжь|повѣжь
ми|мі
ѥже|еже
съ|съ
грѣхꙑ|грѣхъі
ѿити.|отіті
идеже|ідеже
нѣсть|нѣсть
очистити|очістіті
сѧ|сѧ
ѿ|от
грѣхъ.|грѣхъ
донъдеже|донъдеже
бо|бо
бѣша|бѣша
сьде.|сьде
то|то
тѹ|тоу
бѣша|бѣша
имъ|імъ
надѣжа|надѣжа
великꙑ|велікъі
рекъше|рекъше
некъли|некълі
прѣмѣнѧть|прѣмѣнѧть
сѧ|сѧ
на|на
добрѣишеѥ|добрѣішее
житиѥ.|жітіе
аще|аще
ли|лі
да|да
отиидѹть|отіідоуть
въ|въ
адъ.|адъ
идеже|ідеже
нѣ|нѣ
льꙁѣ|льзѣ
ѿ|от
покаꙗниꙗ|покаꙗніꙗ
приобрѣсти|пріобрѣсті
ничьсоже.|нічьсоже
въ|въ
адѣ|адѣ
бо|бо
рече|рече
къто|къто
исповѣсть|ісповѣсть
ти|ті
сѧ.|сѧ
не|не
никътоже|нікътоже
ли.|лі
то|то
како|како
же|же
не|не
сꙋть|соуть
плача|плача
достоини.|достоіні
плачимъ|плачімъ
же|же
сѧ|сѧ
сице|сіце
ѿходѧщиихъ.|отходѧщііхъ
не|не
жажю|жажоу
же|же
плакати|плакаті
сѧ.|сѧ
нъ|нъ
не|не
беꙁ|без
лѣпотꙑ.|лѣпотъі
ни|ні
власꙑ|власъі
тьрꙁающе|тьрзающе
ни|ні
лица|ліца
дерѹще.|дероуще
ни|ні
чьрнилъмь|чьрнілъмь
чьрнѧще|чьрнѧще
сѧ.|сѧ
нъ|нъ
тъкмо|тъкмо
въ|въ
҃дши|҃дші
сльꙁꙑ|сльзъі
испѹщающе|іспоущающе
горькꙑ.|горькъі
ѥсть|есть
бо|бо
люꙁѣ|люзѣ
и|і
не|не
обличающе|облічающе
сѧ|сѧ
прѣдъ|прѣдъ
чадию|чадію
покати|покаті
сѧ|сѧ
горьцѣ.|горьцѣ
нъ|нъ
не|не
играти.|іграті
игри|ігрі
бо|бо
ничимьже|нічімьже
ѹньша|оуньша
сѹть|соуть
творимꙑихъ|творімъііхъ
нѣкꙑми.|нѣкъімі
не|не
бо|бо
пожалениꙗ|пожаленіꙗ
дѣлѧ|дѣлѧ
плаканиꙗ|плаканіꙗ
та|та
сѹть.|соуть
аже|аже
акꙑ|акъі
на|на
търгѹ|търгоу
бꙑвають.|бъівають
нъ|нъ
тъщесловиꙗ|тъщесловіꙗ
дѣлѧ.|дѣлѧ
сѹть|соуть
бо|бо
многꙑ|многъі
женꙑ|женъі
҃члкомъ|҃члкомъ
бо|бо
ꙁьрѣти|зьрѣті
тъчию|тъчію
плачють|плачоуть
сѧ.|сѧ
нъ|нъ
тꙑ|тъі
плачи|плачі
сѧ|сѧ
горьцѣ|горьцѣ
въꙁдъхни|въздъхні
въ|въ
хлѣвинѣ|хлѣвінѣ
ни|ні
видѧще|відѧще
никомѹже.|нікомоуже
се|се
бо|бо
пожалениѥ|пожаленіе
ѥсть|есть
истоѥ.|істое
се|се
бо|бо
и|і
тебѣ|тебѣ
на|на
польꙁѹ|пользоу
ѥсть|есть
плача|плача
ибо|ібо
иного|іного
ї|і
самъ|самъ
подвигнѹти|подвігноуті
сѧ|сѧ
имать|імать
на|на
покаꙗниѥ.|покаꙗніе
и|і
николиже|ніколіже
въ|въ
си|сі
не|не
въпадеть|въпадеть
страшьно|страшьно
бо|бо
ти|ті
къ|къ
томѹ|томоу
бѹдеть|боудеть
грѣхъ.|грѣхъ
плачи|плачі
невѣрьнꙑихъ.|невѣрьнъііхъ
иже|іже
беꙁъ|безъ
освѣщениꙗ|освѣщеніꙗ
ѡходѧть|оходѧть
и|і
неꙁнамени.|незнамені
сии|сіі
бо|бо
по|по
истинѣ|істінѣ
плачю|плачоу
подобьни|подобьні
сѹть|соуть
и|і
жалости.|жалості
вънѣ|вънѣ
҃црѧ|҃црѧ
двора|двора
сѹще|соуще
съ|съ
осѹженꙑими|осоуженъіімі
и|і
съ|съ
окаꙗнꙑими.|окаꙗнъіімі
правъ|правъ
҃глю|҃глю
вамъ.|вамъ
аще|аще
не|не
родить|родіть
сѧ|сѧ
никтоже|ніктоже
ѿ|от
водꙑ|водъі
и|і
дꙋха.|доуха
не|не
имать|імать
вълѣсти|вълѣсті
въ|въ
҃црьство|҃црьство
҃нбсьноѥ.|҃нбсьное
плачите|плачіте
же|же
сѧ|сѧ
ѹмьршиихъ|оумьршііхъ
въ|въ
богатьствѣ|богатьствѣ
и|і
ни|ні
ѥдиноꙗ|едіноꙗ
же|же
ѹтѣхꙑ|оутѣхъі
своимъ|своімъ
҃дшамъ|҃дшамъ
створешемъ|створешемъ
польꙁьнꙑ|пользьнъі
ѿ|от
҃батьства.|҃батьства
могѹщиимъ|могоущіімъ
имѣниѥмь|імѣніемь
ѡмꙑти|омъіті
грѣхꙑ.|грѣхъі
и|і
самѣмъ|самѣмъ
не|не
хотѣвъшемъ|хотѣвъшемъ
сихъ|сіхъ
плачимъ.|плачімъ
и|і
ѥдини|едіні
и|і
обьщеѥ|обьщее
вьси.|вьсі
нъ|нъ
съ|съ
лѣпотою.|лѣпотою
не|не
въ|въ
ѥдинъ|едінъ
҃днь.|҃днь
ни|ні
въ|въ
дъва.|дъва
ни|ні
въ|въ
три.|трі
нъ|нъ
въ|въ
вьсемь|вьсемь
житии|жітіі
своѥмь.|своемь
нѣсть|нѣсть
бо|бо
себе|себе
словесьнꙑꙗ|словесьнъіꙗ
страсти|страсті
плаканиѥ.|плаканіе
нъ|нъ
любъве.|любъве
а|а
она|она
страсти|страсті
ѥсть|есть
бесловесьнꙑꙗ.|бесловесьнъіꙗ
тѣмьже|тѣмьже
и|і
скоро|скоро
покаꙁаѥть.|показаеть
а|а
ѥгда|егда
҃бжиꙗ|҃бжіꙗ
страха|страха
дѣлѧ|дѣлѧ
бѹдеть|боудеть
то|то
присно|прісно
прѣбꙑваѥть.|прѣбъіваеть
да|да
плачимъ|плачімъ
сихъ.|сіхъ
и|і
помагаимъ|помагаімъ
имъ|імъ
противѹ|протівоу
силѣ|сілѣ
нашеи.|нашеі
ѹмꙑслꙑмъ|оумъіслъімъ
имъ|імъ
нѣкѹю|нѣкоую
помощь.|помощь
аще|аще
бо|бо
и|і
хѹдѹ.|хоудоу
нъ|нъ
обаче|обаче
помагаимъ|помагаімъ
имъ.|імъ
нищиимъ|ніщіімъ
дающе|дающе
ихъ|іхъ
дѣлѧ|дѣлѧ
часто.|часто
имать|імать
бо|бо
вещь|вещь
та|та
нѣкѹю|нѣкоую
ѹтѣхѹ.|оутѣхоу
послѹшаи|послоушаі
бога|бога
҃глюща.|҃глюща
помогѹ|помогоу
по|по
градѣ|градѣ
семь.|семь
мене|мене
дѣлѧ|дѣлѧ
и|і
҃двда|҃двда
раба|раба
моѥго.|моего
да|да
аще|аще
памѧть|памѧть
правьдивааго|правьдівааго
толико|толіко
можеть.|можеть
то|то
ѥгда|егда
и|і
делеса|делеса
бѹдѹть|боудоуть
ѥго|его
дѣлѧ|дѣлѧ
то|то
чьто|чьто
не|не
въꙁможеть.|възможеть
не|не
беꙁ|без
ѹма|оума
бⷪ|бо
та|та
ꙁаповѣдаша|заповѣдаша
сѧ|сѧ
ѿ|от
апл҇ⷭъ.|аплсъ
ѥже|еже
надъ|надъ
҃стꙑими|҃стъіімі
таинами|таінамі
памѧти|памѧті
бꙑвати.|бъіваті
ѹмьршиимъ|оумьршіімъ
бо|бо
многꙑ|многъі
бꙑвають|бъівають
польꙁꙑ|пользъі
ѥгда|егда
бо|бо
вьси|вьсі
людиѥ|людіе
стоꙗть|стоꙗть
плачюще|плачоуще
сѧ.|сѧ
на|на
҃млтвѣ|҃млтвѣ
о|о
грѣсѣхъ.|грѣсѣхъ
горѣ|горѣ
рѹцѣ|роуцѣ
въꙁдѣвъше|въздѣвъше
на|на
҃млтвѹ.|҃млтвоу
и|і
съ|съ
вьсѣмї|вьсѣмі
҃црквьникꙑ.|҃црквьнікъі
и|і
прѣдълежить|прѣдълежіть
страшьна|страшьна
жьртва.|жьртва
како|како
не|не
припадемъ|пріпадемъ
къ|къ
҃бѹ|҃боу
ꙁа|за
нѧ|нѧ
молѧще|молѧще
сѧ.|сѧ
Си|сі
же|же
ѹбо|оубо
҃глю|҃глю
о|о
прѣставльшиихъ|прѣставльшііхъ
сѧ|сѧ
съ|съ
вѣрою.|вѣрою
а|а
о|о
глашении|глашеніі
сего|сего
не|не
сѹть|соуть
достоини.|достоіні
ѥже|еже
нищиимъ|ніщіімъ
даꙗти|даꙗті
ꙁа|за
нѧ.|нѧ
самѣмъ|самѣмъ
бо|бо
намъ|намъ
польꙁѹ|пользоу
велить|веліть
творити|творіті
҃бъ.|҃бъ
по|по
чьто|чьто
бо|бо
мира|міра
дѣлѧ|дѣлѧ
вьсего|вьсего
҃блгоѹставлениꙗ|҃блгооуставленіꙗ
повелѣ|повелѣ
молити.|моліті
и|і
вьсѣхъ|вьсѣхъ
дѣлѧ|дѣлѧ
҃члкъ.|҃члкъ
а|а
и|і
мноꙁи|мнозі
сѹть|соуть
раꙁбаиници|разбаініці
и|і
татиѥ.|татіе
и|і
гробꙑ|гробъі
ѿкрꙑвающеи.|откръівающеі
и|і
многа|многа
ꙁъла|зъла
сѹще|соуще
испълнь.|іспълнь
нъ|нъ
обаче|обаче
ꙁа|за
всѧ|всѧ
молимъ.|молімъ
некъли|некълі
каꙗ|каꙗ
имъ|імъ
бѹде|боуде
ѹтѣха.|оутѣха
тѣмьже|тѣмьже
ꙗкоже|ꙗкоже
ꙁа|за
живꙑꙗ|жівъіꙗ
молимъ.|молімъ
такоже|такоже
и|і
ꙁа|за
мьртвꙑꙗ|мьртвъіꙗ
достоить|достоіть
молити.|моліті
иовъ|іовъ
бо|бо
дѣтии|дѣтіі
дѣлѧ|дѣлѧ
творѧаше|творѧаше
҃млтвꙑ.|҃млтвъі
и|і
иꙁбавлѧше|ізбавлѧше
ꙗ|ꙗ
грѣхъ.|грѣхъ
ѥда|еда
бо|бо
рече|рече
иовъ|іовъ
помꙑслиша|помъісліша
что|что
въ|въ
҃срдцихъ|҃срдціхъ
своихъ.|своіхъ
да|да
такоже|такоже
бꙑ|бъі
пораꙁѹмѣвати|поразоумѣваті
комѹжьдо|комоужьдо
насъ|насъ
о|о
дѣлѣхъ|дѣлѣхъ
своихъ.|своіхъ
не|не
бо|бо
рече|рече
ꙗко|ꙗко
мноꙁи|мнозі
въ|въ
҃члвцѣхъ|҃члвцѣхъ
творѧть.|творѧть
се|се
да|да
оставлю|оставлю
дѣтьмъ|дѣтьмъ
имѣниѥ.|імѣніе
ни|ні
рече.|рече
да|да
имъ|імъ
дамь|дамь
славѹ.|славоу
ни|ні
вѣща|вѣща
да|да
имъ|імъ
сани|сані
ѹмьждю.|оумьждоу
ни|ні
рече|рече
да|да
имъ|імъ
село|село
кѹплю.|коуплю
нъ|нъ
что.|что
ѥда|еда
чьто|чьто
рече|рече
помꙑслиша|помъісліша
на|на
҃срдцїхъ|҃срдціхъ
ꙁъло.|зъло
каꙗ|каꙗ
бо|бо
вѣщаимъ|вѣщаімъ
польꙁа|польза
ѥсть|есть
ѿ|от
прѣбꙑвающиихъ|прѣбъівающііхъ
властель|властель
сьде.|сьде
нъ|нъ
да|да
҃црѧ|҃црѧ
рече|рече
вьсѣхъ|вьсѣхъ
ѹмоли|оумолі
ꙁа|за
нѧ.|нѧ
и|і
ничсоже|нічсоже
не|не
бѹде|боуде
имъ|імъ
скѹдьно.|скоудьно
се|се
бо|бо
богатьство|богатьство
велико.|веліко
се|се
имѣниѥ|імѣніе
иꙁдрѧдьно.|іздрѧдьно
аще|аще
бо|бо
҃бжии|҃бжіі
страхъ|страхъ
имамъ|імамъ
въ|въ
҃срдцихъ|҃срдціхъ
своихъ.|своіхъ
то|то
ничьсоже|нічьсоже
не|не
въстрѣбѹѥмъ.|въстрѣбоуемъ
аще|аще
ли|лі
ѥго|его
не|не
начьнемъ|начьнемъ
имѣти.|імѣті
то|то
и|і
҃црство|҃црство
се|се
нꙑнешьнеѥ|нъінешьнее
ꙗмо|ꙗмо
аще|аще
имамъ.|імамъ
то|то
вьсѣхъ|вьсѣхъ
бѹдемъ|боудемъ
ѹбѹжаише.|оубоужаіше
нѣсть|нѣсть
бо|бо
ничьтоже|нічьтоже
тъчьно|тъчьно
боꙗщааго|боꙗщааго
сѧ|сѧ
҃ба.|҃ба
страхъ|страхъ
бо|бо
рече|рече
҃бжии|҃бжіі
вьсе|вьсе
прѣспѣваѥть.|прѣспѣваеть
да|да
си|сі
притѧжимъ|прітѧжімъ
молю|молю
вꙑ|въі
сего|сего
дѣлѧ|дѣлѧ
вьсѧ|вьсѧ
творимъ.|творімъ
аще|аще
и|і
҃дшю|҃дшоу
ѿдати|отдаті
ꙁа|за
то|то
лѹчить|лоучіть
сѧ.|сѧ
то|то
не|не
пощадимъ|пощадімъ
ѥꙗ.|еꙗ
аще|аще
и|і
тѣло|тѣло
съдробити|съдробіті
вьсѧ|вьсѧ
творимъ|творімъ
не|не
сътѹжаще|сътоужаще
си.|сі
да|да
въ|въ
скорѣ|скорѣ
полѹчиимъ|полоучіімъ
страхъ|страхъ
ѥго.|его
тъ|тъ
бо|бо
имѣюще|імѣюще
вьсѣхъ|вьсѣхъ
бѹдемъ|боудемъ
богатѣише.|богатѣіше
и|і
придѹщааго|прідоущааго
҃блга|҃блга
полѹчимъ.|полоучімъ
о|о
҃хѣ|҃хѣ
҃ісѣ|҃ісѣ
҃ги|҃гі
нашемь.|нашемь
ѥмѹже|емоуже
слава|слава
чьсть|чьсть
дьржава|дьржава
нꙑне|нъіне
и|і
присно|прісно
и|і
҃іѡ.|҃іо
ꙁлⷮ҇а.|злта
ѹ҇ⷭ.|оус
поѹчениѥ|пооученіе
дꙋховьноѥ|доуховьное
҃ги|҃гі
҃блгви|҃блгві
Тѣмьже|тѣмьже
тѣхъ|тѣхъ
оставльше|оставльше
патриарха|патріарха
подражаимъ|подражаімъ
и|і
прославимъ|прославімъ
҃ба.|҃ба
ꙗкоже|ꙗкоже
дасть|дасть
ѥмѹ|емоу
славѹ.|славоу
прославимъ|прославімъ
ѹбо|оубо
и|і
мꙑ|мъі
ѥго|его
вѣрою|вѣрою
и|і
дѣлꙑ.|дѣлъі
да|да
мьꙁдѹ|мьздоу
великꙋ|велікоу
приимемъ|пріімемъ
ѿ|от
него.|него
и|і
прославить|прославіть
нꙑ.|нъі
славѧщиихъ|славѧщііхъ
бо|бо
мѧ|мѧ
рече|рече
прославлю.|прославлю
аще|аще
бо|бо
҃члвци|҃члвці
хвалꙑ|хвалъі
҃глють|҃глють
҃цремъ.|҃цремъ
тѣмь|тѣмь
ѥдинѣмь|едінѣмь
тъчию|тъчію
красѧть|красѧть
сѧ.|сѧ
помꙑсли|помъіслі
колика|коліка
нꙑ|нъі
слава|слава
бѹдеть|боудеть
ѥже|еже
насъ|насъ
ради|раді
҃влдцѣ|҃влдцѣ
нашемѹ|нашемоу
славимѹ|славімоу
бꙑти.|бъіті
аще|аще
бо|бо
сътьрпѣлъ|сътьрпѣлъ
рабъ|рабъ
бꙑти|бъіті
тебе|тебе
ради.|раді
то|то
чьто|чьто
сѧ|сѧ
чюдиши.|чоудіші
аще|аще
и|і
прочеѥ|прочее
приѥмлеть|пріемлеть
тоꙗ|тоꙗ
же|же
дѣлѧ|дѣлѧ
винꙑ.|вінъі
ничьсоже|нічьсоже
бо|бо
не|не
недостоина|недостоіна
тебе|тебе
имать.|імать
нъ|нъ
хотѧ|хотѧ
на|на
҃спсениѥ|҃спсеніе
вьсѣхъ|вьсѣхъ
насъ|насъ
привести|прівесті
҃млстивꙑи|҃млстівъіі
҃бъ.|҃бъ
се|се
ѹбо|оубо
вѣдѹще|вѣдоуще
бѣгаимъ|бѣгаімъ
вьсѧкого|вьсѧкого
грѣха|грѣха
имьже|імьже
погꙑбаѥмъ.|погъібаемъ
ꙗкоже|ꙗкоже
бо|бо
ѿ|от
лица|ліца
ꙁмиина|змііна
рече|рече
тако|тако
бѣгаи|бѣгаі
ѿ|от
грѣха.|грѣха
аще|аще
ли|лі
пристѹпиши|прістоупіші
къ|къ
немѹ|немоу
ѹгрꙑꙁеть|оугръізеть
тѧ.|тѧ
не|не
грѧдеть|грѧдеть
бо|бо
ѡнъ|онъ
къ|къ
намъ|намъ
нъ|нъ
мꙑ|мъі
къ|къ
немѹ|немоу
пристѹпаѥмъ.|прістоупаемъ
҃бъ|҃бъ
бо|бо
и|і
то|то
створилъ|створілъ
ꙗко|ꙗко
да|да
не|не
насильѥмь|насільемь
прѣдолѣѥть|прѣдолѣеть
нꙑ|нъі
диꙗволъ.|діꙗволъ
а|а
не|не
бꙑ|бъі
никътоже|нікътоже
противѹ|протівоу
крѣпости|крѣпості
ѥго|его
моглъ|моглъ
стати.|статі
да|да
того|того
дѣлма|дѣлма
ѿселилъ|отселілъ
ѥго|его
ѿ|от
насъ|насъ
акꙑ|акъі
раꙁбоиника.|разбоініка
да|да
аще|аще
не|не
обрѧщеть|обрѧщеть
никогоже|нікогоже
нага|нага
и|і
пѹста|поуста
въ|въ
своихъ|своіхъ
ꙗꙁвинахъ.|ꙗзвінахъ
то|то
не|не
съмѣѥть|съмѣеть
пристѹпити|прістоупіті
пѹстꙑни|поустъіні
бо|бо
диꙗволе|діꙗволе
ѥсть|есть
мѣсто.|мѣсто
ничтоже|нічтоже
же|же
то|то
ино|іно
нѣсть|нѣсть
нъ|нъ
грѣхъ.|грѣхъ
достоить|достоіть
же|же
намъ|намъ
имѣти|імѣті
щитъ|щітъ
вѣрꙑ|вѣръі
и|і
шлѣмъ|шлѣмъ
҃спсениꙗ.|҃спсеніꙗ
и|і
мечь|мечь
дꙋховьнꙑи.|доуховьнъіі
неже|неже
тъчию|тъчію
да|да
подъимемъ|подъімемъ
ꙁъло.|зъло
нъ|нъ
аще|аще
и|і
наскочити|наскочіті
хощеть|хощеть
на|на
нꙑ.|нъі
то|то
главѹ|главоу
ѥго|его
да|да
ѿрѣжемъ|отрѣжемъ
тьрпѣниѥмь.|тьрпѣніемь
достоитъ|достоітъ
бо|бо
намъ|намъ
частꙑ|частъі
҃млтвꙑ|҃млтвъі
имѣти|імѣті
да|да
сътьренъ|сътьренъ
бѹдеть|боудеть
подъ|подъ
ногами|ногамі
нашими.|нашімі
бестѹдьнъ|бестоудьнъ
бо|бо
ѥсть|есть
и|і
ꙁѣло|зѣло
лѹкавъ.|лоукавъ
и|і
по|по
ꙁемли|землі
плѣжа|плѣжа
и|і
борѧ|борѧ
сѧ.|сѧ
нъ|нъ
обаче|обаче
и|і
тако|тако
ѡдолѣваѥть|одолѣваеть
нꙑ|нъі
вина|віна
же|же
томѹ|томоу
ѥсть.|есть
понеже|понеже
не|не
тъщимъ|тъщімъ
сѧ|сѧ
сами|самі
вꙑшьши|въішьші
бꙑти|бъіті
сѣти|сѣті
ѥго.|его
нѣсть|нѣсть
бо|бо
мощьнъ|мощьнъ
вельми|вельмі
сѧ|сѧ
раꙁвеличати.|развелічаті
нъ|нъ
долѣ|долѣ
плѣжеть.|плѣжеть
обраꙁъ|образъ
бо|бо
ѥмѹ|емоу
ѥсть|есть
ꙁмиинъ.|зміінъ
аще|аще
бо|бо
испьрва|іспьрва
тако|тако
ѹчинилъ|оучінілъ
ѥсть|есть
҃бъ.|҃бъ
то|то
вельми|вельмі
паче|паче
нꙑне|нъіне
аще|аще
ли|лі
не|не
раꙁѹмѣѥши|разоумѣеші
чьто|чьто
ѥ[с]ть|есть
ѥже|еже
иꙁ|із
ниꙁѹ|нізоу
сѧ|сѧ
бореть.|бореть
ино|іно
ничьтоже.|нічьтоже
нъ|нъ
ѥже|еже
нижьниихъ|ніжьнііхъ
вещьхъ|вещьхъ
сластию|сластію
плътьскою|плътьскою
блаꙁнить.|блазніть
богатьствъмь|богатьствъмь
и|і
житиискꙑми|жітііскъімі
вьсѣми|вьсѣмі
вещьми.|вещьмі
тѣмьже|тѣмьже
аще|аще
ѹꙁьрить|оузьріть
къто|къто
по|по
небеси|небесі
летѧща|летѧща
ѥго|его
то|то
не|не
ими|імі
вѣрꙑ.|вѣръі
ни|ні
скочїти|скочіті
бо|бо
можеть.|можеть
и|і
аще|аще
и|і
хощеть|хощеть
скочити|скочіті
то|то
скоро|скоро
сѧ|сѧ
падеть|падеть
не|не
имать|імать
бо|бо
крилѹ|крілоу
да|да
не|не
страхѹи|страхоуі
сѧ|сѧ
ѥго.|его
по|по
ꙁемли|землі
бо|бо
сѧ|сѧ
влачить.|влачіть
и|і
ꙁемльнꙑими|земльнъіімі
вещьми|вещьмі
пакость|пакость
нꙑ|нъі
творить.|творіть
да|да
аще|аще
сѧ|сѧ
ѹкрѣпите.|оукрѣпіте
да|да
вꙑ|въі
не|не
бѹдеть|боудеть
ничьтоже|нічьтоже
обьще|обьще
съ|съ
ꙁемлею.|землею
то|то
не|не
бѹдеть|боудеть
вꙑ|въі
никоѥгоже|нікоегоже
трѹда.|троуда
не|не
съвѣсть|съвѣсть
бо|бо
сѹпротивьнꙑꙗ|соупротівьнъіꙗ
брани|брані
нъ|нъ
ꙗкоже|ꙗкоже
ꙁмии|зміі
крꙑеть|кръіеть
сѧ|сѧ
въ|въ
тьрнии.|тьрніі
въ|въ
прѣльсти|прѣльсті
богатьства|богатьства
часто|часто
гнѣꙁдѧ|гнѣздѧ
сѧ.|сѧ
да|да
аще|аще
ѥмꙋ|емоу
тьрниѥ|тьрніе
посѣчеши|посѣчеші
погꙑбнеть|погъібнеть
ѹдобь|оудобь
ꙗвѣ|ꙗвѣ
бꙑваꙗ.|бъіваꙗ
аще|аще
ѹмѣѥши|оумѣеші
ѡбаꙗти|обаꙗті
на|на
нь|нь
божиꙗ|божіꙗ
обаꙗниꙗ.|обаꙗніꙗ
имѧ|імѧ
҃га|҃га
нашего|нашего
҃ісъ|҃ісъ
҃хса.|҃хса
и|і
сила|сіла
҃спсениꙗ.|҃спсеніꙗ
то|то
ѡбаꙗниѥ|обаꙗніе
҃стꙑихъ|҃стъііхъ
книгъ.|кнігъ
не|не
иꙁъ|ізъ
ꙗмꙑ|ꙗмъі
тъчию|тъчію
иꙁводить.|ізводіть
нъ|нъ
и|і
въ|въ
огнь|огнь
въмещеть|въмещеть
ꙁмиꙗ.|зміꙗ
и|і
ꙗꙁвꙑ|ꙗзвъі
цѣлить.|цѣліть
аще|аще
и|і
мноꙁи|мнозі
҃глюще.|҃глюще
не|не
исцѣлѣша|ісцѣлѣша
хѹдовѣриѥмь|хоудовѣріемь
своимь.|своімь
а|а
не|не
немощию|немощію
реченааго.|реченааго
како|како
ти|ті
҃іса|҃іса
ови|ові
въ|въ
гнѣщи|гнѣщі
гнетѧахѹ.|гнетѧахоу
и|і
сътѹжахѹ|сътоужахоу
си.|сі
и|і
ничьсоже|нічьсоже
не|не
приѡбрѣтаахѹ.|пріобрѣтаахоу
кръвоточива|кръвоточіва
жени|жені
тѣлеси|тѣлесі
прикоснѹвъши|прікосноувъші
сѧ.|сѧ
нъ|нъ
краꙗ|краꙗ
риꙁꙑ|різъі
тъчию.|тъчію
дълготочьнꙑи|дълготочьнъіі
источьникъ|істочьнікъ
кръве|кръве
ѹстави.|оуставі
то|то
имѧ|імѧ
бѣсомъ|бѣсомъ
страшьно|страшьно
ѥсТь.|есть
и|і
недѹгомъ|недоугомъ
исцѣлениѥ.|ісцѣленіе
да|да
тѣмь|тѣмь
ѹбо|оубо
красѹимъ|красоуімъ
сѧ.|сѧ
тѣмь|тѣмь
огражаимъ|огражаімъ
сѧ.|сѧ
тако|тако
бо|бо
и|і
павьлъ|павьлъ
творѧ|творѧ
великъ|велікъ
бꙑсть.|бъість
а|а
сего|сего
же|же
сѹщьства|соущьства
нашего|нашего
и|і
тъ|тъ
бѣ.|бѣ
нъ|нъ
вѣра|вѣра
ѥго|его
инакого|інакого
и|і
створи.|створі
и|і
толико.|толіко
имѣаше|імѣаше
иꙁобилиѥ|ізобіліе
҃блгодѣти.|҃блгодѣті
ꙗко|ꙗко
и|і
риꙁꙑ|різъі
ихъ|іхъ
многѹ|многоу
крѣпость|крѣпость
имѣахѹ.|імѣахоу
какого|какого
ѹбо|оубо
ѿвѣта|отвѣта
достоини|достоіні
бѹдемъ.|боудемъ
аще|аще
тѣхъ|тѣхъ
стѣни|стѣні
и|і
рꙑꙁꙑ|ръізъі
съмьрть|съмьрть
прогонѧахѹ.|прогонѧахоу
наша|наша
же|же
҃млтвꙑ|҃млтвъі
нꙑ|нъі
исцѣлити|ісцѣліті
могѹть|могоуть
недѹгъ.|недоугъ
чиимь|чіімь
же|же
то|то
тако|тако
ѥ.|е
не|не
много|много
раꙁньствъмь|разньствъмь
ли|лі
волѧ|волѧ
и|і
слабостию|слабостію
нашею.|нашею
небонъ|небонъ
и|і
павлъ|павлъ
такоже|такоже
бѣ|бѣ
ꙗкоже|ꙗкоже
и|і
мꙑ.|мъі
и|і
родилъ|роділъ
сѧ|сѧ
и|і
въскръмленъ.|въскръмленъ
и|і
на|на
ꙁемли|землі
живе.|жіве
и|і
въꙁдѹхъмь|въздоухъмь
дꙑхалъ.|дъіхалъ
нъ|нъ
о|о
иномь|іномь
вельми|вельмі
вѧщьши|вѧщьші
насъ|насъ
бѣаше|бѣаше
и|і
ѹнии.|оуніі
рьвениѥмь|рьвеніемь
и|і
вѣрою.|вѣрою
и|і
любъю|любъю
ѥго.|его
подражаимъ|подражаімъ
ѹбо|оубо
и|і
мꙑ|мъі
ѥго.|его
дадимъ|дадімъ
инами|інамі
вѣщати|вѣщаті
҃хсѹ.|҃хсоу
то|то
бо|бо
тъ|тъ
паче|паче
любить|любіть
и|і
того|того
дѣлма|дѣлма
съсѹдꙑ|съсоудъі
нꙑ|нъі
створилъ.|створілъ
и|і
не|не
хощеть|хощеть
да|да
не|не
останеть|останеть
непогребенъ|непогребенъ
ни|ні
праꙁдьнъ.|праздьнъ
нъ|нъ
присно|прісно
хощеть|хощеть
въ|въ
рѹкѹ|роукоу
и|і
дьржати|дьржаті
да|да
достоить|достоіть
нꙑ|нъі
паче|паче
сътѧгнѹти.|сътѧгноуті
ѹдꙑ|оудъі
и|і
крѣпити|крѣпіті
сѧ|сѧ
и|і
солью|солью
съдьржати|съдьржаті
сѧ|сѧ
҃дховьною.|҃дховьною
аще|аще
бо|бо
нꙑ|нъі
тако|тако
съсТроѥнꙑ|състроенъі
ѹꙁьрить.|оузьріть
въꙁгласить|възгласіть
нашею|нашею
҃дшею|҃дшею
҃хсе.|҃хсе
томѹ|томоу
же|же
бꙑвающю.|бъівающоу
и|і
҃англꙑ|҃англъі
