torot_word|deep_cleaned
рѣчи|рѣчі
повѣдаль|повѣдаль
а꙼|а
не|не
сьтвориль|сьтворіль
дѣломь|дѣломь
то|то
не|не
бишⱑ|бішѧ
вѣровали|вѣровалі
рѣчи|рѣчі
слышⱑще|слъішѧще
а̇|а
дѣла|дѣла
не|не
видѫщⷷ|відѫще
како|како
ти|ті
є̇сть|есть
оу̇мислыль|оуміслъіль
вьстанꙿны̇|вьстаннъі
сы̇|съі
повѣдъникь|повѣдънікь
не|не
ꙗ̇ко|ꙗко
врачь|врачь
ли|лі
хы̇трь|хъітрь
прьвоє̇|прьвое
самь|самь
вькоусить|вькоусіть
растворении̇ѫ̇|растворенііѫ
трѣбы̇и̇|трѣбъіі
да|да
трѣбоуѫ̇щеи̇|трѣбоуѫщеі
цѣлꙿбы|цѣлбъі
беꙁь|безь
боꙗ̇ꙁни|боꙗзні
прии̇мѧть|пріімѧть
побѣдноє̇|побѣдное
скаꙁаниє̇|сказаніе
прьви|прьві
оу̇бо|оубо
и̇ꙁь|ізь
мрьтвихь|мрьтвіхь
г͠ь|г҃ь
влкⷣа|влкда
начѧтокь|начѧтокь
бо|бо
спѧщихь|спѧщіхь
хьⷭ҇|хьс
вьскр͠се|вьскр҃се
нѫ|нѫ
да|да
не|не
гл͠еть|гл҃еть
никтоже|ніктоже
рекыи̇|рекъіі
ѻ̇брѣтає̇мь|обрѣтаемь
и̇ни|іні
мнⷪгы̇|многъі
прѣжде|прѣжде
є̇го|его
вьскрьⷭ҇шѧѫ̇|вьскрьсшѧѫ
и̇лиꙗ̇|іліꙗ
теꙁвить|тезвіть
прѣжде|прѣжде
вьпльщениꙗ̇|вьпльщеніꙗ
б͠жиꙗ̇|б҃жіꙗ
вьдовичи|вьдовічі
сн͠а|сн҃а
вьскрѣсии̇|вьскрѣсіі
и̇|і
є̇лисеи̇|елісеі
такожеⷣ|такожед
сн͠а|сн҃а
соуматѣнинѫ|соуматѣнінѫ
да|да
како|како
ѥсть|есть
начѧло|начѧло
спещимь|спещімь
хьⷭ҇|хьс
а̇ꙁь|азь
ти|ті
боле|боле
сего|сего
скажѫ|скажѫ
сьи̇|сьі
самь|самь
влк͠а|влк҃а
хьⷭ҇|хьс
лаꙁарѣ|лазарѣ
четвередн͠евна|четвередн҃евна
вьскрѣси|вьскрѣсі
ѿ|от
мрьтвы̇хь|мрьтвъіхь
тако|тако
ѥ̇сть|есть
начѧло|начѧло
спѧщимь|спѧщімь
хьⷭ҇|хьс
а̇ꙁь|азь
ти|ті
повѣдѣю|повѣдѣю
є̇же|еже
гл͠ѧ|гл҃ѧ
то|то
тожеⷣ|тожед
и̇|і
ѻ̇|о
всѣхь|всѣхь
ѥ̇же|еже
сѧ|сѧ
ть|ть
прѣжде|прѣжде
є̇го|его
вьск͠рьсли|вьск҃рьслі
вьста|вьста
же|же
лаꙁарь|лазарь
и̇ꙁь|ізь
мрт͠выи̇хь|мрт҃въііхь
прѣжде|прѣжде
вл͠кы|вл҃къі
хаⷭ҇|хас
нѫ|нѫ
въскрьсе|въскрьсе
лаꙁарь|лазарь
да|да
пакы|пакъі
оу̇мреть|оумреть
а̇|а
житиє̇|жітіе
приѫ̇ть|пріѫть
да|да
послоужить|послоужіть
чꙋдеси|чоудесі
и̇|і
пакыжє|пакъіже
подь|подь
см͠рьтнимь|см҃рьтнімь
ѿвѣтомь|отвѣтомь
бѫдеть|бѫдеть
начѧло|начѧло
спещихь|спещіхь
хьⷭ҇|хьс
вь|вь
вторѫѫ̇|вторѫѫ
см͠рьть|см҃рьть
к|к
томоу|томоу
не|не
и̇деть|ідеть
нѫ|нѫ
є̇диноѫ̇|едіноѫ
оу̇мрѣть|оумрѣть
кь|кь
семоу|семоу
быⷭ҇|бъіс
бесьмрътень|бесьмрътень
ꙗ̇коже|ꙗкоже
бѣ|бѣ
и̇|і
древле|древле
и̇|і
свѣдѣтельствоує̇ть|свѣдѣтельствоуеть
павель|павель
ѻ̇|о
гл͠ѣ|гл҃ѣ
семь|семь
хьⷭ҇|хьс
вьск͠рсе|вьск҃рсе
и̇ꙁь|ізь
мр͠твыхь|мр҃твъіхь
нѫ|нѫ
и̇|і
є̇ще|еще
не|не
оу̇мрѣть|оумрѣть
сьмрьⷮ҇|сьмрьт
є̇моу|емоу
оу̇же|оуже
не|не
ѻ̇делѣє̇ть|оделѣеть
ѥ̇же|еже
бо|бо
оу̇мрѣть|оумрѣть
грѣхови|грѣхові
оу̇мрѣть|оумрѣть
є̇диноѫ̇|едіноѫ
а̇|а
є̇же|еже
живеть|жіветь
живеть|жіветь
б͠оу|б҃оу
да|да
сьврьшеноє̇|сьврьшеное
вьск͠рениѥ̇|вьск҃реніе
хьⷭ҇|хьс
покажеть|покажеть
прьвоє̇|прьвое
сего|сего
ради|раді
начетьк|начетьк
спещимь|спещімь
хьⷭ҇|хьс
да|да
ѥ̇же|еже
е̇сть|есть
ѡ̇бѣщаль|обѣщаль
рѣчиѫ̇|рѣчіѫ
то|то
те|те
є̇сть|есть
сконьчалъ|сконьчалъ
дѣлы̇|дѣлъі
а̇ще|аще
не|не
не|не
варить|варіть
сꙿмрꙿть|смрть
то|то
не|не
бѫдеть|бѫдеть
вьстаниꙗ|вьстаніꙗ
аще|аще
не|не
бѫдеть|бѫдеть
смр͠ть|смр҃ть
то|то
нⷭ҇ѣ|нсѣ
лъꙁъ|лъзъ
и̇сьцѣлити|ісьцѣліті
и̇|і
хъⷭ҇|хъс
же|же
крⷭ҇томь|крстомь
смр͠ть|смр҃ть
приѫ̇ть|пріѫть
сьи̇|сьі
дш͠евꙿнѫѫ̇|дш҃евнѫѫ
и̇сꙿцѣли|ісцѣлі
ꙗ̇ꙁвѫ|ꙗзвѫ
и̇|і
дш͠егоубꙿце|дш҃егоубце
погоуби|погоубі
бѣсы|бѣсъі
днеⷭ҇|днес
пронорьливамоу|пронорьлівамоу
диꙗ̇волоу|діꙗволоу
ꙁабрала|забрала
раꙁбиѥ̇на|разбіена
сѫть|сѫть
днеⷭ҇|днес
а̇дови|адові
ꙋꙁы|оузъі
раꙁд͠роушишѧ|разд҃роушішѧ
сѧ|сѧ
днеⷭ҇|днес
лѣпо|лѣпо
є̇сть|есть
намь|намь
побѣднноє̇|побѣднное
слово|слово
гл͠ати|гл҃аті
где|где
ти|ті
оу̇бо|оубо
сьмр͠тꙑ|сьмр҃тъі
побѣда|побѣда
геⷣ|гед
ти|ті
а̇де|аде
жѫло|жѫло
днеⷭ҇|днес
смртꙿноє̇|смртное
и̇ме|іме
прѣмѣни|прѣмѣні
г͠ь|г҃ь
не|не
бо|бо
є̇динако|едінако
оу̇мр͠твие̇|оумр҃твіе
сѧ|сѧ
гл͠еть|гл҃еть
нѫ|нѫ
нѫ|нѫ
спаⷭ҇ние̇|спасніе
и̇|і
покои̇|покоі
прѣжде|прѣжде
бо|бо
пришествиꙗ̇|прішествіꙗ
г͠нѣ|г҃нѣ
и̇|і
крⷭ҇тьнаа̇го|крстьнааго
строѥ̇ниꙗ̇|строеніꙗ
и̇|і
само|само
то|то
и̇мѧ|імѧ
смр͠тноє̇|смр҃тное
страшꙿно|страшно
бѣше|бѣше
нь|нь
бо|бо
прьвы|прьвъі
чл͠кь|чл҃кь
быⷭ҇|бъіс
вь|вь
грѣсѣхь|грѣсѣхь
и̇|і
вь|вь
каꙁни|казні
мѣсо҇ⷮ|мѣсот
великⷪѫ̇|велікоѫ
см͠рътию̇|см҃рътію
ѡ̇сѫди|осѫді
слышавь|слъішавь
же|же
дивнаꙗ̇|дівнаꙗ
сы|съі
смртиѫ̇|смртіѫ
оу̇мр͠шии̇|оумр҃шіі
и̇|і
бл͠жены|бл҃женъі
симь|сімь
и̇менемь|іменемь
гл͠а|гл҃а
рекы̇|рекъі
смр͠ть|смр҃ть
мѫжоу|мѫжоу
покои̇|покоі
и̇|і
дв͠дъ|дв҃дъ
гл͠еть|гл҃еть
см͠ть|см҃ть
грѣшникоу̇|грѣшнікоу
люта|люта
не|не
тьчиѫ̇|тьчіѫ
же|же
сьмр͠ть|сьмр҃ть
се|се
ꙁовѣше|зовѣше
ѿрѣшениѥ̇|отрѣшеніе
ѿ|от
пльти|пльті
нѫ|нѫ
и̇|і
а̇дъ|адъ
слыша|слъіша
пррⷪ҇ка|пррока
въпиѫ̇ща|въпіѫща
ꙁинꙋ|зіноу
вь|вь
а̇дъ|адъ
оу̇сты|оустъі
свои̇ми|своімі
а̇|а
патриа̇рхь|патріархь
и̇ꙗ̇ковь|іꙗковь
гл͠еть|гл҃еть
и̇|і
сведе|сведе
старость|старость
моѫ̇|моѫ
сь|сь
печалии̇|печаліі
въ|въ
а꙼дъ|адъ
и̇|і
дв͠дъ|дв҃дъ
гл͠етъ|гл҃етъ
и̇ꙁбави|ізбаві
(мѧ)|мѧ
ѿ|от
а̇да|ада
и̇|і
многащи|многащі
ѻ̇брⱑщеши|обрѧщеші
въ|въ
ветьхь|ветьхь
смр͠ти|смр҃ті
ꙗ̇дъ|ꙗдъ
ѿ|от
сѫдоу|сѫдоу
прѣставлѣє̇мо|прѣставлѣемо
и̇|і
ꙁовомо|зовомо
ꙁане|зане
[и]|і
ꙁа|за
вьсе|вьсе
на|на
трѣбꙋ|трѣбоу
давь|давь
свою̇|свою
пльть|пльть
влкⷣа|влкда
хотѧ|хотѧ
свѣтлѣи̇ше|свѣтлѣіше
въскр͠се(ни)є|въскр҃сеніе
створитии̇|створітіі
ѿврьже|отврьже
же|же
и̇|і
прьваꙗ̇|прьваꙗ
и̇мена|імена
чл͠колюбець|чл҃колюбець
г͠ь|г҃ь
вь|вь
сьмр͠ти|сьмр҃ті
бо|бо
мѣсто|мѣсто
оу̇спениѥ̇|оуспеніе
и̇|і
пооучениѥ̇|пооученіе
гл͠еть|гл҃еть
сѧ|сѧ
ѿсѫдоу|отсѫдоу
прѣминовениє̇|прѣміновеніе
слыши|слъіші
бо|бо
рекѫща|рекѫща
лаꙁарь|лазарь
дроугь|дроугь
нашь|нашь
оу̇спе|оуспе
нѫ|нѫ
и̇дѫ|ідѫ
вьꙁбоудити|вьзбоудіті
є̇го|его
ꙗ̇коже|ꙗкоже
(бо)|бо
намь|намь
вьꙁбоудитии̇|вьзбоудітіі
оу̇сьпьшаго|оусьпьшаго
такожде|такожде
и̇|і
ѡ̇бьщомоу|обьщомоу
влцⷣѣ|влцдѣ
хⷭ҇оу|хсоу
оу̇м͠рьше|оум҃рьше
велиѥ̇мь|веліемь
глаⷭ҇мь|гласмь
и̇|і
повелѣниѥ̇мь|повелѣніемь
вьставити|вьставіті
оу̇добь|оудобь
ꙁане|зане
(ѥ)же|еже
не|не
бѣше|бѣше
и̇|і
ꙁнає̇мо|знаемо
слово|слово
тѡ|то
то|то
тѣмь|тѣмь
оу̇ченици|оученіці
е̇моу|емоу
не|не
раꙁоумѣшѧ|разоумѣшѧ
що|що
и̇ꙁьг͠ла|ізьг҃ла
донъдеже|донъдеже
ѿврьꙁе|отврьзе
и̇мь|імь
ꙩ̇чи|очі
оу̇мнѣи̇|оумнѣі
днеⷭ҇|днес
намъ|намъ
дроуꙁи|дроузі
свѣтлы̇|свѣтлъі
побѣды|побѣдъі
бы̇шѧ|бъішѧ
днеⷭ҇|днес
неприꙗ̇ꙁниное̇|непріꙗзніное
цр͠тво|цр҃тво
раꙁрⷣоуши|разрдоуші
а̇|а
и̇|і
слы̇ши|слъіші
како|како
ти|ті
д͠ваа̇|д҃ваа
и̇|і
дрѣво|дрѣво
и̇|і
смр͠ть|смр҃ть
нашемоу|нашемоу
бышꙋ|бъішоу
падению̇|паденію
приклады|прікладъі
небонь|небонь
дв͠аа̇|дв҃аа
бѣше|бѣше
ѥ̇уга|еуга
є̇динако|едінако
бо|бо
моужа|моужа
не|не
ꙁнаꙗ̇ше|знаꙗше
ѥ̇гда|егда
прѣльстъ|прѣльстъ
приѫ̇ть|пріѫть
а̇|а
дрѣво|дрѣво
бѣше|бѣше
доубъ|доубъ
тьи̇|тьі
а̇|а
смр͠ть|смр҃ть
каꙁнъ|казнъ
а̇дамовии̇|адамовіі
и̇|і
блюди|блюді
пакы̇|пакъі
како|како
ти|ті
на|на
побѣдѫ|побѣдѫ
бышѫ|бъішѫ
тижде|тіжде
прикладии̇|прікладіі
въ|въ
ѥ̇у̇гы|еугъі
мѣсто|мѣсто
мариꙗ̇|маріꙗ
и̇|і
вь|вь
дрѣво|дрѣво
вⷣѣти|вдѣті
добро|добро
и̇|і
ꙁло|зло
дрѣво|дрѣво
кртⷭ҇ьноѥ̇|кртсьное
ꙗ̇коже|ꙗкоже
реⷱ҇|реч
ѥ̇гда|егда
сѧ|сѧ
и̇ꙁнесе|ізнесе
вьсѧ|вьсѧ
привлѣче|прівлѣче
кь|кь
себѣ|себѣ
и̇|і
вь|вь
смр͠ти|смр҃ті
мѣсто|мѣсто
а̇дамовы|адамовъі
смр͠ть|смр҃ть
гн͠ѣ|гн҃ѣ
дрѣвомь|дрѣвомь
потопии|потопіі
чл͠ка|чл҃ка
неприꙗ̇ꙁнь|непріꙗзнь
и̇|і
самь|самь
пакы|пакъі
потоменъ|потоменъ
быⷭ҇|бъіс
и̇|і
дрѣвомь|дрѣвомь
хвⷭ҇омь|хвсомь
поплѣнень|поплѣнень
быⷭ҇|бъіс
по|по
и̇стинѣ|істінѣ
кто|кто
и̇ꙁьгл͠еть|ізьгл҃еть
силы̇|сілъі
гн͠ѫ|гн҃ѫ
слы̇|слъі
вы̇|въі
створить|створіть
въ|въ
вьсѧ|вьсѧ
хвалы̇|хвалъі
е̇го|его
днⷭ҇е|днсе
а̇нг͠ли|анг҃лі
веселѧт|веселѧт
сѧ|сѧ
и̇же|іже
ны̇|нъі
бл͠говѣщениѥ̇|бл҃говѣщеніе
прии̇мѫть|пріімѫть
реⷱ҇|реч
бо|бо
а̇нг͠ль|анг҃ль
кь|кь
нимь|німь
що|що
и̇щете|іщете
живаго|жіваго
сꙿмр͠ътвы̇ми|смр҃ътвъімі
присно|прісно
бо|бо
животь|жівоть
ѥсть|есть
б͠жє|б҃же
слоⷡ҇|слов
да|да
ѥ̇льмаже|ельмаже
ѡ̇|о
є̇диномь|едіномь
грѣшꙿницѣ|грѣшніцѣ
каѫ̇щимь|каѫщімь
сѧ|сѧ
радость|радость
на|на
нбⷭ҇и|нбсі
и̇|і
на|на
ꙁеми|земі
бы̇ваѥ̇ть|бъіваеть
велъми|велъмі
паче|паче
бѫⷣть|бѫдть
ѻ̇|о
сп͠сѣ|сп҃сѣ
въсего|въсего
мира|міра
днⷭ҇е|днсе
чл͠вчьско(є̇)|чл҃вчьское
ѥⷭ҇ство|есство
ѿ|от
проваго|проваго
и̇стрꙿгꙿи̇|істргі
свободи|свободі
начѧтокь|начѧтокь
хьⷭ҇|хьс
б͠ь|б҃ь
нашь|нашь
е̇гда|егда
помы̇слꙋ|помъіслоу
виждꙋ|віждоу
врьхь|врьхь
свои̇|своі
рекьша|рекьша
пльⷮ҇|пльт
тако|тако
сьдѣлавшѫѫ̇|сьдѣлавшѫѫ
сьмрти|сьмрті
и̇спльнишѧ|іспльнішѧ
сѧ|сѧ
радости|радості
и̇|і
сладости|сладості
и̇|і
въꙁьпи|възьпі
рекѫщи|рекѫщі
г͠ь|г҃ь
вьцр͠и|вьцр҃і
сѧ|сѧ
и̇|і
доброѥ̇|доброе
лѣпотоє|лѣпотое
ѻ̇дѣꙗ̇|одѣꙗ
сѧ|сѧ
и̇|і
сего|сего
радии̇|радіі
не|не
стидить|стідіть
се|се
небес͠ниѥ|небес҃ніе
силы̇|сілъі
и̇|і
самь|самь
влкⷣа|влкда
хьⷭ҇|хьс
не|не
сты̇ди|стъіді
сѧ|сѧ
с|с
нами|намі
праꙁникы|празнікъі
творѧ|творѧ
слышахꙋ|слъішахоу
бо|бо
є̇го|его
гл͠ѧща|гл҃ѧща
желаниє̇мь|желаніемь
въсхотѣхѫ|въсхотѣхѫ
сиѫ̇|сіѫ
паскѫ|паскѫ
ꙗ̇сти|ꙗсті
сь|сь
вами|вамі
да|да
е̇гаⷣ|егад
видиши|відіші
дроуже|дроуже
нетьчию|нетьчію
а̇нгл͠ьскыѫ|англ҃ьскъіѫ
силы|сілъі
нѫ|нѫ
самого|самого
г͠а|г҃а
праꙁноуѫ̇ща|празноуѫща
с|с
тобоѫ̇|тобоѫ
то|то
како|како
ти|ті
є̇сть|есть
радость|радость
трѣбѣ|трѣбѣ
и̇на|іна
ѻ̇|о
дн͠ю|дн҃ю
великы|велікъі
въсѣхь|въсѣхь
дн͠и|дн҃і
дн͠ю|дн҃ю
великь|велікь
бо|бо
є̇си|есі
понеже|понеже
те|те
слн͠це|слн҃це
праведноє̇|праведное
ѻ̇с͠ве|ос҃ве
ти|ті
ѻ̇|о
дн͠ю|дн҃ю
и̇же|іже
мракь|мракь
жидовьска|жідовьска
сьньма|сьньма
ѿврьже|отврьже
а̇|а
свѣть|свѣть
вѣрꙿны̇мь|вѣрнъімь
покаꙁа|показа
ѻ̇|о
дн͠ю|дн҃ю
великы|велікъі
и̇же|іже
тьмѫ|тьмѫ
и̇|і
свѣдѣниꙗ̇|свѣдѣніꙗ
раꙁьгна|разьгна
а̇|а
свѣть|свѣть
вѣдѣꙗ̇нию̇|вѣдѣꙗнію
ꙗ̇ви|ꙗві
кто|кто
то|то
оу̇бо|оубо
цѣлюе̇ть|цѣлюеть
кто|кто
ли|лі
не|не
раⷣоуе̇ть|радоуеть
сѧ|сѧ
припади|пріпаді
кь|кь
въстанꙿномоу|въстанномоу
семꙋ|семоу
дн͠и|дн҃і
нѫ|нѫ
ꙗ̇коже|ꙗкоже
ѥ̇҇|е
повелѣно|повелѣно
ны|нъі
братие̇|братіе
такоже|такоже
сѧ|сѧ
и̇|і
раⷣоує̇мь|радоуемь
вꙿ|в
нъ|нъ
и̇|і
веселимь|веселімь
сѧ|сѧ
не|не
пиꙗ̇ньствини|піꙗньствіні
и̇|і
грьми|грьмі
неприꙗ̇ꙁниными|непріꙗзнінъімі
нѫ|нѫ
дх͠овны̇ми|дх҃овнъімі
радостьми|радостьмі
раⷣоуе̇ми|радоуемі
сⱑ|сѧ
не|не
бо|бо
ꙗ̇ко|ꙗко
корабль|корабль
единого|едіного
нога|нога
сьхрани|сьхрані
нѫ|нѫ
и̇же|іже
ꙩ̇|о
д͠вы|д҃въі
мариѩ̇|маріѧ
хьⷭ҇|хьс
б͠ь|б҃ь
сп͠саѥ̇ть|сп҃саеть
весь|весь
мирь|мірь
и̇|і
ѡ̇свѧщаѥ̇ть|освѧщаеть
раⷣоує̇мь|радоуемь
сѧ|сѧ
и̇|і
веⷭ҇лимь|веслімь
сѧ|сѧ
сь|сь
бо|бо
ни|ні
е̇сть|есть
вь|вь
начело|начело
творѧ|творѧ
хьⷭ҇|хьс
г͠ь|г҃ь
твари|тварі
сеѫ̇|сеѫ
прьвы|прьвъі
створыль|створъіль
є̇|е
вь|вь
седьмы|седьмъі
дн͠ь|дн҃ь
и̇|і
вь|вь
тьмѫ|тьмѫ
прѣстьпльшимь|прѣстьпльшімь
члв͠комь|члв҃комь
мⷧ҇остивы|млостівъі
влкⷣа|влкда
своє̇ѫ̇|своеѫ
пакы̇|пакъі
крьвнѫ̇|крьвнѫ
ѻ̇бновивь|обновівь
и̇|і
ѻ̇свⱑти|освѧті
днеⷭ҇|днес
да|да
веⷭ҇лоує̇мь|веслоуемь
сѧ|сѧ
братиє̇|братіе
и̇|і
раⷣоує̇мь|радоуемь
сѧ|сѧ
вь|вь
сеи̇|сеі
дн͠ъ|дн҃ъ
е̇же|еже
створи|створі
г͠ь|г҃ь
мы|мъі
сѧ|сѧ
раⷣоує̇мь|радоуемь
а̇|а
жидове|жідове
скрьбѧть|скрьбѧть
не|не
послоушавꙿше|послоушавше
дв͠да|дв҃да
пррⷪ҇ка|пррока
и̇ꙁдавна|іздавна
вьпиѫ̇ща|вьпіѫща
ꙩ̇|о
беꙁьи̇стлѣнꙿнѣ|безьістлѣннѣ
хв͠ѣ|хв҃ѣ
вꙿсꙿкрьсени|вскрьсені
и̇|і
гл͠ѧща|гл҃ѧща
кь|кь
б͠оу|б҃оу
ꙗ̇ко|ꙗко
ѿ|от
лица|ліца
хвⷭ҇а|хвса
ꙗ̇ко|ꙗко
нє|не
ѻ̇ставиши|оставіші
дш͠ѫ|дш҃ѫ
ми|мі
вь|вь
адѣ|адѣ
ни|ні
даси|дасі
же|же
прѣпоⷣбномоу|прѣподбномоу
видѣти|відѣті
и̇стлѣниꙗ̇|істлѣніꙗ
гл͠и|гл҃і
жидовине|жідовіне
а̇ще|аще
є̇сть|есть
кто|кто
и̇нь|інь
вьсталъ|вьсталъ
и̇ꙁь|ізь
мр͠твы̇хь|мр҃твъіхь
покажи̇|покажі
да|да
вѣроуѫ̇|вѣроуѫ
ти|ті
а̇ще|аще
ли|лі
никтоже|ніктоже
раꙁвѣ|развѣ
влкⷣкы|влкдкъі
хаⷭ҇|хас
сьи̇|сьі
бо|бо
[и̇]ꙁь|ізь
давныⷯ҇|давнъіх
лⷮ҇ѣ|лтѣ
въпиє̇ть|въпіеть
кь|кь
пррⷪ҇комь|пррокомь
страны̇мь|странъімь
людеⷨ҇|людем
рекь|рекь
ѻжидаи̇те|ожідаіте
мене|мене
вь|вь
дн͠ъ|дн҃ъ
вьстаниꙗ̇|вьстаніꙗ
моє̇го|моего
гл͠еть|гл҃еть
г͠ь|г҃ь
и̇мьже|імьже
сꙋдь|соудь
мои̇|моі
на|на
сьборь|сьборь
странꙿны̇хь|страннъіхь
бѫдеть|бѫдеть
чемоу|чемоу
оу̇бо|оубо
не|не
придеши|прідеші
и̇|і
притечеши|прітечеші
нѫ|нѫ
бѣжиши|бѣжіші
оу̇не|оуне
бо|бо
ти|ті
ѥ̇сть|есть
ꙃѣло|зѣло
н͠нѣ|н҃нѣ
самомоу|самомоу
тебѣ|тебѣ
своє̇ю|своею
волею̇|волею
добро|добро
иꙁъбравьшоу|ізъбравьшоу
и̇|і
сп͠сти|сп҃сті
сѧ|сѧ
и̇ли|ілі
тогда|тогда
не|не
хотѧщоу|хотѧщоу
ти|ті
и̇|і
видѣти|відѣті
и̇маще|імаще
ѥ̇гоже|егоже
ѥ̇си|есі
проболь|проболь
и̇бо|ібо
сѫдъ|сѫдъ
приѫ̇ти|пріѫті
съи̇|съі
дн͠ъ|дн҃ъ
сп͠сению̇|сп҃сенію
гредеть|гредеть
и̇|і
ѡ̇сѫжеⷣнию̇|осѫжеднію
сеи̇|сеі
дн͠ь|дн҃ь
ѥ̇сть|есть
створилъ|створілъ
г͠ь|г҃ь
раⷣоує̇мь|радоуемь
сѧ|сѧ
и̇|і
веⷭ҇лимь|веслімь
сѧ|сѧ
въ|въ
нь|нь
и̇|і
вы̇нѫ|въінѫ
сѧ|сѧ
раⷣоуѥ̇мь|радоуемь
а̇|а
фарисеи̇є̇|фарісеіе
печалъни|печалъні
сѧть|сѧть
почто|почто
и̇мьже|імьже
не|не
послоушашѧ|послоушашѧ
патриа̇рꙿха|патріарха
и̇ꙗ̇кова|іꙗкова
и̇ꙁаⷣвна|ізадвна
вьпиѫ̇ща|вьпіѫща
ѻ̇|о
гн͠и|гн҃і
вьск͠рсении̇|вьск҃рсеніі
и̇|і
рекѫща|рекѫща
сице|сіце
вьꙁлегы̇|вьзлегъі
поспа|поспа
ꙗ̇ко|ꙗко
и̇|і
львь|львь
и̇|і
виждь|віждь
кто|кто
и̇|і
въꙁбоудить|възбоудіть
что|что
ми|мі
слышꙵ|слъіш
жидовине|жідовіне
покажиⷨ|покажім
етера|етера
ц͠рьскы|ц҃рьскъі
въск͠рсьша|въск҃рсьша
по|по
поⷣбьствоу|подбьствоу
ль(в͠о)воу|льв҃овоу
да|да
ти|ті
вѣроує̇мь|вѣроуемь
ѥ̇же|еже
ны̇|нъі
г͠лете|г҃лете
а̇ще|аще
ли|лі
нⷭ҇ѣ|нсѣ
того|того
раꙁвѣ|развѣ
влвⷣкы̇|влвдкъі
хаⷭ҇|хас
и̇же|іже
ꙗ̇ко|ꙗко
и̇|і
львь|львь
поспавь|поспавь
тридн͠евно|трідн҃евно
и̇|і
ꙗ̇ко|ꙗко
и̇|і
скимень|скімень
вьста|вьста
и̇|і
чемоу|чемоу
не|не
вѣроує̇ши|вѣроуеші
вьставꙿшомоу|вьставшомоу
скажѫ|скажѫ
же|же
ти|ті
почто|почто
ѥⷭ҇|ес
по|по
поⷣбьствꙋ|подбьствоу
львовоу|львовоу
вьсталъ|вьсталъ
ꙗ̇коже|ꙗкоже
бо|бо
львъ|львъ
вь|вь
свои̇|своі
пещерѣ|пещерѣ
спе|спе
ѿврьстѣ|отврьстѣ
и̇мать|імать
ꙩ̇чи|очі
тѣмьжде|тѣмьжде
ѡ̇браꙁомь|образомь
и̇|і
влкⷣа|влкда
хъⷭ҇|хъс
спѧ|спѧ
вь|вь
гробѣ|гробѣ
и̇|і
бж͠естьвьноу|бж҃естьвьноу
не|не
смѣживь|смѣжівь
ꙩ̇ч͠ию̇|оч҃ію
и̇|і
вьставь|вьставь
и̇ꙁь|ізь
мр͠твыхь|мр҃твъіхь
пльтиѫ̇|пльтіѫ
беꙁь|безь
стле|стле
и̇|і
неи̇стлѣниє̇|неістлѣніе
пльⷮ҇ны̇мь|пльтнъімь
дасть|дасть
сеи̇|сеі
е̇сть|есть
дн͠ь|дн҃ь
ѥ̇же|еже
створи|створі
г͠ь|г҃ь
раⷣоує̇мь|радоуемь
сѧ|сѧ
въ|въ
нь|нь
и̇|і
веселимꙿ|веселім
се|се
сие̇|сіе
бо|бо
радости|радості
доꙁре|дозре
дв͠дь|дв҃дь
пррⷪ҇чьскыма|пррочьскъіма
ѡ̇чима|очіма
гл͠аше|гл҃аше
рекы|рекъі
вьси|вьсі
ѫ̇ꙁыци|ѫзъіці
вьсплещѣте|вьсплещѣте
рѫкама|рѫкама
и̇мьже|імьже
оу̇даливꙿше|оудалівше
сⱑ|сѧ
и̇|і
блиꙁь|блізь
бышѧ|бъішѧ
и̇|і
вьси|вьсі
еꙁыци|езъіці
вьсплещате|вьсплещате
рѫкама|рѫкама
понеже|понеже
гн͠ею̇|гн҃ею
крьвию|крьвію
и̇скоуплени|іскоуплені
бысте|бъісте
и̇|і
попрасте|попрасте
дрьжавѫ|дрьжавѫ
сꙿмр͠ти|смр҃ті
оу̇бѣлим|оубѣлім
сѧ|сѧ
братиѥ̇|братіе
дѣлы|дѣлъі
добрими|добрімі
и̇|і
бѫдѣмь|бѫдѣмь
ꙗ̇ко|ꙗко
и̇|і
свѣть|свѣть
слышахомь|слъішахомь
вь|вь
сиѫ̇|сіѫ
нощь|нощь
ѥ̇уⷢ҇листа|еугліста
глѧща|глѧща
вь|вь
веⷱ҇рь|вечрь
соуботꙿны|соуботнъі
и̇же|іже
тꙿмѣ|тмѣ
поꙁⷣѣ|поздѣ
ꙃѣло|зѣло
нощиѩ̇|нощіѧ
вь|вь
свитаю̇щаго|світающаго
прьваго|прьваго
вь|вь
сѫботахь|сѫботахь
приде|пріде
мариꙗ̇|маріꙗ
магдалини|магдаліні
и̇|і
дроугаꙗ̇|дроугаꙗ
мариꙗ̇|маріꙗ
видѣти|відѣті
гроба|гроба
гн͠ѣ|гн҃ѣ
і̇свⷭ҇а|ісвса
се|се
же|же
трѫсь|трѫсь
с|с
нбеⷭ҇|нбес
великь|велікь
а꙼нгл͠ь|англ҃ь
сьшедъ|сьшедъ
с|с
нбеⷭ҇|нбес
и̇|і
ѿвали|отвалі
камень|камень
и̇|і
сѣдѣше|сѣдѣше
на|на
немь|немь
бѣше|бѣше
же|же
видѣниѥ̇|відѣніе
є̇го|его
ꙗ̇ко|ꙗко
и̇|і
мльнии̇|мльніі
и̇|і
