torot_word|deep_cleaned
игры|ігръі
многашьды|многашьдъі
же|же
пакы|пакъі
ѥгда|егда
възвѣстѧхѹть|възвѣстѧхоуть
приходъ|пріходъ
томѹ|томоу
блаженаго|блаженаго
тоже|тоже
тако|тако
тъ|тъ
ишьдъ|ішьдъ
того|того
сърѣташе|сърѣташе
радѹꙗ|радоуꙗ
сѧ|сѧ
прѣдъ|прѣдъ
двьрьми|двьрьмі
храмѹ|храмоу
и|і
тако|тако
вънидоста|вънідоста
оба|оба
в|в
храмъ|храмъ
се|се
же|же
ꙗкоже|ꙗкоже
веселѧ|веселѧ
сѧ|сѧ
гл҃аше|гл҃аше
пр҃пдбьномѹ|пр҃пдбьномоу
се|се
оч҃е|оч҃е
истинѹ|істіноу
ти|ті
гл҃ю|гл҃ю
ꙗко|ꙗко
аще|аще
быша|бъіша
ми|мі
възвѣстили|възвѣстілі
оц҃ѧ|оц҃ѧ
въставъша|въставъша
ѿ|от
мьртвыихъ|мьртвъііхъ
не|не
быхъ|бъіхъ
сѧ|сѧ
тако|тако
радовалъ|радовалъ
ꙗко|ꙗко
о|о
приходѣ|пріходѣ
твоѥмь|твоемь
и|і
не|не
быхъ|бъіхъ
сѧ|сѧ
того|того
тако|тако
боꙗлъ|боꙗлъ
или|ілі
сѹмьнѣлъ|соумьнѣлъ
ꙗкоже|ꙗкоже
пр҃пдбьныꙗ|пр҃пдбьнъіꙗ
твоѥꙗ|твоеꙗ
дш҃а|дш҃а
блаженыи|блаженъіі
же|же
тоже|тоже
аще|аще
тако|тако
боиши|боіші
сѧ|сѧ
мене|мене
то|то
да|да
сътвори|сътворі
волю|волю
мою|мою
и|і
възврати|възвраті
брата|брата
своѥго|своего
на|на
столъ|столъ
иже|іже
ѥмѹ|емоу
бл҃говѣрьныи|бл҃говѣрьнъіі
оц҃ь|оц҃ь
свои|своі
прѣдасть|прѣдасть
онъ|онъ
же|же
о|о
семь|семь
ѹмълъче|оумълъче
не|не
могыи|могъіі
чьто|чьто
ѿвѣщати|отвѣщаті
къ|къ
симъ|сімъ
тольми|тольмі
бо|бо
бѣ|бѣ
и|і
врагъ|врагъ
раждьглъ|раждьглъ
гнѣвъмь|гнѣвъмь
на|на
брата|брата
своѥго|своего
ꙗко|ꙗко
ни|ні
слѹхъмь|слоухъмь
хотѧше|хотѧше
того|того
слышати|слъішаті
оц҃ь|оц҃ь
же|же
нашь|нашь
ѳеодосии|ѳеодосіі
бѣ|бѣ
по|по
вьсѧ|вьсѧ
дн҃и|дн҃і
и|і
нощи|нощі
молѧ|молѧ
б҃а|б҃а
о|о
хо҃любьци|хо҃любьці
изиславѣ|ізіславѣ
и|і
ѥще|еще
же|же
въ|въ
ектении|ектеніі
велѧ|велѧ
того|того
поминати|помінаті
ꙗко|ꙗко
стольномѹ|стольномоу
томѹ|томоу
кнѧзю|кнѧзю
и|і
старѣишю|старѣішоу
вьсѣхъ|вьсѣхъ
сего|сего
же|же
ꙗкоже|ꙗкоже
реч҃|реч҃
чрѣсъ|чрѣсъ
законъ|законъ
сѣдъшю|сѣдъшоу
на|на
столѣ|столѣ
томь|томь
не|не
велѧше|велѧше
поминати|помінаті
въ|въ
своѥмь|своемь
манастыри|манастъірі
ѡ|о
семь|семь
же|же
едъва|едъва
ѹмолѥнъ|оумоленъ
бывъ|бъівъ
ѿ|от
братиѣ|братіѣ
повелѣ|повелѣ
и|і
того|того
съ|съ
нимь|німь
поминати|помінаті
обаче|обаче
же|же
пьрьвоѥ|пьрьвое
хо҃любьцѧ|хо҃любьцѧ
ти|ті
тъгда|тъгда
сего|сего
благаго|благаго
великыи|велікъіі
же|же
никонъ|ніконъ
видѣвъ|відѣвъ
таковоѥ|таковое
съмѧтениѥ|съмѧтеніе
въ|въ
кнѧзихъ|кнѧзіхъ
сѹще|соуще
ѿиде|отіде
съ|съ
инѣма|інѣма
дъвѣма|дъвѣма
чьрьноризьцема|чьрьнорізьцема
въ|въ
прѣжереченыи|прѣжереченъіі
островъ|островъ
идеже|ідеже
бѣ|бѣ
манастырь|манастъірь
съставилъ|съставілъ
и|і
блаженомѹ|блаженомоу
ѳеодосию|ѳеодосію
мъного|мъного
того|того
моливъшю|молівъшоу
ꙗко|ꙗко
да|да
не|не
разлѹчити|разлоучіті
сѧ|сѧ
има|іма
донъдеже|донъдеже
ѥста|еста
въ|въ
плъти|плъті
и|і
не|не
ѿходити|отходіті
ѥмѹ|емоу
ѿ|от
нѥго|него
обаче|обаче
онъ|онъ
не|не
послѹшавъ|послоушавъ
ѥго|его
о|о
томь|томь
нъ|нъ
ꙗкоже|ꙗкоже
рече|рече
сѧ|сѧ
ѿиде|отіде
въ|въ
своѥ|свое
мѣсто|мѣсто
тъгда|тъгда
же|же
оц҃ь|оц҃ь
нашь|нашь
ѳеодосии|ѳеодосіі
напълнивъ|напълнівъ
сѧ|сѧ
дх҃а|дх҃а
ст҃го|ст҃го
начатъ|начатъ
бл҃годатию|бл҃годатію
бж҃иѥю|бж҃іею
подвизати|подвізаті
сѧ|сѧ
ꙗкоже|ꙗкоже
въселити|въселіті
томѹ|томоу
въ|въ
дрȣгоѥ|дроугое
мѣсто|мѣсто
помагающȣ|помагающоу
томѹ|томоу
ст҃омѹ|ст҃омоу
дх҃ѹ|дх҃оу
и|і
цр҃квь|цр҃квь
же|же
великѹ|велікоу
камениѥмь|каменіемь
възградити|възградіті
въ|въ
имѧ|імѧ
ст҃ыꙗ|ст҃ъіꙗ
бц҃ѧ|бц҃ѧ
и|і
приснодв҃ыꙗ|пріснодв҃ъіꙗ
мариꙗ|маріꙗ
пьрьвѣи|пьрьвѣі
бо|бо
цр҃кви|цр҃кві
древѧнѣ|древѧнѣ
сѹщи|соущі
и|і
малѣ|малѣ
на|на
приꙗтиѥ|пріꙗтіе
братии|братіі
въ|въ
начатъкъ|начатъкъ
же|же
таковааго|таковааго
дѣла|дѣла
събьра|събьра
сѧ|сѧ
множьство|множьство
людии|людіі
и|і
мѣсто|мѣсто
на|на
възгражениѥ|възграженіе
овѣмъ|овѣмъ
ова|ова
кажющемъ|кажоущемъ
инѣмъ|інѣмъ
же|же
ино|іно
и|і
вьсѣхъ|вьсѣхъ
не|не
бѣ|бѣ
подобьно|подобьно
мѣсто|мѣсто
кнѧжю|кнѧжоу
полю|полю
близь|блізь
прилежащю|прілежащоу
и|і
се|се
по|по
строю|строю
божию|божію
бѣ|бѣ
бл҃гыи|бл҃гъіі
кнѧзь|кнѧзь
ст҃ославъ|ст҃ославъ
тѹда|тоуда
минѹꙗ|міноуꙗ
и|і
видѣвъ|відѣвъ
многъ|многъ
народъ|народъ
въпроси|въпросі
чьто|чьто
творѧть|творѧть
тѹ|тоу
и|і
ꙗкоже|ꙗкоже
ѹвѣдѣвъ|оувѣдѣвъ
и|і
съвративъ|съвратівъ
конꙗ|конꙗ
приѣха|пріѣха
къ|къ
нимъ|німъ
и|і
ꙗко|ꙗко
ѿ|от
б҃а|б҃а
подвиженъ|подвіженъ
показа|показа
тѣмъ|тѣмъ
мѣсто|мѣсто
на|на
своѥмь|своемь
поли|полі
велѧ|велѧ
тѹ|тоу
възградити|възградіті
тѹ|тоу
таковѹю|таковоую
цр҃квь|цр҃квь
се|се
же|же
ꙗкоже|ꙗкоже
и|і
по|по
мл҃твѣ|мл҃твѣ
томѹ|томоу
самомѹ|самомоу
начатъкъ|начатъкъ
копанию|копанію
положити|положіті
бѣаше|бѣаше
же|же
и|і
самъ|самъ
блаженыи|блаженъіі
ѳеодосии|ѳеодосіі
по|по
вьсѧ|вьсѧ
дн҃и|дн҃і
съ|съ
братиею|братіею
подвизаꙗ|подвізаꙗ
сѧ|сѧ
и|і
трѹжаꙗ|троужаꙗ
о|о
възгражении|възграженіі
таковаго|таковаго
домѹ|домоу
обаче|обаче
аще|аще
и|і
но|но
съвьрьши|съвьрьші
ѥго|его
живъ|жівъ
сы|съі
нъ|нъ
се|се
и|і
по|по
съмьрьти|съмьрьті
того|того
стефанѹ|стефаноу
приимъшю|пріімъшоу
игѹменьство|ігоуменьство
и|і
б҃ѹ|б҃оу
помагающю|помагающоу
томѹ|томоу
молитвами|молітвамі
прп҃дбьнааго|прп҃дбьнааго
оц҃а|оц҃а
нашего|нашего
ѳеодосиꙗ|ѳеодосіꙗ
съвьрьшено|съвьрьшено
дѣло|дѣло
и|і
домъ|домъ
съграженъ|съграженъ
тѹ|тоу
же|же
братии|братіі
преселивъшемъ|преселівъшемъ
сѧ|сѧ
и|і
онъде|онъде
же|же
малѹ|малоу
ихъ|іхъ
оставъшю|оставъшоу
и|і
съ|съ
тѣми|тѣмі
прозвутерѹ|прозвутероу
и|і
диꙗконѹ|діꙗконоу
ꙗкоже|ꙗкоже
по|по
вьсѧ|вьсѧ
дн҃и|дн҃і
и|і
тѹ|тоу
ст҃аꙗ|ст҃аꙗ
литурьгиꙗ|літурьгіꙗ
съвьрьшаѥть|съвьрьшаеть
сѧ|сѧ
се|се
же|же
житиѥ|жітіе
пр҃пдбьнааго|пр҃пдбьнааго
и|і
блаженааго|блаженааго
оц҃ѧ|оц҃ѧ
нашего|нашего
ѳеодосиꙗ|ѳеодосіꙗ
ѥже|еже
ѿ|от
ѹны|оунъі
вьрьсты|вьрьстъі
до|до
сьде|сьде
ѿ|от
многаго|многаго
мало|мало
въписахъ|въпісахъ
къто|къто
бо|бо
довъльнъ|довъльнъ
вьсѧ|вьсѧ
по|по
рѧдѹ|рѧдоу
съписати|съпісаті
добраꙗ|добраꙗ
ѹправлениꙗ|оуправленіꙗ
сего|сего
блаженааго|блаженааго
мѹжа|моужа
къто|къто
же|же
възможеть|възможеть
по|по
достоꙗнию|достоꙗнію
ѥго|его
похвалити|похваліті
аще|аще
бо|бо
искѹшю|іскоушоу
сѧ|сѧ
того|того
достоино|достоіно
противѹ|протівоу
исправлѥнию|ісправленію
ѥго|его
похвалити|похваліті
нъ|нъ
не|не
възмогѹ|възмогоу
грѹбъ|гроубъ
сы|съі
и|і
неразѹмичьнъ|неразоумічьнъ
многашьды|многашьдъі
же|же
сего|сего
блаженаго|блаженаго
кнѧзи|кнѧзі
и|і
епс҃пи|епс҃пі
хотѣша|хотѣша
того|того
искѹсити|іскоусіті
осилꙗюще|осілꙗюще
словесы|словесъі
нъ|нъ
не|не
възмогоша|възмогоша
и|і
акы|акъі
о|о
камыкъ|камъікъ
бо|бо
приразивъше|пріразівъше
сѧ|сѧ
ѡскакахѹ|оскакахоу
ограженъ|ограженъ
бо|бо
бѣ|бѣ
вѣрою|вѣрою
и|і
надежею|надежею
ѥже|еже
къ|къ
гѹ҃|гоу҃
нашемѹ|нашемоу
іс҃у|іс҃у
х҃ѹ|х҃оу
и|і
въ|въ
себе|себе
жилище|жіліще
ст҃ааго|ст҃ааго
дх҃а|дх҃а
сьтвори|сьтворі
и|і
бы҃с|бъі҃с
въдовицѧмъ|въдовіцѧмъ
застѹпьникъ|застоупьнікъ
и|і
сирыимъ|сіръіімъ
помощьникъ|помощьнікъ
и|і
ѹбогыимъ|оубогъіімъ
застѹпьникъ|застоупьнікъ
и|і
съ|съ
проста|проста
рещи|рещі
вьсѧ|вьсѧ
приходѧщаꙗ|пріходѧщаꙗ
ѹча|оуча
и|і
ѹтѣшаꙗ|оутѣшаꙗ
ѿпѹщааше|отпоущааше
ѹбогыимъ|оубогъіімъ
же|же
подаваꙗ|подаваꙗ
ѥже|еже
на|на
потрѣбѹ|потрѣбоу
и|і
на|на
пищю|піщоу
тѣ҃м|тѣ҃м
мънози|мънозі
же|же
того|того
ѿ|от
несъмысльныихъ|несъмъісльнъііхъ
ѹкарѧхѹть|оукарѧхоуть
тоже|тоже
сии|сіі
съ|съ
радостию|радостію
та|та
приимааше|пріімааше
се|се
же|же
ꙗкоже|ꙗкоже
и|і
ѿ|от
ѹченикъ|оученікъ
своихъ|своіхъ
многашьды|многашьдъі
ѹкоризны|оукорізнъі
и|і
досажениꙗ|досаженіꙗ
томѹ|томоу
приимати|прііматі
нъ|нъ
обаче|обаче
онъ|онъ
б҃а|б҃а
молѧ|молѧ
за|за
вьсѧ|вьсѧ
прѣбываше|прѣбъіваше
и|і
ѥще|еще
же|же
и|і
о|о
хѹдости|хоудості
ризьнѣи|різьнѣі
мнози|мнозі
ѿ|от
невѣгла҃с|невѣгла҃с
ѹсмихающе|оусміхающе
сѧ|сѧ
томѹ|томоу
рѹгахѹть|роугахоуть
сѧ|сѧ
онъ|онъ
же|же
и|і
о|о
томь|томь
не|не
поскърьбѣ|поскърьбѣ
нъ|нъ
бѣ|бѣ
радѹꙗ|радоуꙗ
сѧ|сѧ
о|о
порѹгании|пороуганіі
своѥмь|своемь
и|і
о|о
ѹкоризнѣ|оукорізнѣ
и|і
вельми|вельмі
веселѧ|веселѧ
сѧ|сѧ
б҃а|б҃а
о|о
томь|томь
прославлѧше|прославлѧше
ꙗкоже|ꙗкоже
бо|бо
аще|аще
къто|къто
не|не
знаꙗ|знаꙗ
того|того
ти|ті
видѧше|відѧше
и|і
въ|въ
такои|такоі
одежи|одежі
сȣща|соуща
то|то
не|не
мьнѧаше|мьнѧаше
того|того
самого|самого
сѹща|соуща
блаженааго|блаженааго
игѹмена|ігоумена
нъ|нъ
ꙗко|ꙗко
ѥдиного|едіного
ѿ|от
варѧщиихъ|варѧщііхъ
се|се
бо|бо
и|і
въ|въ
ѥдинъ|едінъ
дн҃ь|дн҃ь
идѹщю|ідоущоу
томѹ|томоу
къ|къ
дѣлателѥмъ|дѣлателемъ
идеже|ідеже
бѣша|бѣша
црк҃вь|црк҃вь
зижющеи|зіжоущеі
сърѣте|сърѣте
и|і
того|того
ѹбога|оубога
въдовицѧ|въдовіцѧ
ꙗже|ꙗже
бѣ|бѣ
ѿ|от
сѹдии|соудіі
обидима|обідіма
и|і
гл҃а|гл҃а
томȣ|томоу
самомѹ|самомоу
блаженомȣ|блаженомоу
чьрьноризьче|чьрьнорізьче
повѣжь|повѣжь
ми|мі
аще|аще
дома|дома
ѥсть|есть
игѹменъ|ігоуменъ
вашь|вашь
гл҃а|гл҃а
тои|тоі
блаженыи|блаженъіі
чьто|чьто
трѣбѹѥши|трѣбоуеші
ѿ|от
нѥго|него
ꙗко|ꙗко
тъ|тъ
чл҃вкъ|чл҃вкъ
ѥсть|есть
грѣшьнъ|грѣшьнъ
гл҃а|гл҃а
томѹ|томоу
жена|жена
аще|аще
грѣшьнъ|грѣшьнъ
ѥсть|есть
не|не
вѣмь|вѣмь
тъкъмо|тъкъмо
се|се
вѣмь|вѣмь
ꙗко|ꙗко
многы|многъі
избави|ізбаві
ѿ|от
печали|печалі
и|і
напасти|напасті
и|і
сего|сего
ради|раді
и|і
азъ|азъ
прїдохъ|прідохъ
ꙗко|ꙗко
да|да
и|і
мнѣ|мнѣ
поможеть|поможеть
обидимѣ|обідімѣ
сѹщи|соущі
бес|бес
правьды|правьдъі
ѿ|от
сѹдии|соудіі
таче|таче
блаженыи|блаженъіі
ѹвѣдѣвъ|оувѣдѣвъ
ꙗже|ꙗже
о|о
нѥи|неі
съжали|съжалі
си|сі
гл҃а|гл҃а
тои|тоі
жено|жено
нынѣ|нъінѣ
иди|іді
въ|въ
домъ|домъ
свои|своі
и|і
се|се
ѥгда|егда
придеть|прідеть
игѹменъ|ігоуменъ
нашь|нашь
тоже|тоже
азъ|азъ
възвѣщю|възвѣщоу
ѥмѹ|емоу
ѥже|еже
о|о
тебѣ|тебѣ
и|і
тъ|тъ
избавить|ізбавіть
тѧ|тѧ
ѿ|от
печали|печалі
тоꙗ|тоꙗ
то|то
же|же
слышавъши|слъішавъші
жена|жена
ѿъиде|отъіде
въ|въ
домъ|домъ
свои|своі
и|і
блаженыи|блаженъіі
иде|іде
къ|къ
сѹдии|соудіі
и|і
ѥже|еже
о|о
нѥи|неі
гл҃авъ|гл҃авъ
томѹ|томоу
избави|ізбаві
тѹ|тоу
ѿ|от
насилиꙗ|насіліꙗ
того|того
ꙗкоже|ꙗкоже
томѹ|томоу
посълавъшю|посълавъшоу
възвратити|възвратіті
тои|тоі
имьже|імьже
бѣ|бѣ
обидѧ|обідѧ
ю|ю
тако|тако
же|же
сии|сіі
блаженыи|блаженъіі
оц҃ь|оц҃ь
нашь|нашь
ѳеодосии|ѳеодосіі
многыимъ|многъіімъ
застѹпьникъ|застоупьнікъ
бысть|бъість
прѣдъ|прѣдъ
сѹдиꙗми|соудіꙗмі
и|і
кнѧзи|кнѧзі
избавлꙗꙗ|ізбавлꙗꙗ
тѣхъ|тѣхъ
не|не
бо|бо
можахѹть|можахоуть
ни|ні
въ|въ
чемь|чемь
прѣслѹшати|прѣслоушаті
его|его
вѣдѹще|вѣдоуще
и|і
правьдьна|правьдьна
и|і
ст҃а|ст҃а
не|не
бо|бо
ѥго|его
чьстѧхѹ|чьстѧхоу
чьстьныихъ|чьстьнъііхъ
ради|раді
пърътъ|пърътъ
или|ілі
свѣтьлыꙗ|свѣтьлъіꙗ
одежа|одежа
или|ілі
имѣниꙗ|імѣніꙗ
ради|раді
мъногаго|мъногаго
нъ|нъ
чистаго|чістаго
ѥго|его
ради|раді
житиꙗ|жітіꙗ
и|і
свѣтьлыꙗ|свѣтьлъіꙗ
дш҃а|дш҃а
и|і
поѹчениѥ|пооученіе
того|того
многыихъ|многъііхъ
ꙗже|ꙗже
кыпѧхѹть|къіпѧхоуть
сты҃мь|стъі҃мь
дх҃ъмь|дх҃ъмь
ѿ|от
ѹстъ|оустъ
ѥго|его
козьлины|козьлінъі
бо|бо
томѹ|томоу
бѣахѹть|бѣахоуть
ꙗко|ꙗко
многоцѣньнаꙗ|многоцѣньнаꙗ
и|і
свѣтьлаꙗ|свѣтьлаꙗ
одежа|одежа
власѧницѧ|власѧніцѧ
же|же
ꙗко|ꙗко
се|се
чьстьнаꙗ|чьстьнаꙗ
и|і
цс҃рьскаꙗ|цс҃рьскаꙗ
багърѧницѧ|багърѧніцѧ
и|і
тако|тако
тѣмь|тѣмь
величаѧ|велічаѧ
сѧ|сѧ
ходѧше|ходѧше
и|і
житиѥмь|жітіемь
бо҃ѹгодьно|бо҃оугодьно
поживъ|пожівъ
и|і
ѹже|оуже
на|на
коньць|коньць
житиꙗ|жітіꙗ
прѣшьдъ|прѣшьдъ
прѣже|прѣже
ѹвѣдѣвъ|оувѣдѣвъ
ѥже|еже
къ|къ
бѹ҃|боу҃
своѥ|свое
ѿшьствиѥ|отшьствіе
и|і
дьнь|дьнь
покоꙗ|покоꙗ
своѥго|своего
правьдьныимъ|правьдьнъіімъ
бо|бо
съмьрьть|съмьрьть
покои|покоі
ѥсть|есть
тъгда|тъгда
же|же
ѹже|оуже
повелѣ|повелѣ
събьрати|събьраті
вьсю|вьсю
братию|братію
и|і
ѥже|еже
въ|въ
селѣхъ|селѣхъ
или|ілі
на|на
инѹ|іноу
кѹю|коую
потрѣбѹ|потрѣбоу
шьли|шьлі
и|і
вьсѧ|вьсѧ
съзъвавъ|съзъвавъ
начатъ|начатъ
казати|казаті
тиѹны|тіоунъі
и|і
приставьникы|пріставьнікъі
и|і
слѹгы|слоугъі
ѥже|еже
прѣбывати|прѣбъіваті
комѹжьдо|комоужьдо
въ|въ
порѹченѣи|пороученѣі
ѥмȣ|емоу
слѹжьбѣ|слоужьбѣ
съ|съ
вьсѧкыимь|вьсѧкъіімь
прилежаниѥмь|прілежаніемь
и|і
съ|съ
страхъмь|страхъмь
бж҃иѥмь|бж҃іемь
въ|въ
покорении|покореніі
и|і
любъви|любъві
и|і
тако|тако
пакы|пакъі
вьсѧ|вьсѧ
съ|съ
сльзами|сльзамі
ѹчааше|оучааше
ѥже|еже
ѡ|о
сп҃сении|сп҃сеніі
дш҃и|дш҃і
и|і
бо҃ѹгодьнѣмь|бо҃оугодьнѣмь
житии|жітіі
и|і
о|о
пощении|пощеніі
и|і
ѥже|еже
къ|къ
цр҃кви|цр҃кві
тъщаниѥ|тъщаніе
и|і
въ|въ
тои|тоі
съ|съ
страхъмь|страхъмь
стоꙗниѥ|стоꙗніе
и|і
о|о
братолюбии|братолюбіі
и|і
ѡ|о
покорении|покореніі
ѥже|еже
не|не
тъкъмо|тъкъмо
къ|къ
старѣишинамъ|старѣішінамъ
нъ|нъ
и|і
къ|къ
съвьрьстьныимъ|съвьрьстьнъіімъ
себѣ|себѣ
любъвь|любъвь
и|і
покорениѥ|покореніе
имѣти|імѣті
гл҃авъ|гл҃авъ
отъпѹсти|отъпоусті
ꙗ|ꙗ
самъ|самъ
же|же
вълѣзъ|вълѣзъ
въ|въ
келию|келію
начатъ|начатъ
плакати|плакаті
сѧ|сѧ
биꙗ|біꙗ
въ|въ
пьрьси|пьрьсі
своꙗ|своꙗ
припадаꙗ|пріпадаꙗ
къ|къ
бѹ҃|боу҃
и|і
молѧ|молѧ
сѧ|сѧ
ѥмѹ|емоу
о|о
сп҃сении|сп҃сеніі
дш҃и|дш҃і
и|і
о|о
стадѣ|стадѣ
своѥмь|своемь
и|і
о|о
мѣстѣ|мѣстѣ
томь|томь
братиꙗ|братіꙗ
же|же
ишьдъше|ішьдъше
вънъ|вънъ
гл҃ахѹ|гл҃ахоу
къ|къ
себѣ|себѣ
чьто|чьто
ѹбо|оубо
сии|сіі
сицево|сіцево
гл҃еть|гл҃еть
еда|еда
къде|къде
ѿшьдъ|отшьдъ
съкрыти|съкръіті
сѧ|сѧ
хощеть|хощеть
въ|въ
таинѣ|таінѣ
мѣстѣ|мѣстѣ
ти|ті
жити|жіті
ѥдинъ|едінъ
и|і
намъ|намъ
не|не
вѣдѹщемъ|вѣдоущемъ
ѥго|его
ꙗкоже|ꙗкоже
многашьды|многашьдъі
въсхотѣ|въсхотѣ
тако|тако
сътворити|сътворіті
нъ|нъ
ѹмолѥнъ|оумоленъ
бывааше|бъівааше
о|о
томь|томь
ѿ|от
кнѧзꙗ|кнѧзꙗ
и|і
ѿ|от
вельможь|вельможь
братии|братіі
о|о
томь|томь
паче|паче
молѧщи|молѧщі
сѧ|сѧ
и|і
тако же|такоже
и|і
тѹ|тоу
тако|тако
тѣмъ|тѣмъ
мьнѧщемъ|мьнѧщемъ
таче|таче
по|по
сихъ|сіхъ
блаженаго|блаженаго
зимѣ|зімѣ
възгрозивъши|възгрозівъші
и|і
огню|огню
ѹже|оуже
лютѣ|лютѣ
распальшѹ|распальшоу
и|і
и|і
не|не
могыи|могъіі
къ|къ
томѹ|томоу
ничьтоже|нічьтоже
възлеже|възлеже
на|на
одрѣ|одрѣ
рекъ|рекъ
волꙗ|волꙗ
бж҃иꙗ|бж҃іꙗ
да|да
бѹдеть|боудеть
и|і
ꙗкоже|ꙗкоже
изволи|ізволі
сѧ|сѧ
ѥмѹ|емоу
о|о
мънѣ|мънѣ
тако|тако
да|да
сътворить|сътворіть
нъ|нъ
обаче|обаче
молю|молю
ти|ті
сѧ|сѧ
владыко|владъіко
мои|моі
милостивъ|мілостівъ
бѹди|боуді
дш҃и|дш҃і
моѥи|моеі
да|да
не|не
сърѧщеть|сърѧщеть
ѥꙗ|еꙗ
противьныихъ|протівьнъііхъ
лѹкавьство|лоукавьство
нъ|нъ
да|да
приимѹть|пріімоуть
ю|ю
ан҃гли|ан҃глі
твои|твоі
проводѧще|проводѧще
ю|ю
сквозѣ|сквозѣ
пронырьство|пронъірьство
тьмьныихъ|тьмьнъііхъ
тѣхъ|тѣхъ
мытарьство|мъітарьство
приводѧще|пріводѧще
ю|ю
къ|къ
твоѥго|твоего
милосьрьдиꙗ|мілосьрьдіꙗ
свѣтѹ|свѣтоу
и|і
си|сі
рекъ|рекъ
ѹмълъче|оумълъче
къ|къ
томѹ|томоу
не|не
могыи|могъіі
ничьтоже|нічьтоже
братии|братіі
же|же
въ|въ
велицѣ|веліцѣ
скърьби|скърьбі
и|і
печали|печалі
сѹщемъ|соущемъ
ѥго|его
ради|раді
по томь|потомь
онъ|онъ
г҃|г҃
дьни|дьні
не|не
може|може
ни|ні
гл҃ати|гл҃аті
къ|къ
комѹ|комоу
ни же|ніже
очию|очію
провести|провесті
ꙗко|ꙗко
многыимъ|многъіімъ
мьнѣти|мьнѣті
ꙗко же|ꙗкоже
ѹже|оуже
ѹмрѣтъ|оумрѣтъ
тъкъмо|тъкъмо
же|же
малы|малъі
видѧхѹть|відѧхоуть
и|і
ѥще|еще
сѹщю|соущоу
дш҃ю|дш҃ю
въ|въ
нѥмь|немь
таче|таче
по|по
трьхъ|трьхъ
дн҃ьхъ|дн҃ьхъ
въставъ|въставъ
и|і
братии|братіі
же|же
вьсеи|вьсеі
събьравъши|събьравъші
сѧ|сѧ
гл҃а|гл҃а
имъ|імъ
братиѥ|братіе
моꙗ|моꙗ
и|і
оц҃и|оц҃і
се|се
ꙗко|ꙗко
ѹже|оуже
вѣмь|вѣмь
врѣмѧ|врѣмѧ
житию|жітію
моѥмѹ|моемоу
коньчаваѥть|коньчаваеть
сѧ|сѧ
ꙗкоже|ꙗкоже
ꙗви|ꙗві
ми|мі
г҃ь|г҃ь
въ|въ
постьноѥ|постьное
врѣмѧ|врѣмѧ
сѹщю|соущоу
ми|мі
въ|въ
пещерѣ|пещерѣ
изити|ізіті
ѿ|от
свѣта|свѣта
сего|сего
вы|въі
же|же
помыслите|помъісліте
въ|въ
себѣ|себѣ
кого|кого
хощете|хощете
да|да
азъ|азъ
поставлю|поставлю
и|і
вамъ|вамъ
въ|въ
себе|себе
мѣсто|мѣсто
игѹмена|ігоумена
то|то
же|же
слышавъше|слъішавъше
братиꙗ|братіꙗ
въ|въ
великѹ|велікоу
печаль|печаль
и|і
плачь|плачь
въпадоша|въпадоша
и|і
по|по
сихъ|сіхъ
излѣзъше|ізлѣзъше
вънъ|вънъ
и|і
сами|самі
въ|въ
себѣ|себѣ
съвѣтъ|съвѣтъ
сътвориша|сътворіша
и|і
ꙗкоже|ꙗкоже
съ|съ
съвѣта|съвѣта
вьсѣхъ|вьсѣхъ
стефана|стефана
игѹмена|ігоумена
въ|въ
себѣ|себѣ
нарекоша|нарекоша
быти|бъіті
деместика|деместіка
сѹща|соуща
цр҃къвьнааго|цр҃къвьнааго
таче|таче
пакы|пакъі
въ|въ
дрѹгыи|дроугъіі
дн҃ь|дн҃ь
блаженыи|блаженъіі
оц҃ь|оц҃ь
нашь|нашь
ѳеодосии|ѳеодосіі
призъвавъ|прізъвавъ
вьсю|вьсю
братию|братію
гл҃а|гл҃а
имъ|імъ
чьто|чьто
чада|чада
помыслисте|помъіслісте
ли|лі
въ|въ
себѣ|себѣ
ѥже|еже
достоинѹ|достоіноу
быти|бъіті
въ|въ
ва҃с|ва҃с
игѹменѹ|ігоуменоу
они|оні
же|же
вьси|вьсі
рекоша|рекоша
ꙗко|ꙗко
стефанѹ|стефаноу
достоинѹ|достоіноу
быти|бъіті
по|по
тебѣ|тебѣ
игѹменьство|ігоуменьство
приꙗти|пріꙗті
блаженыи|блаженъіі
же|же
того|того
призъвавъ|прізъвавъ
и|і
бл҃гословивъ|бл҃гословівъ
игѹмена|ігоумена
имъ|імъ
въ|въ
себе|себе
мѣсто|мѣсто
нарече|нарече
оны|онъі
же|же
много|много
поѹчивъ|пооучівъ
ѥже|еже
покарѧти|покарѧті
сѧ|сѧ
томѹ|томоу
и|і
тако|тако
ѿпѹсти|отпоусті
ꙗ|ꙗ
нарекъ|нарекъ
имъ|імъ
дн҃ь|дн҃ь
прѣставлениꙗ|прѣставленіꙗ
своѥго|своего
ꙗко|ꙗко
въ|въ
сѹботѹ|соуботоу
по|по
възитии|възітіі
сл҃нцѧ|сл҃нцѧ
дш҃а|дш҃а
моѧ|моѧ
ѿлѹчить|отлоучіть
сѧ|сѧ
ѿ|от
тѣлесе|тѣлесе
моѥго|моего
и|і
пакы|пакъі
же|же
призъвавъ|прізъвавъ
стефана|стефана
ѥдиного|едіного
