deep_cleaned|text_id
въ|14
зълѣ|14
жізьні|14
жівоущііхъ|14
іменоуꙗ|14
҃глеть|14
въсоуе|14
мѧтеть|14
сѧ|14
вьсѧкъ|14
҃члкъ|14
жівъіі|14
о|14
прорче|14
҃члкъ|14
лі|14
едінъ|14
мѧтеть|14
сѧ|14
імьже|14
лі|14
словесьное|14
съказаніе|14
едіно|14
наріцаеть|14
сѧ|14
а|14
іно|14
нічьсоже|14
дроугое|14
въ|14
съставѣхъ|14
мѧтомо|14
не|14
обрѣтае|14
лі|14
сѧ|14
възмоуоглавленіето|14
і|14
началото|14
на|14
златооустааго|14
слово|14
ꙗко|14
вѣчьна|14
есть|14
моука|14
ліпсват|14
нач|14
ні|14
мало|14
нам|14
стѧзаніе|14
о|14
предлежащім|14
і|14
еже|14
о|14
дѣлесѣх|14
ноуждьно|14
тъ|14
дроугоіці|14
нощь|14
а|14
чьто|14
лі|14
мѣню|14
скотъ|14
мъі|14
вѧщьше|14
творімъ|14
і|14
съгрѣшаемъ|14
бо|14
не|14
моужі|14
едінъі|14
нъ|14
і|14
женъі|14
послоушаі|14
же|14
възьрѣвъіі|14
рече|14
на|14
чоужоу|14
женоу|14
съ|14
похотію|14
съгрѣшаеть|14
слъішасте|14
мъногашьдъі|14
мъі|14
же|14
оуже|14
погоубльше|14
оумъ|14
не|14
тъчію|14
възіраемъ|14
съ|14
похотію|14
нъ|14
і|14
охапаемъ|14
сѧ|14
і|14
облобъізаемъ|14
да|14
аще|14
трѣзві|14
тоꙗ|14
мъіслі|14
не|14
оублюдемъ|14
сѧ|14
то|14
запівающе|14
лі|14
сѧ|14
і|14
загарающе|14
сѧ|14
на|14
похоть|14
можемъ|14
ісправіті|14
пакъі|14
въ|14
мнозѣ|14
бесѣдѣ|14
не|14
ізбоудеші|14
грѣха|14
еже|14
есть|14
ілі|14
оукоріті|14
кого|14
ілі|14
боуе|14
на|14
іскрьнѧго|14
ілі|14
коудіті|14
іного|14
ілі|14
праздьно|14
слово|14
і|14
о|14
томь|14
соудъ|14
подъꙗті|14
і|14
дроугоіці|14
же|14
і|14
срамословіꙗ|14
іспълнь|14
есмъі|14
інѣхъ|14
же|14
есть|14
стоудъ|14
і|14
҃глаті|14
бъівающііхъ|14
въ|14
пітвѣ|14
да|14
како|14
не|14
соуть|14
плача|14
достоіні|14
поработівъшеі|14
сѧ|14
таковѣі|14
стрсті|14
і|14
такъі|14
зълі|14
въ|14
собѣ|14
імоуще|14
ті|14
не|14
чоующе|14
ні|14
же|14
кающе|14
сѧ|14
нъ|14
і|14
прѣрѣкающе|14
рѣють|14
сѧ|14
въ|14
тьмоу|14
да|14
оуже|14
ніктоже|14
не|14
рьці|14
не|14
могоу|14
оудьржаті|14
сѧ|14
от|14
облішепітіꙗ|14
і|14
зѣло|14
же|14
можеші|14
аще|14
помъісліші|14
коліко|14
зъло|14
въ|14
немь|14
есть|14
аще|14
пакъі|14
҃глеть|14
къто|14
не|14
могоу|14
едіноꙗ|14
женъі|14
імѣті|14
льстіть|14
себе|14
і|14
неврѣдоу|14
творіть|14
сѧ|14
і|14
похоулѧють|14
і|14
оудьржающеі|14
сѧ|14
от|14
женъі|14
воле|14
рьці|14
мі|14
не|14
можеші|14
лі|14
оклеветанъ|14
бъіті|14
нъ|14
ежето|14
творіті|14
то|14
то|14
есть|14
тѧжько|14
а|14
не|14
еже|14
не|14
творіті|14
какъ|14
отвѣтъ|14
імамъ|14
імѣті|14
такоꙗ|14
заповѣді|14
льгъкъі|14
і|14
оудобьнъі|14
не|14
хранѧще|14
нѣсть|14
рещі|14
ні|14
едіноꙗ|14
же|14
а|14
ꙗко|14
бесъмьртьна|14
есть|14
моука|14
реченъіімі|14
вьсѣмі|14
ꙗвѣ|14
есть|14
моука|14
ꙗкоже|14
бо|14
азъ|14
мьню|14
вънѣ|14
міра|14
сего|14
вьсего|14
есть|14
ꙗкоже|14
бо|14
тьмьніцѧ|14
і|14
роудъі|14
҃црскъіꙗ|14
далече|14
соуть|14
такоже|14
і|14
вьселенъіꙗ|14
сеꙗ|14
есть|14
геоньна|14
не|14
іщѣмъ|14
оубо|14
къде|14
есть|14
нъ|14
како|14
бъіхомъ|14
оубѣжалі|14
еꙗ|14
ні|14
понеже|14
сьде|14
не|14
моучіть|14
вьсѣхъ|14
҃бъ|14
і|14
того|14
дѣлма|14
не|14
вѣроуі|14
боудоущіімъ|14
҃члколюбьць|14
бо|14
есть|14
і|14
тьрпѣлівъ|14
того|14
раді|14
прѣтіть|14
і|14
не|14
въмѣтаеть|14
абіе|14
въ|14
моукоу|14
не|14
хощоу|14
бо|14
рече|14
съмьрті|14
грѣшьнікоу|14
въ|14
сіхъ|14
вьсьгъда|14
пооучімъ|14
сѧ|14
і|14
рѣкоу|14
огньноую|14
помъішлѧімъі|14
рѣка|14
огньнаꙗ|14
течеть|14
прѣдъ|14
ліцьмь|14
его|14
і|14
нѣсть|14
прѣданоу|14
бъівъшоу|14
огню|14
томоу|14
таꙗті|14
коньчінъі|14
оуже|14
моукъі|14
нъ|14
сласті|14
жітіꙗ|14
сего|14
нічімьже|14
соуть|14
съніꙗ|14
даже|14
бо|14
не|14
коньчаеть|14
сѧ|14
грѣхъ|14
оугасаеть|14
сласть|14
моученіꙗ|14
же|14
ꙗже|14
за|14
не|14
а|14
не|14
печальное|14
вѣчьно|14
чьто|14
есть|14
твьрдо|14
еже|14
вьсемь|14
мірѣ|14
҃батьство|14
лі|14
еже|14
ні|14
до|14
вечера|14
многашдъі|14
прѣбъіло|14
нъ|14
слава|14
лі|14
то|14
послоушаі|14
едіного|14
правьдіва|14
҃глюща|14
жітіе|14
же|14
мое|14
есть|14
льжа|14
е|14
теча|14
ꙗкоже|14
бо|14
оні|14
даже|14
не|14
станоуть|14
прѣскакають|14
такоже|14
і|14
то|14
даже|14
не|14
прідеть|14
отлетіть|14
нічьтоже|14
есть|14
чьстьнѣе|14
҃дша|14
многомъ|14
же|14
лоучі|14
сѧ|14
ні|14
насладі|14
же|14
сѧ|14
о|14
ніхъже|14
троудіша|14
сѧ|14
нъ|14
пьрвѣе|14
оуность|14
въ|14
бѣдахъ|14
і|14
въ|14
троудѣхъ|14
іждівъше|14
і|14
еда|14
надѣꙗхоуть|14
сѧ|14
насладіті|14
сѧ|14
своіхъ|14
троудовъ|14
отідоша|14
нічьтоже|14
не|14
імоуще|14
съ|14
собою|14
аще|14
бо|14
і|14
земьнааго|14
црсѧ|14
по|14
мнозѣхъ|14
троудѣхъ|14
еда|14
къто|14
оузьріть|14
съ|14
дьрзновеніемь|14
его|14
како|14
можеть|14
къто|14
҃нбсьнааго|14
відѣті|14
въ|14
все|14
жітіе|14
оу|14
іного|14
жівъ|14
і|14
іномоу|14
воінъ|14
бъівъ|14
правьдівіі|14
оубо|14
прісіꙗті|14
імоуть|14
ꙗко|14
҃слнце|14
а|14
грѣшьніці|14
моукоу|14
пріімоуть|14
і|14
тъгда|14
не|14
імаші|14
трѣбованіꙗ|14
въспомінаті|14
ні|14
обліченіꙗ|14
ні|14
послоухъ|14
і|14
облічьнікъ|14
і|14
соудіі|14
все|14
бо|14
ꙗсно|14
съвѣсть|14
вьсе|14
бо|14
наго|14
і|14
облічено|14
прѣдъ|14
очіма|14
его|14
ні|14
богатъ|14
бо|14
ні|14
сілнъ|14
ні|14
немощьнъ|14
ні|14
прѣмоудръ|14
ні|14
рабъ|14
ні|14
свободьнъ|14
нікътоже|14
тоу|14
ꙗвіть|14
сѧ|14
нъ|14
мѣрамъ|14
сімъ|14
погъібъшамъ|14
пъітаніе|14
же|14
о|14
дѣлѣхъ|14
тъчію|14
боудеть|14
аще|14
бо|14
і|14
на|14
соудіщіхъ|14
егда|14
соудъ|14
къто|14
прііметь|14
прііметь|14
за|14
крамолоу|14
ілі|14
за|14
оубіство|14
еже|14
аще|14
і|14
есть|14
любо|14
епархъ|14
любо|14
посадьнікъ|14
любо|14
кнѧзь|14
любо|14
боꙗрінъ|14
ілі|14
іже|14
къіі|14
любо|14
боудеть|14
санъ|14
тъгда|14
не|14
зьріть|14
сѧ|14
нъ|14
послѣдьніі|14
соудъ|14
прііметь|14
ꙗ|14
кольмі|14
паче|14
тамо|14
тоже|14
боудеть|14
нъ|14
да|14
то|14
не|14
боудеть|14
отвьрзѣмъ|14
сквьрньнавъіꙗ|14
різъі|14
і|14
облѣцѣмъ|14
сѧ|14
въ|14
ороужіе|14
свѣта|14
і|14
слава|14
божіꙗ|14
пріодьжетьнъ|14
чьто|14
тѧжько|14
повелѣнъііхъ|14
а|14
не|14
льгъко|14
послоушаі|14
пророка|14
҃глюща|14
і|14
тъгда|14
разоумѣеші|14
оудобьство|14
ні|14
аще|14
съкърчіші|14
ꙗко|14
бельчоугъ|14
въію|14
свою|14
і|14
въ|14
власѧніцоу|14
одежеші|14
сѧ|14
і|14
попель|14
подъстелеші|14
ні|14
тако|14
наречеші|14
҃дне|14
пріꙗтьна|14
нъ|14
раздрѣшаі|14
вьсѧкъ|14
съвоузъ|14
неправьдъі|14
і|14
ісправлѧі|14
стръпътьнаꙗ|14
ноужьнъііхъ|14
коупль|14
віжь|14
пророчоу|14
моудрость|14
положівъіі|14
пьрвѣе|14
тѧжькаꙗ|14
ꙗко|14
҃бъ|14
не|14
троуда|14
трѣбоуеть|14
нъ|14
послоушаніꙗ|14
ꙗко|14
оудобьна|14
есть|14
добра|14
дѣтель|14
тѧжька|14
же|14
злоба|14
злоба|14
же|14
съвоузъ|14
і|14
стръпътьство|14
есть|14
вьсѧко|14
пісаніе|14
неправьдьно|14
растьрзаі|14
отпоущаі|14
съкроушенъіꙗ|14
на|14
отъпоустъ|14
і|14
съдроученъіꙗ|14
такъ|14
бо|14
бъіваеть|14
дължьнікъ|14
егда|14
оузьріть|14
емоуже|14
дължьнъ|14
есть|14
моліть|14
сѧ|14
мъісль|14
его|14
і|14
паче|14
звѣре|14
боіть|14
сѧ|14
не|14
мозѣмъ|14
оубо|14
кръчьмоваті|14
҃члколюбіꙗ|14
і|14
вѣмь|14
ꙗко|14
мънозі|14
не|14
въ|14
сласть|14
слъішать|14
словесе|14
нъ|14
къіі|14
прібъітъкъ|14
боудеть|14
от|14
мълчаніꙗ|14
аще|14
бо|14
і|14
мълчоу|14
і|14
нікакоже|14
не|14
поноужоу|14
словесъі|14
не|14
възможьно|14
есть|14
мълчаніемь|14
ізѧті|14
васъ|14
от|14
моукъі|14
нъ|14
і|14
паче|14
пакость|14
от|14
того|14
бъіваеть|14
моука|14
продължіть|14
сѧ|14
не|14
тъчію|14
вамъ|14
нъ|14
і|14
мънѣ|14
пріобрѣтаеть|14
моукоу|14
таково|14
мълчаніе|14
каꙗ|14
бо|14
хвала|14
есть|14
от|14
словесъ|14
егда|14
о|14
дѣлѣхъ|14
не|14
помагаеть|14
нъ|14
і|14
пакость|14
дѣеть|14
къіі|14
тоу|14
прібъітъкъ|14
веселіті|14
лі|14
словъмь|14
а|14
печаль|14
створіті|14
вещью|14
веселіті|14
лі|14
слоуха|14
а|14
҃дшоу|14
моучіті|14
тѣмьже|14
ноужа|14
есть|14
сьде|14
печаль|14
створіті|14
да|14
тамо|14
не|14
моукоу|14
подамъі|14
запрѣтілъ|14
іезекіі|14
съмьртію|14
і|14
оудьржа|14
сѧ|14
запрѣті|14
ніневгітѧномъ|14
разореніемь|14
і|14
остроуі|14
гнѣвъ|14
показаꙗ|14
ꙗко|14
ні|14
добраꙗ|14
ні|14
зълаꙗ|14
оу|14
него|14
лежать|14
аще|14
бо|14
попрѣтіть|14
чімь|14
тѧжькъмь|14
прѣложать|14
же|14
лі|14
сѧ|14
пріімъшеі|14
прѣщеніе|14
отвращають|14
гнѣвъ|14
аще|14
лі|14
обѣщаеть|14
сѧ|14
чімь|14
добръімь|14
недостоіні|14
же|14
боудоуть|14
лішені|14
боудоуть|14
дара|14
нічьтоже|14
есть|14
хоуже|14
грѣшьніка|14
аще|14
бо|14
земьнааго|14
црсѧ|14
врагъ|14
ꙗможе|14
аще|14
ідеть|14
зълѣ|14
жіветь|14
і|14
боіть|14
сѧ|14
і|14
трепещеть|14
кольмі|14
паче|14
врагъ|14
҃бжіі|14
ꙗможе|14
аще|14
ідеть|14
вьсі|14
емоу|14
соуть|14
ратьні|14
і|14
сама|14
тварь|14
ꙗкоже|14
дроугъ|14
его|14
і|14
звѣрье|14
і|14
тварь|14
вьсѧ|14
боіть|14
сѧ|14
і|14
стъідіть|14
сѧ|14
такоже|14
і|14
врага|14
вьсѧ|14
тварь|14
протівлѧют|14
сѧ|14
емоу|14
възлюбленіі|14
мьнімо|14
есть|14
ꙗко|14
едіна|14
моука|14
есть|14
іже|14
горѣті|14
прісно|14
въ|14
огні|14
негасімѣмь|14
іже|14
лі|14
по|14
ізвѣсті|14
опъітаеть|14
дъвѣ|14
еста|14
моуцѣ|14
горъіі|14
бо|14
вьсѧко|14
і|14
от|14
҃црства|14
отпадеть|14
се|14
отпаденіе|14
горьші|14
моука|14
есть|14
огньнъіꙗ|14
моукъі|14
і|14
вѣмь|14
ꙗко|14
мнозі|14
геоньнъі|14
тъчію|14
боꙗть|14
сѧ|14
азъ|14
же|14
отпаденіе|14
славъі|14
тоꙗ|14
вельмі|14
горьшоу|14
моукъі|14
імамъ|14
геоньнъіꙗ|14
моукъі|14
аще|14
лі|14
не|14
възможьно|14
есть|14
слово|14
се|14
оуказаті|14
нічтоже|14
дівьно|14
ні|14
съвѣмъі|14
бо|14
тѣхъ|14
҃блгъ|14
божьства|14
да|14
і|14
оканьство|14
лішеніꙗ|14
іхъ|14
по|14
ізвѣсті|14
разоумеемъ|14
тѣмьже|14
і|14
павьлъ|14
съвѣдъіі|14
ꙗ|14
по|14
істінѣ|14
съвѣсть|14
ꙗко|14
еже|14
отпасті|14
от|14
славъі|14
҃хвъі|14
лоуче|14
есть|14
вьсего|14
і|14
то|14
разоумѣемъ|14
тъ|14
тъгда|14
егда|14
въ|14
самое|14
іскоушеніе|14
въпадемъ|14
нъ|14
ні|14
боуді|14
намъ|14
того|14
ніколіже|14
пріꙗті|14
о|14
едіночадъіі|14
҃сне|14
҃бжіі|14
не|14
боуді|14
намъ|14
ніколіже|14
іскоушеніꙗ|14
тоꙗ|14
моукъі|14
пріꙗті|14
коліко|14
есть|14
зъло|14
отпасті|14
от|14
тѣхъ|14
҃блгъ|14
нѣсть|14
льзѣ|14
оуказаті|14
тѧжька|14
же|14
геоньна|14
і|14
та|14
моука|14
аще|14
і|14
тьмамі|14
кънѧжіꙗ|14
імѣті|14
нічьтоже|14
таковааго|14
імѣті|14
речеші|14
ꙗкоже|14
еже|14
от|14
҃блжнъіꙗ|14
тоꙗ|14
славъі|14
отпасті|14
еже|14
възненавідѣноу|14
бъіті|14
҃хсъмь|14
еже|14
слъішаті|14
не|14
вѣдѣ|14
васъ|14
еже|14
поімъі|14
слъішаті|14
ꙗко|14
алчоуща|14
его|14
відѣхомъ|14
і|14
не|14
накърміхомъ|14
оуне|14
бъі|14
тьмамі|14
похабленомъ|14
бъіті|14
неже|14
лі|14
ліце|14
то|14
кротъкое|14
відѣті|14
отвращающь|14
сѧ|14
от|14
насъ|14
і|14
тіхомоу|14
окоу|14
не|14
хотѧщоу|14
зьрѣті|14
на|14
насъ|14
аще|14
бо|14
самъ|14
врага|14
мнѣ|14
соуща|14
і|14
ненавідѧща|14
его|14
і|14
отвращающь|14
сѧ|14
его|14
тако|14
погъналъ|14
ꙗко|14
ні|14
самомоу|14
себе|14
пощадѣті|14
нъ|14
въдаті|14
себе|14
на|14
съмьрть|14
і|14
егда|14
по|14
тѣхъ|14
вьсѣхъ|14
ні|14
хлѣба|14
его|14
достоіна|14
сътвороу|14
гладъмь|14
оумірающа|14
къіма|14
очіма|14
оуже|14
позьроу|14
на|14
нь|14
оубоімъі|14
сѧ|14
оубо|14
възлюбленіі|14
еже|14
така|14
словеса|14
слъішаті|14
нѣсть|14
жітіе|14
ігра|14
паче|14
же|14
се|14
жітіе|14
ігра|14
а|14
боудоущаꙗ|14
не|14
ігра|14
паче|14
же|14
не|14
ігра|14
тъчію|14
жітіе|14
се|14
нъ|14
і|14
горѣе|14
еꙗ|14
не|14
на|14
смѣхъ|14
бо|14
сѧ|14
коньчаеть|14
нъ|14
і|14
многоу|14
пакость|14
наносіть|14
нехотѧщіімъ|14
строіно|14
і|14
правьдьно|14
же|14
жіті|14
воле|14
рещі|14
чімь|14
есмъ|14
разно|14
дѣтіі|14
іграющіхъ|14
і|14
клѣтъкъі|14
творѧщііхъ|14
мъі|14
жіжоущеі|14
велікъіхъ|14
домовъ|14
чімь|14
обѣщающііхъ|14
мъі|14
кърмѧщіі|14
сѧ|14
нічімьже|14
развѣ|14
тъчію|14
еже|14
і|14
съ|14
моукою|14
творѧщі|14
ꙗ|14
аще|14
лі|14
неоу|14
съглѧдахомъ|14
нічьтоже|14
дівьно|14
не|14
оубо|14
моужі|14
бъіхомъ|14
егдаже|14
боудемъ|14
тъгда|14
разоумѣемъ|14
ꙗко|14
вьсѧ|14
сі|14
дѣтьска|14
соуть|14
занеже|14
і|14
тѣмъ|14
сѧ|14
роугаемъ|14
моужі|14
бъівающе|14
дѣті|14
же|14
соуще|14
мьнімъ|14
добра|14
соуща|14
іна|14
тъщьна|14
і|14
бърселіе|14
і|14
чрѣпъі|14
і|14
бьрніе|14
събірающе|14
паче|14
неже|14
зіжоущііхъ|14
і|14
ставѧщііхъ|14
велікъіхъ|14
домовъ|14
не|14
мне|14
съмъіслімъ|14
нъ|14
обаче|14
абіе|14
погъібнеть|14
і|14
съпадаеть|14
і|14
стоꙗще|14
же|14
не|14
ключіть|14
сѧ|14
нічемоуже|14
намъ|14
ꙗко|14
ні|14
самі|14
веліі|14
домове|14
жітелі|14
на|14
҃нбсі|14
не|14
могоуть|14
пріꙗті|14
ні|14
можеть|14
жіті|14
въ|14
ніхъ|14
імѣꙗ|14
въ|14
въішьнііхъ|14
нъ|14
ꙗкоже|14
мъі|14
ногамі|14
е|14
попіраемъ|14
і|14
разарѧемъ|14
такоже|14
і|14
онъ|14
мъісліі|14
нізъложіть|14
і|14
ꙗкоже|14
мъі|14
дѣтьмъ|14
о|14
разореніі|14
дѣлъ|14
іхъ|14
смѣемъ|14
сѧ|14
такоже|14
і|14
оні|14
намъ|14
ръідающемъ|14
не|14
смѣють|14
сѧ|14
паче|14
же|14
нъ|14
плачоуть|14
сѧ|14
занеже|14
і|14
҃млстівьнъі|14
соуть|14
оутробъі|14
іхъ|14
і|14
многа|14
пакость|14
от|14
того|14
бъіваеть|14
боудѣмъ|14
оубо|14
моужі|14
доколѣ|14
іграемъ|14
доколѣ|14
плажемъ|14
по|14
землі|14
о|14
дрѣвѣ|14
і|14
о|14
каменіі|14
велічающе|14
сѧ|14
і|14
еще|14
же|14
свое|14
҃спсеніе|14
прѣдаваемъ|14
ꙗкоже|14
дѣтіщь|14
егда|14
кънігамъ|14
оуча|14
замьдліть|14
і|14
іграеть|14
не|14
оуча|14
сѧ|14
вельмі|14
біенъ|14
бъіваеть|14
такоже|14
і|14
мъі|14
о|14
вьсемь|14
семь|14
вьсе|14
тъщаніе|14
свое|14
іздавъше|14
тѧжемі|14
же|14
бъіваемъ|14
҃дховьна|14
оученіꙗ|14
ꙗже|14
дѣлъі|14
і|14
не|14
імоуть|14
чьто|14
въдаті|14
послѣдьнюю|14
моукоу|14
пріімемъ|14
ні|14
боудеть|14
ізімающаго|14
любо|14
҃оць|14
боуді|14
любо|14
братъ|14
любо|14
іжь|14
любо|14
боуді|14
нъ|14
все|14
мімоідеть|14
моука|14
же|14
бъівающіꙗ|14
от|14
ніхъ|14
бе|14
съмьрті|14
прѣбъіваеть|14
і|14
прісно|14
соущіі|14
еже|14
і|14
о|14
дѣтьхъ|14
бъіваеть|14
дѣтьскъіꙗ|14
ігръі|14
за|14
ослабленіе|14
іхъ|14
разарѧющоу|14
онѣмъ|14
же|14
творѧщоу|14
плакаті|14
сѧ|14
прісно|14
тѣмьже|14
възлюбленіі|14
да|14
не|14
въсплачемъ|14
сѧ|14
вѣчьно|14
о|14
тьлѣющіхъ|14
і|14
гъіблющііхъ|14
тъщаще|14
сѧ|14
прѣстанѣмъ|14
да|14
вѣчьнъііхъ|14
благъ|14
насладімъ|14
сѧ|14
іхъже|14
боуді|14
вьсѣмъ|14
намъ|14
прічастіті|14
сѧ|14
҃блгодѣтію|14
і|14
҃члвколюбіемь|14
҃га|14
нашего|14
҃іс|14
҃хса|14
емоуже|14
слава|14
нъіне|14
і|14
прі|14
іоана|14
злта|14
оус|14
слов|14
о|14
покаꙗніі|14
і|14
о|14
каінѣ|14
і|14
о|14
авьлі|14
і|14
о|14
данілѣ|14
і|14
о|14
ахавѣ|14
҃црі|14
і|14
о|14
павьлѣ|14
҃гі|14
҃блгві|14
҃мѳ|14
відѣсте|14
лі|14
въ|14
оноу|14
недѣлю|14
бьрані|14
і|14
побѣдоу|14
бореніе|14
діꙗволе|14
побѣдоу|14
же|14
хрістовоу|14
відѣсте|14
лі|14
како|14
покаꙗніе|14
хвалімо|14
бъіваеть|14
і|14
діꙗвълъ|14
ꙗзъвъі|14
не|14
сътьрпѣ|14
чьто|14
сѧ|14
боіші|14
о|14
дьꙗволе|14
покаꙗнію|14
хвалімоу|14
чьто|14
сѧ|14
плачеші|14
чьто|14
сѧ|14
оужасаеші|14
еі|14
рече|14
въ|14
правьдоу|14
сѧ|14
плачоу|14
і|14
скърблю|14
і|14
тоужоу|14
по|14
что|14
же|14
рьці|14
мі|14
о|14
дьꙗволе|14
веліꙗ|14
мі|14
рече|14
съсоудъі|14
въсхъіті|14
покаꙗніе|14
къіꙗ|14
блоудьніцоу|14
мъітарѧ|14
разбоініка|14
по|14
істінѣ|14
бо|14
многъі|14
съсоудъі|14
ісхъіті|14
покаꙗніе|14
от|14
дьꙗвола|14
да|14
чьто|14
дѣльма|14
сіце|14
оубо|14
бесѣдоующіі|14
не|14
събіраемъ|14
сѧ|14
въ|14
всѧкоу|14
ць҃рквь|14
покаꙗніе|14
любѧще|14
аще|14
і|14
грѣшьнікъ|14
есі|14
вълѣзі|14
да|14
оуврачоуеші|14
сі|14
съгрѣшеніꙗ|14
аще|14
правьдівъ|14
есі|14
вълѣзі|14
да|14
не|14
отъпадеші|14
от|14
правьдъі|14
обоімъ|14
бо|14
прістаніще|14
есть|14
҃цркъі|14
грѣшьнікъ|14
лі|14
есі|14
нъ|14
рьці|14
҃гві|14
ꙗко|14
съгрѣшіхъ|14
кое|14
дѣло|14
то|14
есть|14
ілі|14
къіі|14
троудъ|14
каꙗ|14
скьрбь|14
каꙗ|14
тоуга|14
словъмь|14
рещі|14
ꙗко|14
съгрѣшіхъ|14
аще|14
бо|14
самъ|14
не|14
іздречеші|14
своего|14
грѣха|14
не|14
клевеще|14
лі|14
на|14
тѧ|14
дьꙗволъ|14
варівъ|14
ісхъіті|14
санъ|14
его|14
санъ|14
бо|14
того|14
есть|14
еже|14
клеветаті|14
на|14
грѣхъ|14
по|14
что|14
не|14
варіші|14
себе|14
самъ|14
із҃глші|14
грѣхъ|14
вѣдъіі|14
такого|14
клеветьніка|14
імаші|14
не|14
могоуща|14
мълчаті|14
съгрѣшілъ|14
есі|14
покаі|14
сѧ|14
і|14
рьці|14
҃гві|14
съгрѣшіхъ|14
нічтоже|14
не|14
просі|14
развѣ|14
того|14
҃бжіꙗ|14
бо|14
кнігъі|14
҃глють|14
҃глі|14
тъі|14
пьрвѣе|14
грѣхъі|14
своꙗ|14
да|14
оправьдіші|14
сѧ|14
іздрьці|14
грѣхъі|14
да|14
раздрѣшіші|14
грѣхъі|14
нѣсть|14
въ|14
томь|14
троуда|14
ні|14
ізвітіꙗ|14
словесъ|14
ні|14
іздаꙗніе|14
імѣніꙗ|14
ні|14
іного|14
нічтоже|14
тѧжька|14
нъ|14
словъмь|14
ісповѣжь|14
грѣхъ|14
і|14
рьці|14
съгрѣшіхъ|14
чімь|14
же|14
се|14
есть|14
ꙗвѣ|14
рече|14
ꙗко|14
аще|14
ізрекоу|14
азъ|14
пьрвѣе|14
грѣхъ|14
расъіплю|14
грѣхъі|14
азъ|14
ті|14
повѣдѣ|14
нерекъшааго|14
і|14
осоужена|14
каінъ|14
оубі|14
брата|14
своего|14
авелѧ|14
завідѧ|14
емоу|14
і|14
тою|14
завістію|14
оубііство|14
сътворі|14
і|14
оубі|14
брата|14
на|14
полі|14
что|14
же|14
рече|14
къ|14
немоу|14
҃бгъ|14
вьсесъвѣдъіі|14
къде|14
есть|14
авель|14
братъ|14
твоі|14
съвѣдъіі|14
вьсе|14
въпрашашеть|14
не|14
невѣдъі|14
нъ|14
на|14
покаꙗніе|14
ведъіі|14
оубівъшаго|14
рече|14
къде|14
авель|14
братъ|14
твоі|14
онъ|14
же|14
рече|14
не|14
вѣдѣ|14
еда|14
стражь|14
есмь|14
братоу|14
моемоу|14
чьто|14
же|14
рече|14
҃гь|14
къ|14
немоу|14
гласъ|14
кръве|14
брата|14
твоего|14
от|14
полѧ|14
въпіеть|14
къ|14
мънѣ|14
облічі|14
его|14
абіе|14
і|14
казнь|14
нанесе|14
не|14
страха|14
раді|14
нъ|14
паче|14
бестоудіꙗ|14
дѣлѧ|14
не|14
тольма|14
бо|14
ненавідіть|14
҃бгъ|14
съгрѣшающааго|14
елмаже|14
несрамлѧющааго|14
сѧ|14
тѣмьже|14
і|14
каінъ|14
послѣді|14
раскаꙗвъ|14
сѧ|14
не|14
пріꙗтъ|14
бъість|14
імь|14
рече|14
бо|14
вѧщіі|14
есть|14
грѣхъ|14
моі|14
неже|14
отпоустіті|14
мънѣ|14
рекъше|14
велмі|14
съгрѣшіхъ|14
і|14
недостоінъ|14
есмь|14
жіті|14
чего|14
же|14
рече|14
къ|14
немоу|14
҃бгъ|14
боуді|14
стонѧ|14
і|14
трепеща|14
на|14
землі|14
лютоу|14
казнь|14
іздрече|14
на|14
нь|14
не|14
оубію|14
рече|14
тебе|14
да|14
не|14
забъвена|14
боудеть|14
істіна|14
нъ|14
законоу|14
тѧ|14
въдамь|14
почітаемоу|14
вьсѣмі|14
да|14
бѣда|14
ті|14
прѣмоудрості|14
боудеть|14
доідѣмъ|14
же|14
къ|14
проркоу|14
҃двдоу|14
і|14
црсю|14
паче|14
же|14
і|14
азъ|14
въ|14
сласть|14
прорка|14
нарічоу|14
лоуче|14
бо|14
есть|14
мороу|14
ізліꙗноу|14
бъіті|14
неже|14
словесьмь|14
҃двдовомъ|14
сълъгаті|14
тъ|14
въпаде|14
въ|14
прѣлюбодѣꙗніе|14
і|14
въ|14
оубііство|14
відѣвъ|14
женоу|14
іоурііноу|14
мъіющоу|14
сѧ|14
і|14
въсхотѣ|14
еі|14
волею|14
же|14
еже|14
въсхотѣ|14
то|14
і|14
съконьча|14
і|14
въпаде|14
проркъ|14
въ|14
прѣлюбодѣꙗніе|14
бісьръ|14
въ|14
калѣ|14
бѣ|14
тако|14
бо|14
бѣ|14
обоуенъ|14
ꙗко|14
не|14
вѣдѧше|14
како|14
съгрѣшівъ|14
съноузьніцоу|14
бо|14
піꙗноу|14
соущоу|14
колесніцѧ|14
сѣмо|14
і|14
овамо|14
клатіть|14
сѧ|14
еже|14
есть|14
҃дша|14
і|14
тѣло|14
аще|14
бо|14
і|14
҃дша|14
оупіеть|14
сѧ|14
то|14
і|14
тѣло|14
вьсе|14
падаеть|14
сѧ|14
донелѣ|14
трѣзвъ|14
есть|14
съноузньць|14
і|14
колесніцѧ|14
добрѣ|14
ідеть|14
еда|14
лі|14
сѧ|14
ізнеможеть|14
дьржаті|14
сѧ|14
і|14
сама|14
колесніцѧ|14
лютѣ|14
съламлеть|14
сѧ|14
такоже|14
і|14
о|14
насъ|14
донъдеже|14
