form,lemma,id,lemma_id,sentence_id,pos,morphology
иматъ,имѣти,617307,59090,42682,V-,3spia----i
да,да,617309,58766,42682,G-,---------n
кто,къто,617310,60102,42682,Px,-s---qn--i
д҃шѫ,доуша,617311,60303,42682,Nb,-s---fa--i
своѭ,свои,617312,58780,42682,Pt,3s---fa--i
положитъ,положити,617313,64024,42682,V-,3spia----i
за,за,617314,60217,42682,R-,---------n
дроугꙑ,дроугъ,617315,66288,42682,Nb,-p---ma--i
своѩ,свои,617316,58780,42682,Pt,3p---pa--i
Вꙑ,вꙑ,617319,58810,42683,Pp,2p---pn--i
дроуѕи,дроугъ,617320,66288,42683,Nb,-p---mn--i
мои,мои,617321,58929,42683,Ps,1p---mn--i
есте,бꙑти,617322,58773,42683,V-,2ppia----i
аште,аще,617324,58819,42683,G-,---------n
творите,творити,617325,58852,42683,V-,2ppia----i
елико,ѥлико,617326,60107,42683,Pr,---------n
азъ,азъ,617327,58807,42683,Pp,1s---qn--i
заповѣдаѭ,заповѣдати,617328,64443,42683,V-,1spia----i
вамъ,вꙑ,617329,58810,42683,Pp,2p---qd--i
Юже,оуже,617331,58803,52090,Df,---------n
не,не,617332,58767,52090,Df,---------n
г҃лѭ,глаголати,617333,58791,52090,V-,1spia----i
васъ,вꙑ,617334,58810,52090,Pp,2p---qg--i
рабъ,рабъ,617335,59499,52090,Nb,-p---mg--i
рабъ,рабъ,617337,59499,52091,Nb,-s---mn--i
бо,бо,617338,58825,52091,Df,---------n
не,не,617339,58767,52091,Df,---------n
вѣстъ,вѣдѣти,617340,59476,52091,V-,3spia----i
что,чьто,617341,58943,52091,Pi,-s---na--i
творитъ,творити,617342,58852,52091,V-,3spia----i
г҃ъ,господь,617343,58858,52091,Nb,-s---mn--i
его,и,617344,58765,52091,Pp,3s---mg--i
вꙑ,вꙑ,617346,58810,42685,Pp,2p---qa--i
же,же,617347,58808,42685,Df,---------n
рѣхъ,рещи,617348,58793,42685,V-,1saia----i
дроугꙑ,дроугъ,617349,66288,42685,Nb,-p---ma--i
ѣко,ꙗко,617351,58792,42685,G-,---------n
вьсѣ,вьсь,617352,58821,42685,Px,-p---na--i
ѣже,иже,617353,58800,42685,Pr,-p---na--i
слꙑшахъ,слꙑшати,617354,58797,42685,V-,1saia----i
отъ,отъ,617355,58785,42685,R-,---------n
о҃тца,отьць,617356,58993,42685,Nb,-s---mg--i
моего,мои,617357,58929,42685,Ps,1s---og--i
съказахъ,съказати,617359,65845,42685,V-,1saia----i
вамъ,вꙑ,617360,58810,42685,Pp,2p---qd--i
не,не,617362,58767,42686,Df,---------n
вꙑ,вꙑ,617363,58810,42686,Pp,2p---qn--i
мене,азъ,617364,58807,42686,Pp,1s---qg--i
избърасте,избьрати,617365,64727,42686,V-,2paia----i
нъ,нъ,617366,59326,42686,C-,---------n
азъ,азъ,617367,58807,42686,Pp,1s---qn--i
избърахъ,избьрати,617368,64727,42686,V-,1saia----i
вꙑ,вꙑ,617369,58810,42686,Pp,2p---qa--i
и,и,617370,58771,42686,C-,---------n
положихъ,положити,617371,64024,42686,V-,1saia----i
вꙑ,вꙑ,617372,58810,42686,Pp,2p---qa--i
да,да,617374,58766,42686,G-,---------n
вꙑ,вꙑ,617375,58810,42686,Pp,2p---qn--i
идете,ити,617376,58936,42686,V-,2ppia----i
и,и,617377,58771,42686,C-,---------n
плодъ,плодъ,617378,59095,42686,Nb,-s---ma--i
принесете,принести,617379,60002,42686,V-,2spia----i
ꙇ,и,617381,58771,42686,C-,---------n
плодъ,плодъ,617382,59095,42686,Nb,-s---mn--i
вашъ,вашь,617383,59333,42686,Ps,2s---mn--i
прѣбѫдетъ,прѣбꙑти,617384,67496,42686,V-,3spia----i
да,да,617386,58766,42686,G-,---------n
егоже,иже,617387,58800,42686,Pr,-s---ng--i
колижъдо,колижьдо,617388,64974,42686,Df,---------n
просите,просити,617389,59329,42686,V-,2ppia----i
отъ,отъ,617391,58785,42686,R-,---------n
о҃тца,отьць,617392,58993,42686,Nb,-s---mg--i
въ,въ,617393,58774,42686,R-,---------n
імѧ,имѧ,617394,58990,42686,Nb,-s---na--i
мое,мои,617395,58929,42686,Ps,1s---na--i
дастъ,дати,617396,58843,42686,V-,3spia----i
вамъ,вꙑ,617397,58810,42686,Pp,2p---qd--i
Си,сь,617400,59234,42687,Pd,-p---na--i
заповѣдаѭ,заповѣдати,617401,64443,42687,V-,1spia----i
вамъ,вꙑ,617402,58810,42687,Pp,2p---qd--i
да,да,617403,58766,42687,G-,---------n
любите,любити,617404,64015,42687,V-,2ppia----i
дроугъ,дроугъ,617405,64805,42687,Pc,-s---qn--i
дроуга,дроугъ,617406,64805,42687,Pc,-s---qg--i
аште,аще,617408,58819,42688,G-,---------n
миръ,миръ,617409,64975,42688,Nb,-s---mn--i
васъ,вꙑ,617410,58810,42688,Pp,2p---qg--i
ненавидитъ,ненавидѣти,617411,64396,42688,V-,3spia----i
вѣдите,вѣдѣти,617413,59476,42688,V-,2ppma----i
ѣко,ꙗко,617414,58792,42688,G-,---------n
мене,азъ,617415,58807,42688,Pp,1s---qg--i
прѣжде,прѣжде,617416,65945,42688,R-,---------n
васъ,вꙑ,617417,58810,42688,Pp,2p---qg--i
възненавидѣ,възненавидѣти,617418,66283,42688,V-,3saia----i
аште,аще,617420,58819,42689,G-,---------n
отъ,отъ,617421,58785,42689,R-,---------n
мира,миръ,617422,64975,42689,Nb,-s---mg--i
бисте,бꙑти,617423,58773,42689,V-,2ppsa----i
бꙑли,бꙑти,617424,58773,42689,V-,-pspamn-si
миръ,миръ,617426,64975,42689,Nb,-s---mn--i
оубо,оубо,617427,58911,42689,Df,---------n
свое,свои,617428,58780,42689,Pt,3s---na--i
любилъ,любити,617429,64015,42689,V-,-sspamn-si
би,бꙑти,617430,58773,42689,V-,3spsa----i
ѣко,ꙗко,617432,58792,42690,G-,---------n
же,же,617433,58808,42690,Df,---------n
отъ,отъ,617434,58785,42690,R-,---------n
мира,миръ,617435,64975,42690,Nb,-s---mg--i
нѣсте,не бꙑти,617436,58890,42690,V-,2ppia----i
нъ,нъ,617438,59326,42690,C-,---------n
азъ,азъ,617439,58807,42690,Pp,1s---qn--i
избърахъ,избьрати,617440,64727,42690,V-,1saia----i
вꙑ,вꙑ,617441,58810,42690,Pp,2p---qa--i
отъ,отъ,617442,58785,42690,R-,---------n
мира,миръ,617443,64975,42690,Nb,-s---mg--i
сего,сь,617445,59234,42690,Pd,-s---og--i
ради,ради,617446,59331,42690,R-,---------n
ненавидитъ,ненавидѣти,617447,64396,42690,V-,3spia----i
васъ,вꙑ,617448,58810,42690,Pp,2p---qg--i
миръ,миръ,617449,64975,42690,Nb,-s---mn--i
Помьните,помьнѣти,617451,64731,42691,V-,2ppma----i
слово,слово,617452,58855,42691,Nb,-s---na--i
еже,иже,617453,58800,42691,Pr,-s---na--i
азъ,азъ,617454,58807,42691,Pp,1s---qn--i
рѣхъ,рещи,617455,58793,42691,V-,1saia----i
вамъ,вꙑ,617456,58810,42691,Pp,2p---qd--i
нѣстъ,не бꙑти,617458,58890,42692,V-,3spia----i
рабъ,рабъ,617459,59499,42692,Nb,-s---mn--i
болеи,болии,617460,65289,42692,A-,-s---mncti
г҃а,господь,617461,58858,42692,Nb,-s---mg--i
своего,свои,617462,58780,42692,Pt,3s---og--i
Аште,аще,617464,58819,42693,G-,---------n
мене,азъ,617465,58807,42693,Pp,1s---qg--i
изгънашѧ,изгънати,617466,60252,42693,V-,3paia----i
и,и,617467,58901,42693,Df,---------n
васъ,вꙑ,617468,58810,42693,Pp,2p---qg--i
ижденѫтъ,изгънати,617469,60252,42693,V-,3ppia----i
аште,аще,617471,58819,42694,G-,---------n
слово,слово,617472,58855,42694,Nb,-s---na--i
мое,мои,617473,58929,42694,Ps,1s---na--i
съблюсѧ,съблюсти,617474,64170,42694,V-,3paia----i
и,и,617475,58901,42694,Df,---------n
ваше,вашь,617476,59333,42694,Ps,2s---na--i
съблюдѫтъ,съблюсти,617477,64170,42694,V-,3ppia----i
нъ,нъ,617479,59326,42695,C-,---------n
си,сь,617480,59234,42695,Pd,-p---na--i
вьсѣ,вьсь,617481,58821,42695,Px,-p---na--i
сътворѧтъ,сътворити,617482,58795,42695,V-,3ppia----i
вамъ,вꙑ,617483,58810,42695,Pp,2p---qd--i
за,за,617484,60217,42695,R-,---------n
имѧ,имѧ,617485,58990,42695,Nb,-s---na--i
мое,мои,617486,58929,42695,Ps,1s---na--i
ѣко,ꙗко,617487,58792,42695,G-,---------n
не,не,617488,58767,42695,Df,---------n
вѣдѧтъ,вѣдѣти,617489,59476,42695,V-,3ppia----i
посълавъшааго,посълати,617490,58932,42695,V-,-supamg-wi
мѧ,азъ,617491,58807,42695,Pp,1s---qa--i
а҅ще,аще,617493,58819,42696,G-,---------n
не,не,617494,58767,42696,Df,---------n
бимь,бꙑти,617495,58773,42696,V-,1spsa----i
пришелъ,прити,617496,58916,42696,V-,-sspamn-si
и,и,617497,58771,42696,C-,---------n
г҃лалъ,глаголати,617498,58791,42696,V-,-sspamn-si
имъ,и,617499,58765,42696,Pp,3p---md--i
грѣха,грѣхъ,617501,58872,42696,Nb,-s---mg--i
не,не,617502,58767,42696,Df,---------n
бѫ,бꙑти,617503,58773,42696,V-,3ppsa----i
имѣли,имѣти,617504,59090,42696,V-,-pspamn-si
нꙑнѣ,нꙑнѣ,617506,64687,42697,Df,---------n
же,же,617507,58808,42697,Df,---------n
и,и,617508,58901,42697,Df,---------n
винꙑ,вина,617509,65853,42697,Nb,-s---fg--i
не,не,617510,58767,42697,Df,---------n
имѫтъ,имѣти,617511,59090,42697,V-,3ppia----i
о,о,617512,58881,42697,R-,---------n
грѣсѣ,грѣхъ,617513,58872,42697,Nb,-s---ml--i
своемъ,свои,617514,58780,42697,Pt,3s---ol--i
ненавидѧи,ненавидѣти,617516,64396,42698,V-,-sppamn-wi
мене,азъ,617517,58807,42698,Pp,1s---qg--i
и,и,617518,58901,42698,Df,---------n
о҃тца,отьць,617519,58993,42698,Nb,-s---mg--i
моего,мои,617520,58929,42698,Ps,1s---og--i
ненавидитъ,ненавидѣти,617521,64396,42698,V-,3spia----i
аште,аще,617523,58819,42699,G-,---------n
дѣлъ,дѣло,617524,64813,42699,Nb,-p---ng--i
не,не,617525,58767,42699,Df,---------n
бимь,бꙑти,617526,58773,42699,V-,1spsa----i
сътворилъ,сътворити,617527,58795,42699,V-,-sspamn-si
въ,въ,617528,58774,42699,R-,---------n
нихъ,и,617529,58765,42699,Pp,3p---ml--i
ꙇхъже,иже,617531,58800,42699,Pr,-p---ng--i
инъ,инъ,617532,64675,42699,Px,-s---mn--i
никтоже,никътоже,617533,59094,42699,Px,-s---qn--i
сътвори,сътворити,617534,58795,42699,V-,3saia----i
грѣха,грѣхъ,617536,58872,42699,Nb,-s---mg--i
не,не,617537,58767,42699,Df,---------n
бѫ,бꙑти,617538,58773,42699,V-,3ppsa----i
имѣли,имѣти,617539,59090,42699,V-,-pspamn-si
нꙑнѣ,нꙑнѣ,617541,64687,42700,Df,---------n
же,же,617542,58808,42700,Df,---------n
и,и,617543,58771,42700,C-,---------n
видѣшѧ,видѣти,617544,58918,42700,V-,3paia----i
и,и,617545,58771,42700,C-,---------n
възненавидѣшѧ,възненавидѣти,617546,66283,42700,V-,3paia----i
и,и,617547,58771,42700,C-,---------n
мене,азъ,617548,58807,42700,Pp,1s---qg--i
и,и,617549,58771,42700,C-,---------n
о҃тца,отьць,617550,58993,42700,Nb,-s---mg--i
моего,мои,617551,58929,42700,Ps,1s---og--i
нъ,нъ,617553,59326,42701,C-,---------n
да,да,617554,58766,42701,G-,---------n
събѫдетъ,събꙑти,617555,65855,42701,V-,3spia----i
сѧ,себе,617556,58829,42701,Pk,3s---qa--i
слово,слово,617557,58855,42701,Nb,-s---nn--i
писаное,пьсати,617559,60196,42701,V-,-suppnn-wi
въ,въ,617560,58774,42701,R-,---------n
законѣ,законъ,617561,66676,42701,Nb,-s---ml--i
ихъ,и,617562,58765,42701,Pp,3p---mg--i
ѣко,ꙗко,617564,58792,42701,G-,---------n
възненавидѣшѧ,възненавидѣти,617565,66283,63227,V-,3paia----i
мѧ,азъ,617566,58807,63227,Pp,1s---qa--i
спꙑти,спꙑти,617567,69506,63227,Df,---------n
Е҅гда,ѥгда,617569,66511,42702,Dq,---------n
же,же,617570,58808,42702,Df,---------n
придетъ,прити,617571,58916,42702,V-,3spia----i
параклитъ,параклитъ,617572,69469,42702,Nb,-s---mn--i
егоже,иже,617574,58800,42702,Pr,-s---mg--i
азъ,азъ,617575,58807,42702,Pp,1s---qn--i
посълѭ,посълати,617576,58932,42702,V-,1spia----i
вамъ,вꙑ,617577,58810,42702,Pp,2p---qd--i
отъ,отъ,617579,58785,42702,R-,---------n
о҃тца,отьць,617580,58993,42702,Nb,-s---mg--i
д҃хъ,доухъ,617581,58909,42702,Nb,-s---mn--i
истинънꙑ,истиньнъ,617582,59924,42702,A-,-s---mnpwi
ꙇже,иже,617584,58800,42702,Pr,-s---mn--i
отъ,отъ,617585,58785,42702,R-,---------n
о҃тца,отьць,617586,58993,42702,Nb,-s---mg--i
исходитъ,исходити,617587,59270,42702,V-,3spia----i
тъ,тъ,617589,58908,42702,Pd,-s---mn--i
съвѣдѣтельствоуоутъ,съвѣдѣтельствовати,617590,65629,42702,V-,3spia----i
о,о,617591,58881,42702,R-,---------n
мънѣ,азъ,617592,58807,42702,Pp,1s---ql--i
ꙇ,и,617594,58901,42703,Df,---------n
вꙑ,вꙑ,617595,58810,42703,Pp,2p---qn--i
же,же,617596,58808,42703,Df,---------n
съвѣдѣтельствоуоуте,съвѣдѣтельствовати,617597,65629,42703,V-,2ppia----i
ѣко,ꙗко,617599,58792,42703,G-,---------n
искони,искони,617600,67534,42703,Df,---------n
съ,съ,617601,58764,42703,R-,---------n
мъноѭ,азъ,617602,58807,42703,Pp,1s---qi--i
есте,бꙑти,617603,58773,42703,V-,2ppia----i
си,сь,617605,59234,42704,Pd,-p---na--i
г҃лахъ,глаголати,617606,58791,42704,V-,1saia----i
вамъ,вꙑ,617607,58810,42704,Pp,2p---qd--i
да,да,617609,58766,42704,G-,---------n
не,не,617610,58767,42704,Df,---------n
съблазните,съблазнити,617611,65127,42704,V-,2ppia----i
сѧ,себе,617612,58829,42704,Pk,3s---qa--i
отъ,отъ,617614,58785,52092,R-,---------n
съньмиштъ,съньмище,617615,59069,52092,Nb,-p---ng--i
ижденѫтъ,изгънати,617616,60252,52092,V-,3ppia----i
вꙑ,вꙑ,617617,58810,52092,Pp,2p---qa--i
нъ,нъ,617619,59326,52093,C-,---------n
придетъ,прити,617620,58916,52093,V-,3spia----i
година,година,617621,65851,52093,Nb,-s---fn--i
да,да,617623,58766,52093,G-,---------n
вьсѣкъ,вьсꙗкъ,617624,65732,52093,A-,-s---mnpsi
иже,иже,617625,58800,52093,Pr,-s---mn--i
оубиетъ,оубити,617626,59540,52093,V-,3spia----i
вꙑ,вꙑ,617627,58810,52093,Pp,2p---qa--i
мьнитъ,мьнѣти,617629,65681,52093,V-,3spia----i
сѧ,себе,617630,58829,52093,Pk,3s---qa--i
слоужъбѫ,слоужьба,617631,67618,52093,Nb,-s---fa--i
приносити,приносити,617632,60229,52093,V-,--pna----i
б҃оу,богъ,617633,60009,52093,Nb,-s---md--i
Ꙇ,и,617635,58771,42707,C-,---------n
си,сь,617636,59234,42707,Pd,-p---na--i
сътворѧтъ,сътворити,617637,58795,42707,V-,3ppia----i
вамъ,вꙑ,617638,58810,42707,Pp,2p---qd--i
ѣко,ꙗко,617640,58792,42707,G-,---------n
не,не,617641,58767,42707,Df,---------n
познашѧ,познати,617642,66596,42707,V-,3paia----i
о҃тца,отьць,617643,58993,42707,Nb,-s---mg--i
ни,ни,617644,59213,42707,C-,---------n
мене,азъ,617645,58807,42707,Pp,1s---qg--i
нъ,нъ,617647,59326,42708,C-,---------n
се,сь,617648,59234,42708,Pd,-s---na--i
г҃лахъ,глаголати,617649,58791,42708,V-,1saia----i
вамъ,вꙑ,617650,58810,42708,Pp,2p---qd--i
да,да,617652,58766,42708,G-,---------n
егда,ѥгда,617653,66511,42708,Dq,---------n
придетъ,прити,617654,58916,42708,V-,3spia----i
година,година,617655,65851,42708,Nb,-s---fn--i
поминаате,поминати,617657,68894,42708,V-,2ppia----i
си,сь,617658,59234,42708,Pd,-p---na--i
ѣко,ꙗко,617660,58792,42708,G-,---------n
азъ,азъ,617661,58807,42708,Pp,1s---qn--i
рѣхъ,рещи,617662,58793,42708,V-,1saia----i
вамъ,вꙑ,617663,58810,42708,Pp,2p---qd--i
сихъ,сь,617665,59234,42709,Pd,-p---ng--i
же,же,617666,58808,42709,Df,---------n
вамъ,вꙑ,617667,58810,42709,Pp,2p---qd--i
испръва,испрьва,617668,69507,42709,Df,---------n
не,не,617669,58767,42709,Df,---------n
рѣхъ,рещи,617670,58793,42709,V-,1saia----i
ѣко,ꙗко,617672,58792,42709,G-,---------n
съ,съ,617673,58764,42709,R-,---------n
вами,вꙑ,617674,58810,42709,Pp,2p---qi--i
бѣхъ,бꙑти,617675,58773,42709,V-,1siia----i
нъінѣ,нꙑнѣ,617677,64687,52094,Df,---------n
же,же,617678,58808,52094,Df,---------n
идѫ,ити,617679,58936,52094,V-,1spia----i
къ,къ,617680,58898,52094,R-,---------n
посълавъшюмоу,посълати,617681,58932,52094,V-,-supamd-wi
мѧ,азъ,617682,58807,52094,Pp,1s---qa--i
ꙇ,и,617684,58771,52094,C-,---------n
никтоже,никътоже,617685,59094,52094,Px,-s---qn--i
отъ,отъ,617686,58785,52094,R-,---------n
васъ,вꙑ,617687,58810,52094,Pp,2p---qg--i
не,не,617688,58767,52094,Df,---------n
въпрашаатъ,въпрашати,617689,59244,52094,V-,3spia----i
мене,азъ,617690,58807,52094,Pp,1s---qg--i
камо,камо,617691,69215,52095,Du,---------n
идеши,ити,617692,58936,52095,V-,2spia----i
нъ,нъ,617694,59326,42711,C-,---------n
ѣко,ꙗко,617695,58792,42711,G-,---------n
си,сь,617696,59234,42711,Pd,-p---na--i
г҃лахъ,глаголати,617697,58791,42711,V-,1saia----i
вамъ,вꙑ,617698,58810,42711,Pp,2p---qd--i
скръби,скръбь,617700,68098,42711,Nb,-s---fg--i
исплънь,испльнь,617701,67897,42711,A-,---------n
сръдъца,срьдьце,617702,58805,42711,Nb,-p---nn--i
ваша,вашь,617703,59333,42711,Ps,2p---nn--i
нъ,нъ,617705,59326,52096,C-,---------n
азъ,азъ,617706,58807,52096,Pp,1s---qn--i
истинѫ,истина,617707,59928,52096,Nb,-s---fa--i
вамъ,вꙑ,617708,58810,52096,Pp,2p---qd--i
г҃лѭ,глаголати,617709,58791,52096,V-,1spia----i
оунѣе,оунии,617711,66249,52097,A-,-s---nncsi
естъ,бꙑти,617712,58773,52097,V-,3spia----i
вамъ,вꙑ,617713,58810,52097,Pp,2p---qd--i
да,да,617714,58766,52097,G-,---------n
азъ,азъ,617715,58807,52097,Pp,1s---qn--i
идѫ,ити,617716,58936,52097,V-,1spia----i
аште,аще,617718,58819,42713,G-,---------n
бо,бо,617719,58825,42713,Df,---------n
не,не,617720,58767,42713,Df,---------n
идѫ,ити,617721,58936,42713,V-,1spia----i
азъ,азъ,617722,58807,42713,Pp,1s---qn--i
параклитъ,параклитъ,617724,69469,42713,Nb,-s---mn--i
не,не,617725,58767,42713,Df,---------n
придетъ,прити,617726,58916,42713,V-,3spia----i
къ,къ,617727,58898,42713,R-,---------n
вамъ,вꙑ,617728,58810,42713,Pp,2p---qd--i
аште,аще,617730,58819,42714,G-,---------n
ли,ли,617731,73471,42714,Df,---------n
же,же,617732,58808,42714,Df,---------n
идѫ,ити,617733,58936,42714,V-,1spia----i
посълѭ,посълати,617735,58932,42714,V-,1spia----i
и,и,617736,58765,42714,Pp,3s---ma--i
къ,къ,617737,58898,42714,R-,---------n
вамъ,вꙑ,617738,58810,42714,Pp,2p---qd--i
и,и,617740,58771,42715,C-,---------n
пришедъ,прити,617741,58916,42715,V-,-supamn-si
онъ,онъ,617742,58949,42715,Pd,-s---mn--i
обличитъ,обличити,617744,67444,42715,V-,3spia----i
мира,миръ,617745,64975,42715,Nb,-s---mg--i
о,о,617747,58881,42715,R-,---------n
грѣсѣ,грѣхъ,617748,58872,42715,Nb,-s---ml--i
и,и,617749,58771,42715,C-,---------n
о,о,617750,58881,42715,R-,---------n
правъдѣ,правьда,617751,66526,42715,Nb,-s---fl--i
и,и,617752,58771,42715,C-,---------n
о,о,617753,58881,42715,R-,---------n
сѫдѣ,сѫдъ,617754,66278,42715,Nb,-s---ml--i
о,о,617756,58881,42716,R-,---------n
грѣсѣ,грѣхъ,617757,58872,42716,Nb,-s---ml--i
оубо,оубо,617758,58911,42716,Df,---------n
ѣко,ꙗко,617759,58792,42716,G-,---------n
не,не,617760,58767,42716,Df,---------n
вѣроуѭтъ,вѣровати,617761,59039,42716,V-,3ppia----i
въ,въ,617762,58774,42716,R-,---------n
мѧ,азъ,617763,58807,42716,Pp,1s---qa--i
о,о,617765,58881,42717,R-,---------n
правьдѣ,правьда,617766,66526,42717,Nb,-s---fl--i
же,же,617767,58808,42717,Df,---------n
ѣко,ꙗко,617768,58792,42717,G-,---------n
къ,къ,617769,58898,42717,R-,---------n
отьцю,отьць,617770,58993,42717,Nb,-s---md--i
идѫ,ити,617771,58936,42717,V-,1spia----i
ꙇ,и,617773,58771,42717,C-,---------n
къ,къ,617774,58898,42717,R-,---------n
томоу,тъ,617775,58908,42717,Pd,-s---nd--i
не,не,617776,58767,42717,Df,---------n
видите,видѣти,617777,58918,42717,V-,2ppia----i
мене,азъ,617778,58807,42717,Pp,1s---qg--i
о,о,617780,58881,42718,R-,---------n
сѫдѣ,сѫдъ,617781,66278,42718,Nb,-s---ml--i
же,же,617782,58808,42718,Df,---------n
ѣко,ꙗко,617783,58792,42718,G-,---------n
кънѧѕъ,кънѧѕь,617784,66500,42718,Nb,-s---mn--i
мира,миръ,617785,64975,42718,Nb,-s---mg--i
сего,сь,617786,59234,42718,Pd,-s---og--i
осѫжденъ,осѫдити,617787,65654,42718,V-,-suppmn-si
бꙑстъ,бꙑти,617788,58773,42718,V-,3saia----i
еще,ѥще,617790,59543,42719,Df,---------n
мъного,мъногъ,617791,58961,42719,A-,-s---napsi
имамъ,имѣти,617792,59090,42719,V-,1spia----i
г҃лати,глаголати,617793,58791,42719,V-,--pna----i
вамъ,вꙑ,617794,58810,42719,Pp,2p---qd--i
нъ,нъ,617796,59326,42719,C-,---------n
не,не,617797,58767,42719,Df,---------n
можете,мощи,617798,59413,42719,V-,2ppia----i
носити,носити,617799,64270,42719,V-,--pna----i
нꙑнѣ,нꙑнѣ,617800,64687,42719,Df,---------n
егда,ѥгда,617802,66511,42720,Dq,---------n
же,же,617803,58808,42720,Df,---------n
придетъ,прити,617804,58916,42720,V-,3spia----i
онъ,онъ,617805,58949,42720,Pd,-s---mn--i
д҃хъ,доухъ,617807,58909,42720,Nb,-s---mn--i
истинънꙑ,истиньнъ,617808,59924,42720,A-,-s---mnpwi
наставитъ,наставити,617810,69508,42720,V-,3spia----i
вꙑ,вꙑ,617811,58810,42720,Pp,2p---qa--i
на,на,617812,58783,42720,R-,---------n
вьсѣкѫ,вьсꙗкъ,617813,65732,42720,A-,-s---fapsi
истинѫ,истина,617814,59928,42720,Nb,-s---fa--i
не,не,617818,58767,42721,Df,---------n
о,о,617819,58881,42721,R-,---------n
себѣ,себе,617820,58829,42721,Pk,3s---ql--i
бо,бо,617821,58825,42721,Df,---------n
г҃лати,глаголати,617822,58791,42721,V-,--pna----i
иматъ,имѣти,617823,59090,42721,V-,3spia----i
нъ,нъ,617825,59326,42721,C-,---------n
елико,ѥлико,617826,60107,42721,Pr,---------n
аще,аще,617827,58847,42721,Df,---------n
оуслꙑшитъ,оуслꙑшати,617828,64238,42721,V-,3spia----i
г҃лати,глаголати,617830,58791,42721,V-,--pna----i
иматъ,имѣти,617831,59090,42721,V-,3spia----i
ꙇ,и,617833,58771,42721,C-,---------n
грѧдѫштаа,грѧсти,617834,58887,42721,V-,-pppana-wi
възвѣститъ,възвѣстити,617835,64057,42721,V-,3spia----i
вамъ,вꙑ,617836,58810,42721,Pp,2p---qd--i
онъ,онъ,617838,58949,42722,Pd,-s---mn--i
мѧ,азъ,617839,58807,42722,Pp,1s---qa--i
прославитъ,прославити,617840,66331,42722,V-,3spia----i
ѣко,ꙗко,617842,58792,42722,G-,---------n
отъ,отъ,617843,58785,42722,R-,---------n
моего,мои,617844,58929,42722,Ps,1s---og--i
прииметъ,приѩти,617845,59498,42722,V-,3spia----i
ꙇ,и,617847,58771,42722,C-,---------n
вьзвѣститъ,възвѣстити,617848,64057,42722,V-,3spia----i
вамъ,вꙑ,617849,58810,42722,Pp,2p---qd--i
Вьсѣ,вьсь,617851,58821,42723,Px,-p---nn--i
елико,ѥлико,617852,60107,42723,Pr,---------n
иматъ,имѣти,617853,59090,42723,V-,3spia----i
отецъ,отьць,617854,58993,42723,Nb,-s---mn--i
моѣ,мои,617855,58929,42723,Ps,1p---nn--i
сѫтъ,бꙑти,617856,58773,42723,V-,3ppia----i
сего,сь,617858,59234,42724,Pd,-s---ng--i
ради,ради,617859,59331,42724,R-,---------n
рѣхъ,рещи,617860,58793,42724,V-,1saia----i
вамъ,вꙑ,617861,58810,42724,Pp,2p---qd--i
ѣко,ꙗко,617862,58792,42724,G-,---------n
отъ,отъ,617863,58785,42724,R-,---------n
моего,мои,617864,58929,42724,Ps,1s---og--i
прииметъ,приѩти,617865,59498,42724,V-,3spia----i
и,и,617866,58771,42724,C-,---------n
възвѣститъ,възвѣстити,617867,64057,42724,V-,3spia----i
вамь,вꙑ,617868,58810,42724,Pp,2p---qd--i
въ,въ,617871,58774,42725,R-,---------n
малѣ,малъ,617872,65416,42725,A-,-s---nlpsi
и,и,617873,58771,42725,C-,---------n
к,къ,617874,58898,42725,R-,---------n
томоу,тъ,617875,58908,42725,Pd,-s---nd--i
не,не,617876,58767,42725,Df,---------n
видите,видѣти,617877,58918,42725,V-,2ppia----i
мене,азъ,617878,58807,42725,Pp,1s---qg--i
и,и,617880,58771,42725,C-,---------n
пакꙑ,пакꙑ,617881,58860,42725,Df,---------n
въ,въ,617882,58774,42725,R-,---------n
малѣ,малъ,617883,65416,42725,A-,-s---nlpsi
и,и,617884,58771,42725,C-,---------n
оузърите,оузьрѣти,617885,59056,42725,V-,2ppia----i
мѧ,азъ,617886,58807,42725,Pp,1s---qa--i
и,и,617888,58771,42725,C-,---------n
ѣко,ꙗко,617889,58792,42725,G-,---------n
идѫ,ити,617890,58936,42725,V-,1spia----i
къ,къ,617891,58898,42725,R-,---------n
о҃тцю,отьць,617892,58993,42725,Nb,-s---md--i
Рѣшѧ,рещи,617894,58793,42726,V-,3paia----i
же,же,617895,58808,42726,Df,---------n
отъ,отъ,617896,58785,42726,R-,---------n
оученикъ,оученикъ,617897,59097,42726,Nb,-p---mg--i
его,и,617898,58765,42726,Pp,3s---mg--i
къ,къ,617899,58898,42726,R-,---------n
себѣ,себе,617900,58829,42726,Pk,3s---qd--i
что,чьто,617902,58943,42727,Pi,-s---nn--i
естъ,бꙑти,617903,58773,42727,V-,3spia----i
се,сь,617904,59234,42727,Pd,-s---nn--i
еже,иже,617905,58800,42727,Pr,-s---na--i
г҃летъ,глаголати,617906,58791,42727,V-,3spia----i
намъ,мꙑ,617907,59257,42727,Pp,1p---qd--i
въ,въ,617909,58774,42727,R-,---------n
малѣ,малъ,617910,65416,42727,A-,-s---nlpsi
и,и,617911,58771,42727,C-,---------n
не,не,617912,58767,42727,Df,---------n
видите,видѣти,617913,58918,42727,V-,2ppia----i
