wiki_form|generated_match|lcs_match|match_desinence_idx|lcs_infl_class|oes_lemma|match_code
взира́ла|взирала|vъzirala|146|54|V-възирати|1
взира́ло|взирало|vъziralo|147|54|V-възирати|1
взира́й||||54|V-възирати|0
взира́йте||||54|V-възирати|0
взира́ющий|взирающий|vъzirajǫћьjь|145|54|V-възирати|1
взира́вший|взиравший|vъziravъšьjь|150|54|V-възирати|1
взира́я|взирая|vъziraję|37|54|V-възирати|1
взира́в|взирав|vъziravъ|39|54|V-възирати|1
взира́вши|взиравши|vъziravъši|149|54|V-възирати|1
взирать|взирать|vъzirati|43|54|V-възирати|1
взлечу́|взлечу|vъzleћǫ|1|31|V-възлетѣти|1
взлети́м|взлетим|vъzletimъ|7|31|V-възлетѣти|1
взлети́шь|взлетишь|vъzletišь|2|31|V-възлетѣти|1
взлети́те|взлетите|vъzletite|6|31|V-възлетѣти|1
взлети́т|взлетит|vъzletitQ|3|31|V-възлетѣти|1
взлетя́т|взлетят|vъzletętQ|9|31|V-възлетѣти|1
взлете́л|взлетел|vъzletělъ|40|31|V-възлетѣти|1
взлете́ли|взлетели|vъzletěli|148|31|V-възлетѣти|1
взлете́ла|взлетела|vъzletěla|146|31|V-възлетѣти|1
взлете́ло|взлетело|vъzletělo|147|31|V-възлетѣти|1
взлети́мте||||31|V-възлетѣти|0
взлети́|взлети|vъzleti|29|31|V-възлетѣти|1
взлете́вший|взлетевший|vъzletěvъšьjь|150|31|V-възлетѣти|1
взлете́в|взлетев|vъzletěvъ|39|31|V-възлетѣти|1
взлете́вши|взлетевши|vъzletěvъši|149|31|V-възлетѣти|1
взлететь|взлететь|vъzletěti|43|31|V-възлетѣти|1
взыска́ние||||nt_jo|Nbвъзискание|0
взыска́ния||||nt_jo|Nbвъзискание|0
взыска́ний||||nt_jo|Nbвъзискание|0
взыска́нию||||nt_jo|Nbвъзискание|0
взыска́ниям||||nt_jo|Nbвъзискание|0
взыска́нием||||nt_jo|Nbвъзискание|0
взыска́ниями||||nt_jo|Nbвъзискание|0
взыска́нии||||nt_jo|Nbвъзискание|0
взыска́ниях||||nt_jo|Nbвъзискание|0
возьму́||||12|V-възяти|0
возьмём||||12|V-възяти|0
возьмёшь||||12|V-възяти|0
возьмёте||||12|V-възяти|0
возьмёт||||12|V-възяти|0
возьму́т||||12|V-възяти|0
взя́л|взял|vъzęlъ|40|12|V-възяти|1
взя́ли|взяли|vъzęli|148|12|V-възяти|1
взяла́|взяла|vъzęla|146|12|V-възяти|1
взя́ло́|взяло|vъzęlo|147|12|V-възяти|1
возьмёмте||||12|V-възяти|0
возьми́||||12|V-възяти|0
возьми́те||||12|V-възяти|0
взя́вший|взявший|vъzęvъšьjь|150|12|V-възяти|1
взя́тый|взятый|vъzętъjь|151|12|V-възяти|1
взя́в|взяв|vъzęvъ|39|12|V-възяти|1
взя́вши|взявши|vъzęvъši|149|12|V-възяти|1
взять|взять|vъzęti|43|12|V-възяти|1
взя́тие||||nt_jo|Nbвъзятие|0
взя́тия||||nt_jo|Nbвъзятие|0
взя́тий||||nt_jo|Nbвъзятие|0
взя́тию||||nt_jo|Nbвъзятие|0
взя́тиям||||nt_jo|Nbвъзятие|0
взя́тием||||nt_jo|Nbвъзятие|0
взя́тиями||||nt_jo|Nbвъзятие|0
взя́тии||||nt_jo|Nbвъзятие|0
взя́тиях||||nt_jo|Nbвъзятие|0
взыщу́||||54|V-възискати|0
взы́щем||||54|V-възискати|0
взы́щешь||||54|V-възискати|0
взы́щете||||54|V-възискати|0
взы́щет||||54|V-възискати|0
взы́щут||||54|V-възискати|0
взыска́л||||54|V-възискати|0
взыска́ли||||54|V-възискати|0
взыска́ла||||54|V-възискати|0
взыска́ло||||54|V-възискати|0
взы́щемте||||54|V-възискати|0
взыщи́||||54|V-възискати|0
взыщи́те||||54|V-възискати|0
взыска́вший||||54|V-възискати|0
взы́сканный||||54|V-възискати|0
взыска́в||||54|V-възискати|0
взыска́вши||||54|V-възискати|0
взыскать||||54|V-възискати|0
взыма́ю||||52_abl|V-възимати|0
взыма́ем||||52_abl|V-възимати|0
взыма́ешь||||52_abl|V-възимати|0
взыма́ете||||52_abl|V-възимати|0
взыма́ет||||52_abl|V-възимати|0
взыма́ют||||52_abl|V-възимати|0
взыма́л||||52_abl|V-възимати|0
взыма́ли||||52_abl|V-възимати|0
взыма́ла||||52_abl|V-възимати|0
взыма́ло||||52_abl|V-възимати|0
взыма́й||||52_abl|V-възимати|0
взыма́йте||||52_abl|V-възимати|0
взыма́ющий||||52_abl|V-възимати|0
взыма́вший||||52_abl|V-възимати|0
взыма́емый||||52_abl|V-възимати|0
взыма́я||||52_abl|V-възимати|0
взыма́в||||52_abl|V-възимати|0
взыма́вши||||52_abl|V-възимати|0
взымать||||52_abl|V-възимати|0
ви́дение||||nt_jo|Nbвидѣние|0
ви́дения||||nt_jo|Nbвидѣние|0
ви́дений||||nt_jo|Nbвидѣние|0
ви́дению||||nt_jo|Nbвидѣние|0
ви́дениям||||nt_jo|Nbвидѣние|0
ви́дением||||nt_jo|Nbвидѣние|0
ви́дениями||||nt_jo|Nbвидѣние|0
ви́дении||||nt_jo|Nbвидѣние|0
ви́дениях||||nt_jo|Nbвидѣние|0
ви́нный||||adj_hard|A-виньныи|0
ви́нное|винное|vinьnoje|43|adj_hard|A-виньныи|1
ви́нная|винная|vinьnajǢ|22|adj_hard|A-виньныи|1
ви́нные|винные|vinьnyję̌|15|adj_hard|A-виньныи|1
ви́нного|винного|vinьnogo|3|adj_hard|A-виньныи|1
ви́нной|винной|vinьnъjь|1|adj_hard|A-виньныи|1
ви́нных|винных|vinьnyxъ|17|adj_hard|A-виньныи|1
ви́нному|винному|vinьnomu|4|adj_hard|A-виньныи|1
ви́нным|винным|vinьnymь|6|adj_hard|A-виньныи|1
ви́нную|винную|vinьnǫjǫ|23|adj_hard|A-виньныи|1
ви́нною|винною|vinьnojǫ|27|adj_hard|A-виньныи|1
ви́нными|винными|vinьnymi|20|adj_hard|A-виньныи|1
ви́нном|винном|vinьnomь|5|adj_hard|A-виньныи|1
ви́хорь||||masc_o|Nbвихъръ|0
ви́хри|вихри|vixъri|15|masc_o|Nbвихъръ|1
ви́хря||||masc_o|Nbвихъръ|0
ви́хрей||||masc_o|Nbвихъръ|0
ви́хрю||||masc_o|Nbвихъръ|0
ви́хрям||||masc_o|Nbвихъръ|0
ви́хрем||||masc_o|Nbвихъръ|0
ви́хрями||||masc_o|Nbвихъръ|0
ви́хре|вихре|vixъrě|5|masc_o|Nbвихъръ|1
ви́хрях||||masc_o|Nbвихъръ|0
ви́хорь||||masc_o|Nbвихъръ|0
ви́хори||||masc_o|Nbвихъръ|0
ви́хоря||||masc_o|Nbвихъръ|0
ви́хорей||||masc_o|Nbвихъръ|0
ви́хорю||||masc_o|Nbвихъръ|0
ви́хорям||||masc_o|Nbвихъръ|0
ви́хорем||||masc_o|Nbвихъръ|0
ви́хорями||||masc_o|Nbвихъръ|0
ви́хоре||||masc_o|Nbвихъръ|0
ви́хорях||||masc_o|Nbвихъръ|0
вихо́р|вихор|vixъrъ|1|masc_o|Nbвихъръ|1
вихры́|вихры|vixъry|16|masc_o|Nbвихъръ|1
вихра́|вихра|vixъra|3|masc_o|Nbвихъръ|1
вихро́в|вихров|vixъrovъ|17|masc_o|Nbвихъръ|1
вихру́|вихру|vixъru|4|masc_o|Nbвихъръ|1
вихра́м|вихрам|vixъramъ|18|masc_o|Nbвихъръ|1
вихро́м|вихром|vixъrOmь|6|masc_o|Nbвихъръ|1
вихра́ми|вихрами|vixъrami|20|masc_o|Nbвихъръ|1
вихре́|вихре|vixъrě|5|masc_o|Nbвихъръ|1
вихра́х|вихрах|vixъraxъ|19|masc_o|Nbвихъръ|1
ви́хрь||||masc_o|Nbвихъръ|0
ви́хри|вихри|vixъri|15|masc_o|Nbвихъръ|1
ви́хря||||masc_o|Nbвихъръ|0
ви́хрей||||masc_o|Nbвихъръ|0
ви́хрю||||masc_o|Nbвихъръ|0
ви́хрям||||masc_o|Nbвихъръ|0
ви́хрем||||masc_o|Nbвихъръ|0
ви́хрями||||masc_o|Nbвихъръ|0
ви́хре|вихре|vixъrě|5|masc_o|Nbвихъръ|1
ви́хрях||||masc_o|Nbвихъръ|0
вкуше́ние||||nt_jo|Nbвъкушение|0
вкуше́ния||||nt_jo|Nbвъкушение|0
вкуше́ний||||nt_jo|Nbвъкушение|0
вкуше́нию||||nt_jo|Nbвъкушение|0
вкуше́ниям||||nt_jo|Nbвъкушение|0
вкуше́нием||||nt_jo|Nbвъкушение|0
вкуше́ниями||||nt_jo|Nbвъкушение|0
вкуше́нии||||nt_jo|Nbвъкушение|0
вкуше́ниях||||nt_jo|Nbвъкушение|0
вкупе|вкупе|vъkupě|0|non_infl|Dfвъкупѣ|1
вкуша́ю|вкушаю|vъkušǢjǫ|1|54|V-въкушати|1
вкуша́ем|вкушаем|vъkušǢjemъ|7|54|V-въкушати|1
вкуша́ешь|вкушаешь|vъkušǢješь|2|54|V-въкушати|1
вкуша́ете|вкушаете|vъkušǢjete|6|54|V-въкушати|1
вкуша́ет|вкушает|vъkušǢjetQ|3|54|V-въкушати|1
вкуша́ют|вкушают|vъkušǢjǫtQ|9|54|V-въкушати|1
вкуша́л|вкушал|vъkušǢlъ|40|54|V-въкушати|1
вкуша́ли|вкушали|vъkušǢli|148|54|V-въкушати|1
вкуша́ла|вкушала|vъkušǢla|146|54|V-въкушати|1
вкуша́ло|вкушало|vъkušǢlo|147|54|V-въкушати|1
вкуша́й||||54|V-въкушати|0
вкуша́йте||||54|V-въкушати|0
вкуша́ющий|вкушающий|vъkušǢjǫћьjь|145|54|V-въкушати|1
вкуша́вший|вкушавший|vъkušǢvъšьjь|150|54|V-въкушати|1
вкуша́емый|вкушаемый|vъkušǢjemъjь|152|54|V-въкушати|1
вкуша́я|вкушая|vъkušǢję|37|54|V-въкушати|1
вкуша́в|вкушав|vъkušǢvъ|39|54|V-въкушати|1
вкуша́вши|вкушавши|vъkušǢvъši|149|54|V-въкушати|1
вкушать|вкушать|vъkušǢti|43|54|V-въкушати|1
вкушу́|вкушу|vъkušǫ|1|40|V-въкусити|1
вкуси́м|вкусим|vъkusimъ|7|40|V-въкусити|1
вкуси́шь|вкусишь|vъkusišь|2|40|V-въкусити|1
вкуси́те|вкусите|vъkusite|6|40|V-въкусити|1
вкуси́т|вкусит|vъkusitQ|3|40|V-въкусити|1
вкуся́т|вкусят|vъkusętQ|9|40|V-въкусити|1
вкуси́л|вкусил|vъkusilъ|40|40|V-въкусити|1
вкуси́ли|вкусили|vъkusili|148|40|V-въкусити|1
вкуси́ла|вкусила|vъkusila|146|40|V-въкусити|1
вкуси́ло|вкусило|vъkusilo|147|40|V-въкусити|1
вкуси́мте||||40|V-въкусити|0
вкуси́|вкуси|vъkusi|11|40|V-въкусити|1
вкуси́вший|вкусивший|vъkusivъšьjь|150|40|V-въкусити|1
вкушённый|вкушенный|vъkušenьnъjь|151|40|V-въкусити|1
вкуси́в|вкусив|vъkusivъ|39|40|V-въкусити|1
вкуси́вши|вкусивши|vъkusivъši|149|40|V-въкусити|1
вкусить|вкусить|vъkusiti|43|40|V-въкусити|1
влага́ю|влагаю|vъlagajǫ|1|54|V-вълагати|1
влага́ем|влагаем|vъlagajemъ|7|54|V-вълагати|1
влага́ешь|влагаешь|vъlagaješь|2|54|V-вълагати|1
влага́ете|влагаете|vъlagajete|6|54|V-вълагати|1
влага́ет|влагает|vъlagajetQ|3|54|V-вълагати|1
влага́ют|влагают|vъlagajǫtQ|9|54|V-вълагати|1
влага́л|влагал|vъlagalъ|40|54|V-вълагати|1
влага́ли|влагали|vъlagali|148|54|V-вълагати|1
влага́ла|влагала|vъlagala|146|54|V-вълагати|1
влага́ло|влагало|vъlagalo|147|54|V-вълагати|1
влага́й||||54|V-вълагати|0
влага́йте||||54|V-вълагати|0
влага́ющий|влагающий|vъlagajǫћьjь|145|54|V-вълагати|1
влага́вший|влагавший|vъlagavъšьjь|150|54|V-вълагати|1
влага́емый|влагаемый|vъlagajemъjь|152|54|V-вълагати|1
влага́я|влагая|vъlagaję|37|54|V-вълагати|1
влага́в|влагав|vъlagavъ|39|54|V-вълагати|1
влага́вши|влагавши|vъlagavъši|149|54|V-вълагати|1
влагать|влагать|vъlagati|43|54|V-вълагати|1
влады́ка|владыка|voldyka|22|masc_a|Nbвладыка|1
влады́ки|владыки|voldyky|24|masc_a|Nbвладыка|1
влады́к|владык|voldykъ|38|masc_a|Nbвладыка|1
влады́ке|владыке|voldykě|25|masc_a|Nbвладыка|1
влады́кам|владыкам|voldykamъ|39|masc_a|Nbвладыка|1
влады́ку|владыку|voldykǫ|23|masc_a|Nbвладыка|1
влады́кой|владыкой|voldykojǫ|27|masc_a|Nbвладыка|1
влады́кою|владыкою|voldykojǫ|27|masc_a|Nbвладыка|1
влады́ками|владыками|voldykami|41|masc_a|Nbвладыка|1
влады́ках|владыках|voldykaxъ|40|masc_a|Nbвладыка|1
влады́ко|владыко|voldyko|28|masc_a|Nbвладыка|1
влади́мирец||||masc_o_PV3|Nbволодимѣрьць|0
влади́мирцы||||masc_o_PV3|Nbволодимѣрьць|0
влади́мирца||||masc_o_PV3|Nbволодимѣрьць|0
влади́мирцев||||masc_o_PV3|Nbволодимѣрьць|0
влади́мирцу||||masc_o_PV3|Nbволодимѣрьць|0
влади́мирцам||||masc_o_PV3|Nbволодимѣрьць|0
влади́мирцем||||masc_o_PV3|Nbволодимѣрьць|0
влади́мирцами||||masc_o_PV3|Nbволодимѣрьць|0
влади́мирце||||masc_o_PV3|Nbволодимѣрьць|0
влади́мирцах||||masc_o_PV3|Nbволодимѣрьць|0
вложу́|вложу|vъložǫ|1|40|V-въложити|1
вло́жим|вложим|vъložimъ|7|40|V-въложити|1
вло́жишь|вложишь|vъložišь|2|40|V-въложити|1
вло́жите|вложите|vъložite|6|40|V-въложити|1
вло́жит|вложит|vъložitQ|3|40|V-въложити|1
вло́жат|вложат|vъložętQ|9|40|V-въложити|1
вложи́л|вложил|vъložilъ|40|40|V-въложити|1
вложи́ли|вложили|vъložili|148|40|V-въложити|1
вложи́ла|вложила|vъložila|146|40|V-въложити|1
вложи́ло|вложило|vъložilo|147|40|V-въложити|1
вло́жимте||||40|V-въложити|0
вложи́|вложи|vъloži|11|40|V-въложити|1
вложи́те|вложите|vъložite|6|40|V-въложити|1
вложи́вший|вложивший|vъloživъšьjь|150|40|V-въложити|1
вло́женный|вложенный|vъloženьnъjь|151|40|V-въложити|1
вложи́в|вложив|vъloživъ|39|40|V-въложити|1
вложи́вши|вложивши|vъloživъši|149|40|V-въложити|1
вложить|вложить|vъložiti|43|40|V-въложити|1
вле́зу|влезу|vъlězǫ|1|11|V-вълѣзти|1
вле́зем|влезем|vъlězemъ|7|11|V-вълѣзти|1
вле́зешь|влезешь|vъlězešь|2|11|V-вълѣзти|1
вле́зете|влезете|vъlězete|6|11|V-вълѣзти|1
вле́зет|влезет|vъlězetQ|3|11|V-вълѣзти|1
вле́зут|влезут|vъlězǫtQ|9|11|V-вълѣзти|1
вле́з|влез|vъlězъ|10|11|V-вълѣзти|1
вле́зли|влезли|vъlězli|148|11|V-вълѣзти|1
вле́зла|влезла|vъlězla|146|11|V-вълѣзти|1
вле́зло|влезло|vъlězlo|147|11|V-вълѣзти|1
вле́земте||||11|V-вълѣзти|0
вле́зь||||11|V-вълѣзти|0
вле́зьте||||11|V-вълѣзти|0
вле́зший|влезший|vъlězъšьjь|150|11|V-вълѣзти|1
вле́зши|влезши|vъlězъši|149|11|V-вълѣзти|1
влезть||||11|V-вълѣзти|0
влади́мирский||||adj_hard|A-володимѣрьскыи|0
влади́мирское||||adj_hard|A-володимѣрьскыи|0
влади́мирская||||adj_hard|A-володимѣрьскыи|0
влади́мирские||||adj_hard|A-володимѣрьскыи|0
влади́мирского||||adj_hard|A-володимѣрьскыи|0
