torot_word|pos|lemma|morph_tag|deep_cleaned|lemma_id|sentence_no|pres_before|pres_after|text_id|subtitle_id|autotagged
аште|G-|аще|---------n|аште|248|296608|| |9|27|0
приобрѧштетъ|V-|приобрѣсти|3spia----i|пріобрѧштетъ|1517|296608|| |9|27|0
ꙇ|Df|и|---------n|і|91|296608|| |9|27|0
вьсь|Px|вьсь|-s---ma--i|вьсь|54|296608|| |9|27|0
миръ|Nb|миръ#2|-s---ma--i|міръ|284|296608||. |9|27|0
ꙇ|C-|и|---------n|і|13|296608|| |9|27|0
отъштетитъ|V-|отъщетити|3spia----i|отъштетітъ|1518|296608|| |9|27|0
доушѫ|Nb|доуша|-s---fa--i|доушѫ|408|296608|| |9|27|0
своѭ|Pt|свои|3s---fa--i|своѭ|217|296608||. |9|27|0
Чьто|Pi|чьто|-s---na--i|чьто|134|296610|| |9|27|0
бо|Df|бо|---------n|бо|94|296610|| |9|27|0
дастъ|V-|дати|3spia----i|дастъ|116|296610|| |9|27|0
ч҃къ|Nb|чловѣкъ|-s---mn--i|чкъ|211|296610|| |9|27|0
ꙇзмѣнѫ|Nb|измѣна|-s---fa--i|ізмѣнѫ|1519|296610|| |9|27|0
за|R-|за|---------n|за|723|296610|| |9|27|0
д҃шѫ|Nb|доуша|-s---fa--i|дшѫ|408|296610|| |9|27|0
своѭ|Pt|свои|3s---fa--i|своѭ|217|296610||. |9|27|0
ꙇже|Pr|иже|-s---mn--i|іже|96|296611|| |9|27|0
бо|Df|бо|---------n|бо|94|296611|| |9|27|0
постꙑдитъ|V-|постꙑдѣти|3spia----i|постъідітъ|2244|296611|| |9|27|0
сѧ|Pk|себе|3s---ma--i|сѧ|21|296611|| |9|27|0
мене|Pp|азъ|1s---mg--i|мене|439|296611||. |9|27|0
ꙇ|C-|и|---------n|і|13|296611|| |9|27|0
моꙇхъ|Ps|мои|1p---ng--i|моіхъ|446|296611|| |9|27|0
словесъ|Nb|слово|-p---ng--i|словесъ|519|296611||. |9|27|0
въ|R-|въ|---------n|въ|111|296611|| |9|27|0
родѣ|Nb|родъ|-s---ml--i|родѣ|57|296611|| |9|27|0
семь|Pd|сь|-s---ml--i|семь|47|296611|| |9|27|0
прѣл҄юбодѣꙇмь|A-|прѣлюбодѣи|-s---mlpwi|прѣлюбодѣімь|1494|296611||. |9|27|0
ꙇ|C-|и|---------n|і|13|296611|| |9|27|0
грѣшьнѣмь|A-|грѣшьнъ|-s---mlpwi|грѣшьнѣмь|390|296611||. |9|27|0
ꙇ|Df|и|---------n|і|91|296611|| |9|27|0
с҃нъ|Nb|сꙑнъ#1|-s---mn--i|снъ|341|296611|| |9|27|0
ч҃скъꙇ|A-|чловѣчьскъ|-s---mnpwi|чскъі|576|296611|| |9|27|0
постꙑдитъ|V-|постꙑдѣти|3spia----i|постъідітъ|2244|296611|| |9|27|0
сѧ|Pk|себе|3s---qa--i|сѧ|21|296611|| |9|27|0
его|Pp|и|3s---mg--i|его|64|296611||. |9|27|0
егда|Dq|ѥгда|---------n|егда|300|296611|| |9|27|0
придетъ|V-|прити|3spia----i|прідетъ|221|296611|| |9|27|0
въ|R-|въ|---------n|въ|111|296611|| |9|27|0
славѣ|Nb|слава|-s---fl--i|славѣ|291|296611|| |9|27|0
о҃ца|Nb|отьць|-s---mg--i|оца|306|296611|| |9|27|0
своего|Pt|свои|3s---mg--i|своего|217|296611||. |9|27|0
съ|R-|съ|---------n|съ|92|296611|| |9|27|0
а҃ꙉлъи|Nb|апостолъ|-p---mi--i|аглъі|309|296611|| |9|27|0
с҃тъꙇми|A-|свѧтъ|-p---mipwi|стъімі|65|296611||. |9|27|0
ꙇ|C-|и|---------n|і|13|296618|| |9|28|0
г҃лааше|V-|глаголати|3siia----i|глааше|102|296618|| |9|28|0
ꙇмъ|Pp|и|3p---md--i|імъ|64|296618||. |9|28|0
аминⸯ|I-|аминъ|---------n|амін|298|296619||. |9|28|0
г҃л҄ѭ|V-|глаголати|1spia----i|глѭ|102|296619|| |9|28|0
вамъ|Pp|вꙑ|2p---md--i|вамъ|266|296619||. |9|28|0
сѫтъ|V-|бꙑти|3ppia----i|сѫтъ|18|296621|| |9|28|0
етери|Px|етеръ|-p---mn--i|етері|1283|296621|| |9|28|0
отъ|R-|отъ|---------n|отъ|80|296621|| |9|28|0
сьде|Df|сьде|---------n|сьде|387|296621|| |9|28|0
стоѩштиіхъ|V-|стоꙗти|-pppamg-wi|стоѧштііхъ|771|296621||. |9|28|0
ꙇже|Pr|иже|-p---mn--i|іже|96|296621|| |9|28|0
не|Df|не|---------n|не|8|296621|| |9|28|0
ꙇмѫтъ|V-|имѣти|3ppia----i|імѫтъ|9|296621|| |9|28|0
въкоусити|V-|въкоусити|--pna----i|въкоусіті|1521|296621|| |9|28|0
съмръти|Nb|съмрьть|-s---fg--i|съмръті|1144|296621||. |9|28|0
доньдеже|G-|доньде|---------n|доньдеже|674|296621|| |9|28|0
видѧтъ|V-|видѣти|3ppia----i|відѧтъ|478|296621|| |9|28|0
ц҃рсие|Nb|цѣсарьствиѥ|-s---na--i|црсіе|779|296621|| |9|28|0
б҃жие|A-|божии|-s---napsi|бжіе|239|296621||. |9|28|0
пришьдъшее|V-|прити|-supana-wi|прішьдъшее|221|296621|| |9|28|0
вь|R-|въ|---------n|вь|111|296621|| |9|28|0
силѣ|Nb|сила|-s---fl--i|сілѣ|501|296621||. |9|28|0
Ꙇ|C-|и|---------n|і|13|296625|| |9|28|0
по|R-|по|---------n|по|77|296625|| |9|28|0
шести|Ma|шесть|-s---fl--i|шесті|146|296625|| |9|28|0
днъ|Nb|дьнь|-p---mg--i|днъ|522|296625||. |9|28|0
поѩтъ|V-|поѩти|3saia----i|поѧтъ|731|296625|| |9|28|0
и҃с|Ne|исоусъ|-s---mn--i|іс|343|296625||. |9|28|0
петра|Ne|петръ|-s---mg--i|петра|437|296625||. |9|28|0
ꙇ|C-|и|---------n|і|13|296625|| |9|28|0
ѣкова|Ne|иꙗковъ|-s---mg--i|ѣкова|412|296625||. |9|28|0
ꙇ|C-|и|---------n|і|13|296625|| |9|28|0
оана|Ne|иоанъ|-s---mg--i|оана|1177|296625||. |9|28|0
ꙇ|C-|и|---------n|і|13|296625|| |9|28|0
вьзведе|V-|възвести|3saia----i|вьзведе|1264|296625|| |9|28|0
ѩ|Pp|и|3p---ma--i|ѧ|64|296625|| |9|28|0
на|R-|на|---------n|на|117|296625|| |9|28|0
горѫ|Nb|гора|-s---fa--i|горѫ|927|296625|| |9|28|0
вꙑсокѫ|A-|вꙑсокъ|-s---fapsi|въісокѫ|1522|296625||. |9|28|0
единꙑ|Ma|ѥдинъ|-p---ma--i|едінъі|243|296625||. |9|28|0
ꙇ|C-|и|---------n|і|13|296625|| |9|28|0
прѣобрази|V-|прѣобразити|3saia----i|прѣобразі|1523|296625|| |9|28|0
сѧ|Pk|себе|3s---qa--i|сѧ|21|296625|| |9|28|0
прѣдь|R-|прѣдъ|---------n|прѣдь|492|296625|| |9|28|0
н҄ими|Pp|и|3p---mi--i|німі|64|296625||. |9|28|0
ꙇ|C-|и|---------n|і|13|296625|| |9|28|0
бꙑшѧ|V-|бꙑти|3paia----i|бъішѧ|18|296625|| |9|28|0
ризꙑ|Nb|риза|-p---fn--i|різъі|728|296625|| |9|28|0
его|Pp|и|3s---mg--i|его|64|296625|| |9|28|0
льштѧштѧ|V-|льщати|-pppafn-si|льштѧштѧ|2245|296625|| |9|28|0
сѧ|Pk|себе|3s---qa--i|сѧ|21|296625||. |9|28|0
бѣлꙑ|A-|бѣлъ|-p---fnpsi|бѣлъі|718|296625|| |9|28|0
ѕѣло|Df|ѕѣло|---------n|зѣло|37|296625|| |9|28|0
ѣко|Df|ꙗко#1|---------n|ѣко|768|296625|| |9|28|0
ꙇ|Df|и|---------n|і|91|296625|| |9|28|0
снѣгъ|Nb|снѣгъ|-s---mn--i|снѣгъ|326|296625||. |9|28|0
ѣцѣхъже|Pr|ꙗкъже|-p---fg--i|ѣцѣхъже|633|296625|| |9|28|0
не|Df|не|---------n|не|8|296625|| |9|28|0
можетъ|V-|мощи|3spia----i|можетъ|31|296625||. |9|28|0
гнафе|Nb|гнафеи|-s---mn--i|гнафе|2247|296625|| |9|28|0
ꙇ|Df|и|---------n|і|91|296625|| |9|28|0
на|R-|на|---------n|на|117|296625|| |9|28|0
земл҄ѣ|Nb|землꙗ|-s---fl--i|землѣ|210|296625|| |9|28|0
тако|Df|тако|---------n|тако|48|296625|| |9|28|0
бѣлити|V-|бѣлити|--pna----i|бѣліті|1054|296625||. |9|28|0
ꙇ|C-|и|---------n|і|13|296637|| |9|28|0
ави|V-|авити|3saia----i|аві|358|296637|| |9|28|0
сѧ|Pk|себе|3s---qa--i|сѧ|21|296637|| |9|28|0
ꙇмъ|Pp|и|3p---md--i|імъ|64|296637|| |9|28|0
ꙇлиѣ|Ne|илиꙗ|-s---mn--i|іліѣ|1201|296637|| |9|28|0
съ|R-|съ|---------n|съ|92|296637|| |9|28|0
мосѣомь|Ne|моси|-s---mi--i|мосѣомь|942|296637||. |9|28|0
ꙇ|C-|и|---------n|і|13|296637|| |9|28|0
бѣашете|V-|бꙑти|3diia----i|бѣашете|18|296637|| |9|28|0
г҃л҄ѭшта|V-|глаголати|-dppamn-si|глѭшта|102|296637|| |9|28|0
съ|R-|съ|---------n|съ|92|296637|| |9|28|0
ꙇ҃смь|Ne|исоусъ|-s---mi--i|ісмь|343|296637||. |9|28|0
ꙇ|C-|и|---------n|і|13|296639|| |9|28|0
отъвѣштавъ|V-|отъвѣщати|-supamn-si|отъвѣштавъ|271|296639|| |9|28|0
петръ|Ne|петръ|-s---mn--i|петръ|437|296639|| |9|28|0
г҃ла|V-|глаголати|3saia----i|гла|102|296639|| |9|28|0
и҃сви|Ne|исоусъ|-s---md--i|ісві|343|296639||. |9|28|0
равⸯви|Nb|равви|---------n|равві|1769|296640||. |9|28|0
добро|A-|добръ|-s---nnpsi|добро|371|296640|| |9|28|0
естъ|V-|бꙑти|3spia----i|естъ|18|296640|[|] |9|28|0
намъ|Pp|мꙑ|1p---md--i|намъ|167|296640|| |9|28|0
сьде|Df|сьде|---------n|сьде|387|296640|| |9|28|0
бꙑти|V-|бꙑти|--pna----i|бъіті|18|296640||. |9|28|0
ꙇ|C-|и|---------n|і|13|296640|| |9|28|0
сътворимъ|V-|сътворити|1ppma----i|сътворімъ|73|296640|| |9|28|0
в҃|Ma|триѥ|---------n|в|145|296640|| |9|28|0
кровꙑ|Nb|кровъ|-p---ma--i|кровъі|378|296640||. |9|28|0
тебѣ|Pp|тꙑ|2s---md--i|тебѣ|304|296640|| |9|28|0
единѫ|Ma|ѥдинъ|-s---fa--i|едінѫ|243|296640||. |9|28|0
ꙇ|C-|и|---------n|і|13|296640|| |9|28|0
мосѣови|Ne|моси|-s---md--i|мосѣові|942|296640|| |9|28|0
единѫ|Ma|ѥдинъ|-s---fa--i|едінѫ|243|296640||. |9|28|0
ꙇ|C-|и|---------n|і|13|296640|| |9|28|0
или|Ne|илиꙗ|-s---md--i|ілі|1201|296640|| |9|28|0
единѫ|Ma|ѥдинъ|-s---fa--i|едінѫ|243|296640||. |9|28|0
не|Df|не|---------n|не|8|296646|| |9|28|0
вѣдѣаше|V-|вѣдѣти|3siia----i|вѣдѣаше|138|296646|| |9|28|0
бо|Df|бо|---------n|бо|94|296646|| |9|28|0
чьто|Pi|чьто|-s---na--i|чьто|134|296646|| |9|28|0
глет|V-|глаголати|3spia----i|глет|102|296646||. |9|28|0
пристрашьни|A-|пристрашьнъ|-p---mnpsi|прістрашьні|2250|296647|| |9|28|0
бо|Df|бо|---------n|бо|94|296647|| |9|28|0
бѣахѫ|V-|бꙑти|3piia----i|бѣахѫ|18|296647||. |9|28|0
бꙑс|V-|бꙑти|3saia----i|бъіс|18|296648|| |9|28|0
же|Df|же|---------n|же|20|296648|| |9|28|0
облакъ|Nb|облакъ|-s---mn--i|облакъ|1524|296648|| |9|28|0
осѣн҄ѣѩ|V-|осѣнꙗти|-sppamn-si|осѣнѣѧ|2251|296648|| |9|28|0
ѩ|Pp|и|3p---ma--i|ѧ|64|296648||. |9|28|0
ꙇ|C-|и|---------n|і|13|296648|| |9|28|0
приде|V-|прити|3saia----i|пріде|221|296648|| |9|28|0
гласъ|Nb|гласъ|-s---mn--i|гласъ|382|296648|| |9|28|0
ꙇз|R-|из|---------n|із|485|296648|| |9|28|0
облака|Nb|облакъ|-s---mg--i|облака|1524|296648|| |9|28|0
г҃лѧ|V-|глаголати|-sppamn-si|глѧ|102|296648||. |9|28|0
сь|Pd|сь|-s---mn--i|сь|47|296650|| |9|28|0
естъ|V-|бꙑти|3spia----i|естъ|18|296650|| |9|28|0
с҃нъ|Nb|сꙑнъ#1|-s---mn--i|снъ|341|296650|| |9|28|0
моі|Ps|мои|1s---mn--i|моі|446|296650|| |9|28|0
възл҄юбл҄енъꙇ|V-|възлюбити|-suppmn-wi|възлюбленъі|634|296650||. |9|28|0
послоушаꙇте|V-|послоушати|2ppma----i|послоушаіте|1005|296651|| |9|28|0
его|Pp|и|3s---mg--i|его|64|296651||. |9|28|0
ꙇ|C-|и|---------n|і|13|296652|| |9|28|0
вънезаапѫ|Df|вънезаапѫ|---------n|вънезаапѫ|2252|296652|| |9|28|0
възьрѣвъше|V-|възьрѣти|-pupamn-si|възьрѣвъше|689|296652||. |9|28|0
никогоже|Px|никътоже|-s---mg--i|нікогоже|937|296652|| |9|28|0
не|Df|не|---------n|не|8|296652|| |9|28|0
видѣшѧ|V-|видѣти|3paia----i|відѣшѧ|478|296652|| |9|28|0
къ|R-|къ|---------n|къ|59|296652|| |9|28|0
томоу|Pd|тъ|-s---nd--i|томоу|105|296652||. |9|28|0
нъ|C-|нъ|---------n|нъ|11|296652|| |9|28|0
ꙇ҃са|Ne|исоусъ|-s---mg--i|іса|343|296652|| |9|28|0
единого|Ma|ѥдинъ|-s---mg--i|едіного|243|296652|| |9|28|0
съ|R-|съ|---------n|съ|92|296652|| |9|28|0
собоѭ|Pk|себе|3s---mi--i|собоѭ|21|296652||. |9|28|0
съходѧштемъ|V-|съходити|-pppamd-si|съходѧштемъ|1526|296655|| |9|28|0
же|Df|же|---------n|же|20|296655|| |9|28|0
ꙇмъ|Pp|и|3p---md--i|імъ|64|296655|| |9|28|0
съ|R-|съ|---------n|съ|92|296655|| |9|28|0
горꙑ|Nb|гора|-s---fg--i|горъі|927|296655||. |9|28|0
запрѣти|V-|запрѣтити|3saia----i|запрѣті|1002|296655|| |9|28|0
ꙇмъ|Pp|и|3p---md--i|імъ|64|296655|| |9|28|0
да|G-|да|---------n|да|366|296655|| |9|28|0
никомоуже|Px|никътоже|-s---pd--i|нікомоуже|937|296655|| |9|28|0
не|Df|не|---------n|не|8|296655|| |9|28|0
повѣдѧтъ|V-|повѣдѣти|3ppia----i|повѣдѧтъ|938|296655|| |9|28|0
ѣже|Pr|иже|-p---na--i|ѣже|96|296655|| |9|28|0
видѣшѧ|V-|видѣти|3paia----i|відѣшѧ|478|296655||. |9|28|0
тъкъмоу|Df|тъкъмо#2|---------n|тъкъмоу|1230|296655|| |9|28|0
егда|Dq|ѥгда|---------n|егда|300|296655|| |9|28|0
с҃нъ|Nb|сꙑнъ#1|-s---mn--i|снъ|341|296655|| |9|28|0
ч҃скъꙇ|A-|чловѣчьскъ|-s---mnpwi|чскъі|576|296655|| |9|28|0
ꙇз|R-|из|---------n|із|485|296655|| |9|28|0
мрътвъꙇхъ|A-|мрьтвъ|-p---pgpwi|мрътвъіхъ|993|296655|| |9|28|0
въскръснетъ|V-|въскрьснѫти|3spia----i|въскръснетъ|1396|296655||. |9|28|0
ꙇ|C-|и|---------n|і|13|296658|| |9|28|0
оудръжашѧ|V-|оудрьжати|3paia----i|оудръжашѧ|1706|296658||. |9|28|0
слово|Nb|слово|-s---na--i|слово|519|296658|| |9|28|0
вь|R-|въ|---------n|вь|111|296658|| |9|28|0
себѣ|Pk|себе|3s---ml--i|себѣ|21|296658||. |9|28|0
сътѧзаѭште|V-|сътѧѕати|-pppamn-si|сътѧзаѭште|1573|296658|| |9|28|0
сѧ|Pk|себе|3s---qa--i|сѧ|21|296658||. |9|28|0
чьто|Pi|чьто|-s---nn--i|чьто|134|296658|| |9|28|0
естъ|V-|бꙑти|3spia----i|естъ|18|296658|| |9|28|0
еже|Pd|иже|-s---nn--i|еже|1461|296658|| |9|28|0
ꙇз|R-|из|---------n|із|485|296658|| |9|28|0
мрътвъꙇхъ|A-|мрьтвъ|-p---pgpwi|мрътвъіхъ|993|296658|| |9|28|0
въскръснѫти|V-|въскрьснѫти|--pna----i|въскръснѫті|1396|296658||. |9|28|0
ꙇ|C-|и|---------n|і|13|296662|| |9|28|0
въпрашаахѫ|V-|въпрашати|3piia----i|въпрашаахѫ|1502|296662|| |9|28|0
г҃л҄ѭште|V-|глаголати|-pppamn-si|глѭште|102|296662||. |9|28|0
ѣко|Dq|ꙗко|---------n|ѣко|754|296662|| |9|28|0
г҃лѭтъ|V-|глаголати|3ppia----i|глѭтъ|102|296662|| |9|28|0
кънижьници|Nb|кънижьникъ|-p---mn--i|къніжьніці|925|296662||. |9|28|0
ѣко|G-|ꙗко|---------n|ѣко|115|296662|| |9|28|0
ꙇли|Ne|илиꙗ|-s---fd--i|ілі|1201|312715|| |9|28|0
подобаетъ|V-|подобати|3spia----i|подобаетъ|128|312715|| |9|28|0
прити|V-|прити|--pna----i|пріті|221|312715|| |9|28|0
прѣжде|Df|прѣжде|---------n|прѣжде|5|312715||. |9|28|0
онъ|Pd|онъ|-s---mn--i|онъ|83|296665|| |9|28|0
же|Df|же|---------n|же|20|296665|| |9|28|0
отъвѣштавъ|V-|отъвѣщати|-supamn-si|отъвѣштавъ|271|296665|| |9|28|0
рече|V-|рещи|3saia----i|рече|106|296665|| |9|28|0
імъ|Pp|и|3p---md--i|імъ|64|296665|| |9|28|0
ꙇлиѣ|Ne|илиꙗ|-s---mn--i|іліѣ|1201|312716|| |9|28|0
оубо|Df|оубо|---------n|оубо|6|312716|| |9|28|0
пришьдъ|V-|прити|-supamn-si|прішьдъ|221|312716|| |9|28|0
прѣжде|Df|прѣжде|---------n|прѣжде|5|312716|| |9|28|0
оустроꙇтъ|V-|оустроити|3spia----i|оустроітъ|245|312716|| |9|28|0
всѣ|Px|вьсь|-p---na--i|всѣ|54|312716||. |9|28|0
ꙇ|C-|и|---------n|і|13|296666|| |9|28|0
како|Du|како|---------n|како|30|296666|| |9|28|0
естъ|V-|бꙑти|3spia----i|естъ|18|296666|| |9|28|0
псано|V-|пьсати|-suppnn-si|псано|32|296666|| |9|28|0
о|R-|о|---------n|о|1|296666|| |9|28|0
с҃нѣ|Nb|сꙑнъ#1|-s---ml--i|снѣ|341|296666|| |9|28|0
ч҃сцѣмь|A-|чловѣчьскъ|-s---mlpwi|чсцѣмь|576|296666||. |9|28|0
да|G-|да|---------n|да|366|296667|| |9|28|0
много|Df|мъного|-------p-i|много|1046|296667|| |9|28|0
постраждетъ|V-|пострадати|3spia----i|постраждетъ|1512|296667||. |9|28|0
ꙇ|C-|и|---------n|і|13|296667|| |9|28|0
оуничьжѧтъ|V-|оуничьжити|3ppia----i|оунічьжѧтъ|2253|296667|| |9|28|0
і|Pp|и|3s---ma--i|і|64|296667||. |9|28|0
нъ|C-|нъ|---------n|нъ|11|296669|| |9|28|0
г҃л҄ѭ|V-|глаголати|1spia----i|глѭ|102|296669|| |9|28|0
вамъ|Pp|вꙑ|2p---md--i|вамъ|266|296669||. |9|28|0
ѣко|G-|ꙗко|---------n|ѣко|115|296669|| |9|28|0
ꙇлиѣ|Ne|илиꙗ|-s---mn--i|іліѣ|1201|296669|| |9|28|0
приде|V-|прити|3saia----i|пріде|221|296669||. |9|28|0
ꙇ|C-|и|---------n|і|13|296669|| |9|28|0
сътворишѧ|V-|сътворити|3paia----i|сътворішѧ|73|296669|| |9|28|0
емоу|Pp|и|3s---md--i|емоу|64|296669|| |9|28|0
еликоже|Dq|ѥликоже|---------n|елікоже|2235|296669|| |9|28|0
хотѣшѧ|V-|хотѣти|3paia----i|хотѣшѧ|301|296669||. |9|28|0
ѣкоже|Dq|ꙗкоже|---------n|ѣкоже|88|296669|| |9|28|0
естъ|V-|бꙑти|3spia----i|естъ|18|296669|| |9|28|0
псано|V-|пьсати|-suppnn-si|псано|32|296669|| |9|28|0
о|R-|о|---------n|о|1|296669|| |9|28|0
н҄емь|Pp|и|3s---ml--i|немь|64|296669||. |9|28|0
Ꙇ|C-|и|---------n|і|13|296673|| |9|28|0
пришьдъ|V-|прити|-supamn-si|прішьдъ|221|296673|| |9|28|0
къ|R-|къ|---------n|къ|59|296673|| |9|28|0
оученикомъ|Nb|оученикъ|-p---md--i|оученікомъ|359|296673||. |9|28|0
видѣ|V-|видѣти|3saia----i|відѣ|478|296673|| |9|28|0
народъ|Nb|народъ|-s---ma--i|народъ|626|296673|| |9|28|0
многъ|A-|мъногъ|-s---mapsi|многъ|49|296673|| |9|28|0
о|R-|о|---------n|о|1|296673|| |9|28|0
н҄ихъ|Pp|и|3p---ml--i|ніхъ|64|296673||. |9|28|0
ꙇ|C-|и|---------n|і|13|296673|| |9|28|0
кънижьникꙑ|Nb|кънижьникъ|-p---ma--i|къніжьнікъі|925|296673||. |9|28|0
сътѧзаѭштѧ|V-|сътѧѕати|-pppama-si|сътѧзаѭштѧ|1573|296673|| |9|28|0
сѧ|Pk|себе|3s---qa--i|сѧ|21|296673|| |9|28|0
съ|R-|съ|---------n|съ|92|296673|| |9|28|0
н҄ими|Pp|и|3p---mi--i|німі|64|296673||. |9|28|0
ꙇ|C-|и|---------n|і|13|296677|| |9|28|0
абье|Df|абиѥ|---------n|абье|935|296677|| |9|28|0
вьсь|Px|вьсь|-s---mn--i|вьсь|54|296677|| |9|28|0
народъ|Nb|народъ|-s---mn--i|народъ|626|296677||. |9|28|0
видѣвъше|V-|видѣти|-pupamn-si|відѣвъше|478|296677|| |9|28|0
и|Pp|и|3s---ma--i|і|64|296677|| |9|28|0
оужасѫ|V-|оужаснѫти|3paia----i|оужасѫ|2072|296677|| |9|28|0
сѧ|Pk|себе|3s---qa--i|сѧ|21|296677||. |9|28|0
ꙇ|C-|и|---------n|і|13|296677|| |9|28|0
пририштѫште|V-|приристати|-pppamn-si|пріріштѫште|2254|296677|| |9|28|0
цѣловаахѫ|V-|цѣловати|3siia----i|цѣловаахѫ|750|296677|| |9|28|0
і|Pp|и|3s---ma--i|і|64|296677||. |9|28|0
Ꙇ|C-|и|---------n|і|13|296680|| |9|28|0
въпроси|V-|въпросити|3saia----i|въпросі|263|296680|| |9|28|0
кън҄ижьн҄икꙑ|Nb|кънижьникъ|-p---ma--i|къніжьнікъі|925|296680||. |9|28|0
чьто|Pi|чьто|-s---na--i|чьто|134|296681|| |9|28|0
сътѧзаете|V-|сътѧѕати|2ppia----i|сътѧзаете|1573|296681|| |9|28|0
сѧ|Pk|себе|3s---qa--i|сѧ|21|296681|| |9|28|0
вь|R-|въ|---------n|вь|111|296681|| |9|28|0
себѣ|Pk|себе|3s---ml--i|себѣ|21|296681||. |9|28|0
Ꙇ|C-|и|---------n|і|13|296682|| |9|28|0
отъвѣштавъ|V-|отъвѣщати|-supamn-si|отъвѣштавъ|271|296682|| |9|28|0
единъ|Ma|ѥдинъ|-s---mn--i|едінъ|243|296682|| |9|28|0
отъ|R-|отъ|---------n|отъ|80|296682|| |9|28|0
народа|Nb|народъ|-s---mg--i|народа|626|296682|| |9|28|0
рече|V-|рещи|3saia----i|рече|106|296682||. |9|28|0
оучител҄ю|Nb|оучитель|-s---mv--i|оучітелю|985|296683|| |9|28|0
привѣсъ|V-|привести|1saia----i|прівѣсъ|606|296683|| |9|28|0
с҃нъ|Nb|сꙑнъ#1|-s---ma--i|снъ|341|296683|| |9|28|0
мои|Ps|мои|1s---ma--i|моі|446|296683|| |9|28|0
къ|R-|къ|---------n|къ|59|296683|| |9|28|0
тебѣ|Pp|тꙑ|2s---md--i|тебѣ|304|296683||. |9|28|0
ꙇмѫшть|V-|имѣти|-sppama-si|імѫшть|9|296683|| |9|28|0
д҃хъ|Nb|доухъ|-s---ma--i|дхъ|442|296683|| |9|28|0
нѣмъ|A-|нѣмъ|-s---mapsi|нѣмъ|1085|296683|| |9|28|0
глоухъ|A-|глоухъ|-s---mapsi|глоухъ|1184|296683||. |9|28|0
ꙇже|Pr|иже|-s---mn--i|іже|96|296683|| |9|28|0
аште|Df|аще|---------n|аште|700|296683|| |9|28|0
колижьдо|Df|колижьдо|---------n|коліжьдо|463|296683|| |9|28|0
ꙇметъ|V-|ѩти|3spia----i|іметъ|1077|296683|| |9|28|0
ꙇ|Pp|и|3s---ma--i|і|64|296683||. |9|28|0
разбиваатъ|V-|разбивати|3spia----i|разбіваатъ|2255|296683|| |9|28|0
і|Pp|и|3s---ma--i|і|64|296683|| |9|28|0
ꙇ|C-|и|---------n|і|13|312717|| |9|28|0
пѣнꙑ|Nb|пѣна|-p---fa--i|пѣнъі|2256|312717|| |9|28|0
тѣштитъ|V-|тѣщити|3spia----i|тѣштітъ|2257|312717||. |9|28|0
ꙇ|C-|и|---------n|і|13|312717|| |9|28|0
скрьжьштетъ|V-|скрьжьтати|3spia----i|скрьжьштетъ|2258|312717|| |9|28|0
зѫбꙑ|Nb|зѫбъ|-p---mi--i|зѫбъі|724|312717|| |9|28|0
своꙇми|Pt|свои|3p---mi--i|своімі|217|312717||. |9|28|0
ꙇ|C-|и|---------n|і|13|312717|| |9|28|0
оцѣпѣнѣетъ|V-|оцѣпѣнѣти|3spia----i|оцѣпѣнѣетъ|2259|312717||. |9|28|0
ꙇ|C-|и|---------n|і|13|296689|| |9|28|0
рѣхъ|V-|рещи|1saia----i|рѣхъ|106|296689|| |9|28|0
оученикомъ|Nb|оученикъ|-p---md--i|оученікомъ|359|296689|| |9|28|0
твоꙇмъ|Ps|твои|2p---md--i|твоімъ|307|296689||. |9|28|0
да|G-|да|---------n|да|366|296689|| |9|28|0
ꙇжденѫтъ|V-|изгънати|3ppia----i|іжденѫтъ|315|296689|| |9|28|0
ꙇ|Pp|и|3s---ma--i|і|64|296689||. |9|28|0
ꙇ|C-|и|---------n|і|13|296689|| |9|28|0
не|Df|не|---------n|не|8|296689|| |9|28|0
възмогѫ|V-|възмощи|3paia----i|възмогѫ|601|296689||. |9|28|0
онъ|Pd|онъ|-s---mn--i|онъ|83|296692|| |9|28|0
же|Df|же|---------n|же|20|296692|| |9|28|0
отъвѣштавъ|V-|отъвѣщати|-supamn-si|отъвѣштавъ|271|296692|| |9|28|0
г҃ла|V-|глаголати|3saia----i|гла|102|296692||. |9|28|0
ѡ|I-|ѡ|---------n|о|1471|296693|| |9|28|0
роде|Nb|родъ|-s---mv--i|роде|57|296693|| |9|28|0
невѣрьнъ|A-|невѣрьнъ|-s---mvpsi|невѣрьнъ|1531|296693||. |9|28|0
доколѣ|Du|доколѣ|---------n|доколѣ|1533|296693|| |9|28|0
въ|R-|въ|---------n|въ|111|296693|| |9|28|0
васъ|Pp|вꙑ|2p---pl--i|васъ|266|296693|| |9|28|0
бѫдѫ|V-|бꙑти|1sfia----i|бѫдѫ|18|296693||. |9|28|0
доколѣ|Du|доколѣ|---------n|доколѣ|1533|296695|| |9|28|0
тръпл҄ѫ|V-|трьпѣти|1spia----i|тръплѫ|1534|296695|| |9|28|0
вꙑ|Pp|вꙑ|2p---pa--i|въі|266|296695||. |9|28|0
принесѣте|V-|принести|2ppma----i|прінесѣте|534|296696|| |9|28|0
и|Pp|и|3s---ma--i|і|64|296696|| |9|28|0
къ|R-|къ|---------n|къ|59|296696|| |9|28|0
мнѣ|Pp|азъ|1s---md--i|мнѣ|439|296696||. |9|28|0
